p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00224255031089	0.141286440882	GO:0048856	b	2	anatomical structure development	27319; 142; 146; 147; 347; 360; 677; 94081; 64405; 1282; 1295; 1620; 2050; 2121; 2294; 2692; 2775; 3146; 3155; 3274; 3361; 3418; 55198; 3549; 3590; 3615; 3736; 4000; 4038; 4088; 4148; 4168; 4327; 4792; 4851; 4868; 4884; 5139; 5274; 5745; 5756; 5813; 6096; 6327; 6495; 6687; 6722; 6872; 6993; 7150; 7474; 729230; 8431; 8482; 8506; 8554; 23303; 8994; 9211; 9825; 9948; 10184; 10395; 23603; 10660; 10769; 10810; 10882; 10979; 11231; 51668; 51092; 7545; 79152; 374308; 472; 79893; 113246; 441381; 150094; 81532; 343930; 114788; 118427; 112724; 3037; 84277; 84530; 100289087; 84747; 347730; 440275; 118856; 54626; 54413; 54456; 54768; 644943; 55366; 57496; 55544; 23271; 23580; 56896; 56920; 56949; 253558; 57118; 11075; 57662; 100131390; 91584; 25809; 25949; 26050; 26281; 26585; 27019; 27031; 27289; 266743; 126695; 94030; 55840; 29114; 57715; 65125; 26115; 30819; 63978; 64399; 64412; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000132031; ENSG00000145088; ENSG00000161270; ENSG00000131910; ENSG00000185650; ENSG00000128829; ENSG00000182208; ENSG00000132819; ENSG00000185129; ENSG00000152977; ENSG00000071127; ENSG00000118200; ENSG00000138623; ENSG00000151239; ENSG00000157851; ENSG00000137070; ENSG00000174576; ENSG00000164161; ENSG00000146425; ENSG00000186260; ENSG00000171246; ENSG00000111678; ENSG00000175707; ENSG00000142178; ENSG00000147596; ENSG00000182054; ENSG00000081870; ENSG00000111262; ENSG00000175970; ENSG00000117614; ENSG00000254402; ENSG00000278311; ENSG00000134569; ENSG00000160801; ENSG00000122735; ENSG00000176410; ENSG00000148400; ENSG00000178035; ENSG00000108231; ENSG00000205213; ENSG00000114251; ENSG00000158480; ENSG00000144810; ENSG00000112658; ENSG00000131094; ENSG00000189431; ENSG00000126778; ENSG00000143799; ENSG00000198900; ENSG00000164741; ENSG00000163501; ENSG00000182077; ENSG00000010319; ENSG00000113971; ENSG00000060237; ENSG00000149654; ENSG00000170961; ENSG00000160789; ENSG00000149577; ENSG00000149575; ENSG00000172572; ENSG00000106128; ENSG00000078725; ENSG00000145685; ENSG00000197912; ENSG00000164466; ENSG00000144791; ENSG00000108797; ENSG00000123342; ENSG00000100271; ENSG00000118733; ENSG00000183049; ENSG00000151379; ENSG00000149311; ENSG00000069812; ENSG00000171873; ENSG00000172602; ENSG00000076826; ENSG00000180828; ENSG00000166923; ENSG00000117305; ENSG00000078579; ENSG00000198963; ENSG00000131409; ENSG00000145632; ENSG00000110880; ENSG00000160439; ENSG00000073146; ENSG00000166949; ENSG00000033800; ENSG00000170214; ENSG00000136044; ENSG00000172954; ENSG00000236424; ENSG00000163536; ENSG00000121807; ENSG00000217236; ENSG00000197892; ENSG00000125812; ENSG00000165300; ENSG00000073712; ENSG00000165272; ENSG00000179604; ENSG00000076924; ENSG00000221866; ENSG00000132970; ENSG00000162951; ENSG00000025796; ENSG00000139767; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000147133; ENSG00000100906; ENSG00000144834; ENSG00000132640; ENSG00000103089; ENSG00000138136; ENSG00000095539; ENSG00000113749; ENSG00000157423; ENSG00000170921; ENSG00000189403; ENSG00000120049; ENSG00000187498; ENSG00000154485; ENSG00000157219; ENSG00000103241; ENSG00000164796; ENSG00000072840	5790	1395
0.00237542633769	0.116056543927	GO:0003143	b	4	embryonic heart tube morphogenesis	3549; 4088; 4851; 6722; 7474; 10660; 27031	ENSG00000114251; ENSG00000148400; ENSG00000113971; ENSG00000138136; ENSG00000166949; ENSG00000163501; ENSG00000112658	63	25
0.00237542633769	0.114656119448	GO:0034333	b	5	adherens junction assembly	347; 4088; 10395; 23603; 10979; 57662; 26585	ENSG00000189058; ENSG00000164741; ENSG00000166923; ENSG00000076826; ENSG00000110880; ENSG00000166949; ENSG00000073712	89	25
0.00249662898484	0.114656119448	GO:0051145	b	5	smooth muscle cell differentiation	2294; 4851; 6495; 6722; 8554; 57496	ENSG00000033800; ENSG00000186260; ENSG00000126778; ENSG00000103241; ENSG00000148400; ENSG00000112658	57	19
0.00258324012621	0.114656119448	GO:0045596	b	5	negative regulation of cell differentiation	677; 862; 1620; 3146; 3418; 3549; 4038; 4088; 4168; 4792; 4851; 6096; 6993; 7474; 8482; 8994; 23603; 10660; 10769; 440275; 54413; 55198; 56920; 11075; 26585; 27031; 57715	ENSG00000144791; ENSG00000136044; ENSG00000146425; ENSG00000078725; ENSG00000185650; ENSG00000128829; ENSG00000148400; ENSG00000138136; ENSG00000138623; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000100906; ENSG00000114251; ENSG00000079102; ENSG00000095539; ENSG00000163501; ENSG00000166923; ENSG00000010319; ENSG00000198963; ENSG00000182054; ENSG00000145632; ENSG00000134569; ENSG00000189403; ENSG00000113971; ENSG00000110880; ENSG00000166949	706	197
0.0030061923603	0.130975925469	GO:0048754	b	4	branching morphogenesis of an epithelial tube	1282; 2294; 3549; 4851; 6495; 6722; 7474; 55366; 26585; 64399; 64412	ENSG00000166923; ENSG00000164161; ENSG00000114251; ENSG00000205213; ENSG00000187498; ENSG00000126778; ENSG00000125812; ENSG00000103241; ENSG00000148400; ENSG00000163501; ENSG00000112658	150	55
0.00303645133524	0.122152113151	GO:0007044	b	5	cell-substrate junction assembly	347; 4088; 10395; 23603; 10979; 57662; 26585	ENSG00000189058; ENSG00000164741; ENSG00000166923; ENSG00000076826; ENSG00000110880; ENSG00000166949; ENSG00000073712	96	26
0.00306547304807	0.124822337238	GO:0044087	b	3	regulation of cellular component biogenesis	142; 347; 3146; 4088; 4851; 4868; 5756; 6495; 6722; 6872; 7474; 94103; 55971; 10395; 23603; 10769; 472; 79735; 441381; 3037; 347730; 53407; 54413; 23271; 23379; 23580; 11075; 57662; 26050; 26585; 94030	ENSG00000189058; ENSG00000161270; ENSG00000104946; ENSG00000165300; ENSG00000148400; ENSG00000179604; ENSG00000168818; ENSG00000164151; ENSG00000118200; ENSG00000076826; ENSG00000172057; ENSG00000162951; ENSG00000149311; ENSG00000151239; ENSG00000196338; ENSG00000104435; ENSG00000147133; ENSG00000114251; ENSG00000143799; ENSG00000006453; ENSG00000164741; ENSG00000166923; ENSG00000131409; ENSG00000145632; ENSG00000166949; ENSG00000110880; ENSG00000126778; ENSG00000170961; ENSG00000112658; ENSG00000189403; ENSG00000254402	959	239
0.00308836056128	0.130975925469	GO:0002685	b	4	regulation of leukocyte migration	347; 3146; 6364; 7474; 729230; 57118; 26585; 158747; 65125	ENSG00000189058; ENSG00000166923; ENSG00000114251; ENSG00000115009; ENSG00000183049; ENSG00000130150; ENSG00000060237; ENSG00000121807; ENSG00000189403	186	40
0.00317553153773	0.122152113151	GO:0010464	b	5	regulation of mesenchymal cell proliferation	2294; 3549; 4000; 6495; 7474	ENSG00000114251; ENSG00000126778; ENSG00000160789; ENSG00000163501; ENSG00000103241	34	14
0.00318243919302	0.124822337238	GO:0008360	b	3	regulation of cell shape	8994; 9948; 10395; 10810; 10979; 23580; 91584; 27289	ENSG00000144791; ENSG00000179604; ENSG00000221866; ENSG00000071127; ENSG00000132970; ENSG00000172602; ENSG00000164741; ENSG00000073712	149	33
0.00332279292195	0.141286440882	GO:0007275	b	2	multicellular organism development	27319; 142; 146; 147; 347; 360; 677; 94081; 64405; 1282; 1295; 1620; 2050; 2121; 2294; 2692; 2775; 3146; 3155; 3274; 3361; 3418; 55198; 3549; 3615; 3736; 4000; 4038; 4088; 4148; 4168; 4327; 4792; 4851; 4868; 4884; 5274; 5745; 5756; 5813; 6096; 6327; 6495; 6687; 6722; 6872; 6993; 7150; 7474; 729230; 8431; 8482; 8506; 23303; 8994; 9211; 9825; 9948; 10184; 10395; 23603; 10660; 10769; 10810; 10882; 11231; 51668; 51092; 7545; 79152; 472; 79893; 113246; 441381; 150094; 81532; 343930; 114788; 118427; 112724; 3037; 84277; 84530; 100289087; 84747; 347730; 440275; 118856; 54626; 54413; 54456; 54768; 644943; 55366; 57496; 23271; 56896; 56920; 56949; 253558; 57118; 11075; 57662; 100131390; 91584; 25949; 26050; 26281; 26585; 27019; 27031; 27289; 266743; 126695; 94030; 55840; 29114; 57715; 65125; 26115; 30819; 63978; 64399; 64412; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000132031; ENSG00000145088; ENSG00000161270; ENSG00000131910; ENSG00000185650; ENSG00000128829; ENSG00000182208; ENSG00000185129; ENSG00000152977; ENSG00000071127; ENSG00000118200; ENSG00000138623; ENSG00000151239; ENSG00000157851; ENSG00000174576; ENSG00000164161; ENSG00000146425; ENSG00000186260; ENSG00000171246; ENSG00000111678; ENSG00000175707; ENSG00000142178; ENSG00000147596; ENSG00000182054; ENSG00000081870; ENSG00000111262; ENSG00000175970; ENSG00000117614; ENSG00000254402; ENSG00000134569; ENSG00000160801; ENSG00000122735; ENSG00000176410; ENSG00000148400; ENSG00000178035; ENSG00000108231; ENSG00000205213; ENSG00000114251; ENSG00000158480; ENSG00000144810; ENSG00000112658; ENSG00000131094; ENSG00000189431; ENSG00000126778; ENSG00000143799; ENSG00000198900; ENSG00000164741; ENSG00000163501; ENSG00000166923; ENSG00000010319; ENSG00000113971; ENSG00000060237; ENSG00000149654; ENSG00000170961; ENSG00000160789; ENSG00000149577; ENSG00000149575; ENSG00000106128; ENSG00000078725; ENSG00000145685; ENSG00000197912; ENSG00000164466; ENSG00000157423; ENSG00000108797; ENSG00000123342; ENSG00000118733; ENSG00000183049; ENSG00000151379; ENSG00000149311; ENSG00000069812; ENSG00000171873; ENSG00000172602; ENSG00000076826; ENSG00000180828; ENSG00000117305; ENSG00000078579; ENSG00000198963; ENSG00000131409; ENSG00000145632; ENSG00000110880; ENSG00000160439; ENSG00000073146; ENSG00000166949; ENSG00000144791; ENSG00000170214; ENSG00000136044; ENSG00000172954; ENSG00000236424; ENSG00000163536; ENSG00000121807; ENSG00000217236; ENSG00000197892; ENSG00000125812; ENSG00000165300; ENSG00000278311; ENSG00000165272; ENSG00000076924; ENSG00000221866; ENSG00000132970; ENSG00000162951; ENSG00000025796; ENSG00000139767; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000147133; ENSG00000100906; ENSG00000144834; ENSG00000132640; ENSG00000103089; ENSG00000138136; ENSG00000095539; ENSG00000113749; ENSG00000170921; ENSG00000189403; ENSG00000120049; ENSG00000187498; ENSG00000154485; ENSG00000157219; ENSG00000103241; ENSG00000164796; ENSG00000072840	5289	1310
0.00340047154365	0.130975925469	GO:0060292	b	4	long-term synaptic depression	1816; 3745; 6722; 10769	ENSG00000112658; ENSG00000145632; ENSG00000169676; ENSG00000158445	30	9
0.00379527423198	0.130975925469	GO:0045595	b	4	regulation of cell differentiation	142; 360; 677; 862; 1620; 54626; 2294; 3146; 3418; 3549; 4038; 4054; 4088; 4168; 4792; 4851; 5139; 5274; 5756; 6096; 6495; 6722; 6993; 7474; 729230; 8482; 8554; 23303; 8994; 9948; 23603; 10660; 10769; 150094; 81532; 114788; 3037; 440275; 54413; 644943; 55198; 55544; 23271; 252995; 56920; 57118; 11075; 91584; 26281; 26585; 27031; 126695; 57715	ENSG00000069812; ENSG00000197892; ENSG00000033800; ENSG00000172572; ENSG00000136044; ENSG00000146425; ENSG00000078725; ENSG00000163536; ENSG00000121807; ENSG00000185650; ENSG00000128829; ENSG00000144791; ENSG00000148400; ENSG00000132819; ENSG00000165272; ENSG00000138136; ENSG00000221866; ENSG00000071127; ENSG00000118200; ENSG00000160097; ENSG00000138623; ENSG00000168056; ENSG00000151239; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000100906; ENSG00000182208; ENSG00000189431; ENSG00000166923; ENSG00000114251; ENSG00000079102; ENSG00000164796; ENSG00000095539; ENSG00000143799; ENSG00000183049; ENSG00000163501; ENSG00000078579; ENSG00000010319; ENSG00000142178; ENSG00000198963; ENSG00000175707; ENSG00000182054; ENSG00000145632; ENSG00000134569; ENSG00000189403; ENSG00000113971; ENSG00000110880; ENSG00000126778; ENSG00000170961; ENSG00000166949; ENSG00000103241	1753	475
0.00382951140299	0.130975925469	GO:0035050	b	4	embryonic heart tube development	3549; 4088; 4851; 6722; 7474; 10660; 27031	ENSG00000114251; ENSG00000148400; ENSG00000113971; ENSG00000138136; ENSG00000166949; ENSG00000163501; ENSG00000112658	72	27
0.00395106253563	0.383253065957	GO:0019902	m	4	phosphatase binding	1075; 4088; 5507; 91272; 8572; 51433; 66036; 51231; 54927; 65125	ENSG00000145919; ENSG00000060237; ENSG00000106554; ENSG00000109861; ENSG00000105053; ENSG00000166949; ENSG00000089053; ENSG00000119938; ENSG00000104643; ENSG00000131435	182	49
0.00415961332715	0.126270858807	GO:0051129	b	5	negative regulation of cellular component organization	142; 347; 701; 3146; 4000; 4038; 4168; 4851; 5394; 5756; 7474; 8482; 10395; 23603; 10769; 84101; 472; 347730; 348654; 54413; 23271; 56920; 11075; 57662; 57715	ENSG00000189058; ENSG00000148400; ENSG00000178295; ENSG00000118200; ENSG00000076826; ENSG00000138623; ENSG00000162951; ENSG00000149311; ENSG00000151239; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000136014; ENSG00000114251; ENSG00000095539; ENSG00000143799; ENSG00000156970; ENSG00000160789; ENSG00000164741; ENSG00000010319; ENSG00000145632; ENSG00000134569; ENSG00000171824; ENSG00000110880; ENSG00000189403	701	184
0.00420136225094	0.126270858807	GO:0022604	b	5	regulation of cell morphogenesis	4038; 4168; 6722; 7474; 8482; 23303; 8994; 9948; 10395; 23603; 10810; 10979; 3037; 54413; 23580; 56920; 91584; 27289; 57715	ENSG00000197892; ENSG00000010319; ENSG00000144791; ENSG00000179604; ENSG00000114251; ENSG00000132970; ENSG00000071127; ENSG00000134569; ENSG00000095539; ENSG00000138623; ENSG00000110880; ENSG00000221866; ENSG00000170961; ENSG00000101977; ENSG00000172602; ENSG00000196338; ENSG00000164741; ENSG00000073712; ENSG00000112658	478	127
0.00422164318565	0.130975925469	GO:0072001	b	4	renal system development	1282; 2294; 4038; 4088; 4851; 4868; 6495; 7474; 11231; 51668; 3037; 55366; 26585; 27031; 64412	ENSG00000166923; ENSG00000205213; ENSG00000166949; ENSG00000114251; ENSG00000081870; ENSG00000134569; ENSG00000161270; ENSG00000113971; ENSG00000187498; ENSG00000025796; ENSG00000126778; ENSG00000170961; ENSG00000125812; ENSG00000148400; ENSG00000103241	290	91
0.0042356991157	0.130975925469	GO:0090136	b	4	epithelial cell-cell adhesion	3549; 6722; 57662	ENSG00000076826; ENSG00000163501; ENSG00000112658	15	5
0.0042356991157	0.512519593	GO:0033270	c	4	paranode region of axon	3736; 8506; 23303	ENSG00000197892; ENSG00000108797; ENSG00000111262	12	5
0.0042356991157	0.126270858807	GO:0060379	b	5	cardiac muscle cell myoblast differentiation	4851; 6722; 26585	ENSG00000166923; ENSG00000148400; ENSG00000112658	11	5
0.0042356991157	0.126270858807	GO:0010818	b	5	T cell chemotaxis	7474; 729230; 65125	ENSG00000114251; ENSG00000060237; ENSG00000121807	27	5
0.00442226268118	0.130975925469	GO:0120036	b	4	plasma membrane bounded cell projection organization	347; 2050; 2775; 3146; 4038; 4168; 4851; 4884; 5274; 5577; 5756; 6722; 7474; 8482; 8506; 23303; 9211; 23603; 10769; 10810; 79735; 113246; 51668; 81532; 114788; 84747; 440275; 54413; 54768; 23271; 23580; 56896; 56920; 57118; 11075; 57662; 91584; 25809; 26050; 27019; 27031; 57715; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000081870; ENSG00000163536; ENSG00000197892; ENSG00000128829; ENSG00000182208; ENSG00000104946; ENSG00000165300; ENSG00000148400; ENSG00000005249; ENSG00000100271; ENSG00000108231; ENSG00000221866; ENSG00000108797; ENSG00000132970; ENSG00000118200; ENSG00000076826; ENSG00000138623; ENSG00000151239; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000122735; ENSG00000132640; ENSG00000114251; ENSG00000095539; ENSG00000171246; ENSG00000111678; ENSG00000183049; ENSG00000010319; ENSG00000157423; ENSG00000145632; ENSG00000134569; ENSG00000164796; ENSG00000113971; ENSG00000175970; ENSG00000110880; ENSG00000179604; ENSG00000189403	1511	370
0.00446193669709	0.126270858807	GO:2000401	b	5	regulation of lymphocyte migration	347; 6364; 7474; 729230; 65125	ENSG00000114251; ENSG00000189058; ENSG00000115009; ENSG00000121807; ENSG00000060237	62	15
0.00486743879152	0.141286440882	GO:0007611	b	2	learning or memory	1620; 1816; 2915; 3274; 5577; 6722; 8554; 10769; 10882; 81832; 440275; 54413; 266743	ENSG00000168959; ENSG00000174576; ENSG00000131094; ENSG00000033800; ENSG00000169676; ENSG00000145632; ENSG00000166342; ENSG00000078725; ENSG00000113749; ENSG00000128829; ENSG00000196338; ENSG00000005249; ENSG00000112658	253	75
0.00488546663236	0.152623691817	GO:0032879	b	3	regulation of localization	142; 291; 347; 677; 55696; 2294; 2692; 2775; 2915; 3146; 3418; 55198; 3736; 3745; 3773; 4000; 4038; 4088; 4792; 4851; 4868; 5394; 5873; 6327; 6364; 6495; 6722; 7474; 729230; 8431; 8482; 8607; 9545; 9948; 10110; 10395; 23603; 10769; 11132; 51092; 7545; 51308; 472; 3765; 150094; 81832; 3037; 51496; 84277; 347730; 53407; 54413; 55366; 22841; 23207; 23379; 56920; 57118; 57662; 91584; 26281; 26585; 27289; 158747; 57715; 65125; 30819; 63978; 27237	ENSG00000189058; ENSG00000149575; ENSG00000158445; ENSG00000087258; ENSG00000149577; ENSG00000136044; ENSG00000189403; ENSG00000106128; ENSG00000161270; ENSG00000078579; ENSG00000121807; ENSG00000185650; ENSG00000076826; ENSG00000171824; ENSG00000060237; ENSG00000148400; ENSG00000107560; ENSG00000168959; ENSG00000221866; ENSG00000172602; ENSG00000151729; ENSG00000132563; ENSG00000152977; ENSG00000071127; ENSG00000183049; ENSG00000138623; ENSG00000162951; ENSG00000149311; ENSG00000137770; ENSG00000142330; ENSG00000105514; ENSG00000130150; ENSG00000112658; ENSG00000175792; ENSG00000153822; ENSG00000100906; ENSG00000116786; ENSG00000114251; ENSG00000166342; ENSG00000115009; ENSG00000130762; ENSG00000095539; ENSG00000086589; ENSG00000143799; ENSG00000176410; ENSG00000069974; ENSG00000147596; ENSG00000164151; ENSG00000164741; ENSG00000166923; ENSG00000010319; ENSG00000142178; ENSG00000205213; ENSG00000182054; ENSG00000196338; ENSG00000145632; ENSG00000134569; ENSG00000111262; ENSG00000160789; ENSG00000162728; ENSG00000168818; ENSG00000120049; ENSG00000131910; ENSG00000110880; ENSG00000126778; ENSG00000170961; ENSG00000101049; ENSG00000166949; ENSG00000103241	2663	660
0.00530321065227	0.130975925469	GO:0034329	b	4	cell junction assembly	347; 64405; 4088; 6722; 8506; 9948; 10395; 23603; 10979; 57662; 26585	ENSG00000189058; ENSG00000166923; ENSG00000071127; ENSG00000164741; ENSG00000149654; ENSG00000110880; ENSG00000108797; ENSG00000076826; ENSG00000166949; ENSG00000073712; ENSG00000112658	238	59
0.00532088907987	0.152623691817	GO:0031577	b	3	spindle checkpoint	701; 84101; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000178295; ENSG00000136014	34	10
0.00532088907987	0.130975925469	GO:0071173	b	4	spindle assembly checkpoint	701; 84101; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000178295; ENSG00000136014	34	10
0.00532088907987	0.130975925469	GO:0071174	b	4	mitotic spindle checkpoint	701; 84101; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000178295; ENSG00000136014	34	10
0.00532088907987	0.126270858807	GO:0007094	b	5	mitotic spindle assembly checkpoint	701; 84101; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000178295; ENSG00000136014	34	10
0.00546802487267	0.152623691817	GO:0050793	b	3	regulation of developmental process	142; 360; 677; 862; 1620; 54626; 2294; 2692; 3146; 3418; 55198; 3549; 4000; 4038; 4054; 4088; 4168; 4792; 4851; 5139; 5274; 5756; 6096; 6495; 6722; 6993; 7474; 729230; 8482; 8554; 23303; 8994; 9948; 10395; 23603; 10660; 10769; 10810; 10979; 441381; 150094; 81532; 114788; 57496; 3037; 347730; 440275; 54413; 644943; 55366; 55544; 23271; 23580; 252995; 56920; 57118; 11075; 91584; 26050; 26281; 26585; 27031; 27289; 126695; 94030; 55840; 57715; 65125; 63978	ENSG00000069812; ENSG00000197892; ENSG00000183049; ENSG00000033800; ENSG00000172572; ENSG00000136044; ENSG00000145088; ENSG00000189403; ENSG00000106128; ENSG00000078725; ENSG00000163536; ENSG00000121807; ENSG00000185650; ENSG00000128829; ENSG00000144791; ENSG00000165300; ENSG00000148400; ENSG00000073712; ENSG00000165272; ENSG00000138136; ENSG00000179604; ENSG00000060237; ENSG00000205213; ENSG00000071127; ENSG00000132970; ENSG00000162951; ENSG00000118200; ENSG00000160097; ENSG00000138623; ENSG00000168056; ENSG00000151239; ENSG00000101977; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000147596; ENSG00000100906; ENSG00000182208; ENSG00000189431; ENSG00000166923; ENSG00000114251; ENSG00000079102; ENSG00000164796; ENSG00000095539; ENSG00000186260; ENSG00000143799; ENSG00000131409; ENSG00000132819; ENSG00000164741; ENSG00000163501; ENSG00000078579; ENSG00000010319; ENSG00000142178; ENSG00000198963; ENSG00000175707; ENSG00000182054; ENSG00000172602; ENSG00000145632; ENSG00000134569; ENSG00000160789; ENSG00000113971; ENSG00000221866; ENSG00000110880; ENSG00000146425; ENSG00000126778; ENSG00000170961; ENSG00000254402; ENSG00000166949; ENSG00000103241	2503	663
0.00561748826361	0.130975925469	GO:0008306	b	4	associative learning	1816; 3274; 6722; 8554; 81832; 54413	ENSG00000033800; ENSG00000169676; ENSG00000166342; ENSG00000113749; ENSG00000196338; ENSG00000112658	78	22
0.00561748826361	0.126270858807	GO:0030279	b	5	negative regulation of ossification	4038; 4088; 4851; 6096; 8994; 26585	ENSG00000166923; ENSG00000198963; ENSG00000134569; ENSG00000148400; ENSG00000144791; ENSG00000166949	72	22
0.00563806263364	0.126270858807	GO:0031175	b	5	neuron projection development	347; 2050; 2775; 3146; 4038; 4168; 4851; 4884; 5274; 5756; 6722; 7474; 8482; 8506; 23303; 9211; 10769; 113246; 81532; 114788; 440275; 54413; 23271; 56896; 56920; 57118; 11075; 57662; 91584; 26050; 57715; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000163536; ENSG00000197892; ENSG00000128829; ENSG00000182208; ENSG00000108797; ENSG00000165300; ENSG00000148400; ENSG00000108231; ENSG00000221866; ENSG00000118200; ENSG00000076826; ENSG00000138623; ENSG00000151239; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000132640; ENSG00000114251; ENSG00000095539; ENSG00000171246; ENSG00000111678; ENSG00000183049; ENSG00000010319; ENSG00000145632; ENSG00000134569; ENSG00000189403; ENSG00000164796	959	259
0.00566103508172	0.152623691817	GO:0030030	b	3	cell projection organization	347; 2050; 2775; 3146; 4038; 4168; 4851; 4884; 5274; 5577; 5756; 6722; 7474; 8482; 8506; 23303; 9211; 23603; 10769; 10810; 51668; 79735; 113246; 81532; 114788; 84747; 440275; 54413; 54768; 23271; 23580; 56896; 56920; 57118; 11075; 57662; 91584; 25809; 26050; 27019; 27031; 57715; 22903	ENSG00000196411; ENSG00000189058; ENSG00000087258; ENSG00000081870; ENSG00000163536; ENSG00000197892; ENSG00000128829; ENSG00000182208; ENSG00000104946; ENSG00000165300; ENSG00000148400; ENSG00000005249; ENSG00000100271; ENSG00000108231; ENSG00000221866; ENSG00000108797; ENSG00000132970; ENSG00000118200; ENSG00000076826; ENSG00000138623; ENSG00000151239; ENSG00000101977; ENSG00000157851; ENSG00000196338; ENSG00000104435; ENSG00000112658; ENSG00000122735; ENSG00000132640; ENSG00000114251; ENSG00000095539; ENSG00000171246; ENSG00000111678; ENSG00000183049; ENSG00000010319; ENSG00000157423; ENSG00000145632; ENSG00000134569; ENSG00000164796; ENSG00000113971; ENSG00000175970; ENSG00000110880; ENSG00000179604; ENSG00000189403	1545	375
0.00572127160953	0.141286440882	GO:0048871	b	2	multicellular organismal homeostasis	360; 55198; 3549; 4851; 5577; 5745; 6722; 729230; 9545; 10518; 79152; 3037; 55366; 22841; 27031; 126695; 63978	ENSG00000165272; ENSG00000175707; ENSG00000103089; ENSG00000136044; ENSG00000205213; ENSG00000160801; ENSG00000107560; ENSG00000113971; ENSG00000121807; ENSG00000163501; ENSG00000170961; ENSG00000147596; ENSG00000136425; ENSG00000105514; ENSG00000148400; ENSG00000005249; ENSG00000112658	476	112
0.00578107938225	0.130975925469	GO:0001655	b	4	urogenital system development	1282; 2294; 4038; 4088; 4851; 4868; 6495; 55840; 7474; 11231; 51668; 3037; 55366; 26585; 27031; 64412	ENSG00000166923; ENSG00000205213; ENSG00000166949; ENSG00000114251; ENSG00000081870; ENSG00000145088; ENSG00000134569; ENSG00000161270; ENSG00000113971; ENSG00000187498; ENSG00000025796; ENSG00000126778; ENSG00000170961; ENSG00000125812; ENSG00000148400; ENSG00000103241	327	103
0.00608032318372	0.152623691817	GO:0099172	b	3	presynapse organization	4038; 7474; 347730; 54413; 94030	ENSG00000114251; ENSG00000196338; ENSG00000162951; ENSG00000134569; ENSG00000131409	44	16
0.00608032318372	0.130975925469	GO:0072678	b	4	T cell migration	347; 6364; 7474; 729230; 65125	ENSG00000114251; ENSG00000189058; ENSG00000115009; ENSG00000121807; ENSG00000060237	61	16
0.00608032318372	0.130975925469	GO:0044784	b	4	metaphase/anaphase transition of cell cycle	701; 84101; 51433; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000089053; ENSG00000178295; ENSG00000136014	56	16
0.00608032318372	0.130975925469	GO:0051306	b	4	mitotic sister chromatid separation	701; 84101; 51433; 472; 348654	ENSG00000156970; ENSG00000149311; ENSG00000089053; ENSG00000178295; ENSG00000136014	60	16
0.00608032318372	0.130975925469	GO:0099054	b	4	presynapse assembly	4038; 7474; 347730; 54413; 94030	ENSG00000114251; ENSG00000196338; ENSG00000162951; ENSG00000134569; ENSG00000131409	42	16
0.00608032318372	0.126270858807	GO:1902284	b	5	neuron projection extension involved in neuron projection guidance	7474; 8482; 56920; 91584; 57715	ENSG00000114251; ENSG00000138623; ENSG00000010319; ENSG00000095539; ENSG00000221866	37	16
0.00612752867693	0.1593157456	GO:0097255	c	2	R2TP complex	8607; 120379	ENSG00000150773; ENSG00000175792	5	2
0.00612752867693	0.369605959692	GO:0035650	m	3	AP-1 adaptor complex binding	10981; 51092	ENSG00000118508; ENSG00000149577	5	2
0.00612752867693	0.130975925469	GO:0032291	b	4	axon ensheathment in central nervous system	8506; 79152	ENSG00000103089; ENSG00000108797	19	2
0.00612752867693	0.126270858807	GO:0003213	b	5	cardiac right atrium morphogenesis	4851; 7474	ENSG00000114251; ENSG00000148400	2	2
0.00612752867693	0.126270858807	GO:0061643	b	5	chemorepulsion of axon	7474; 91584	ENSG00000114251; ENSG00000221866	4	2
0.00612752867693	0.126270858807	GO:1904862	b	5	inhibitory synapse assembly	7474; 266743	ENSG00000114251; ENSG00000174576	4	2
0.00612752867693	0.126270858807	GO:0022010	b	5	central nervous system myelination	8506; 79152	ENSG00000103089; ENSG00000108797	19	2
