Protein stable ID	Human gene stable ID
ENSGACP00000007598	ENSG00000164366
ENSGACP00000007618	ENSG00000115183
ENSGACP00000007624	ENSG00000115183
ENSGACP00000007600	
ENSGACP00000007610	ENSG00000184465
ENSGACP00000007606	
ENSGACP00000007614	
ENSGACP00000007623	ENSG00000131467
ENSGACP00000007632	ENSG00000131467
ENSGACP00000007599	ENSG00000105341
ENSGACP00000007705	
ENSGACP00000007602	
ENSGACP00000007607	ENSG00000110881
ENSGACP00000007625	ENSG00000105373
ENSGACP00000007617	
ENSGACP00000007615	ENSG00000178252
ENSGACP00000007631	ENSG00000139610
ENSGACP00000007616	
ENSGACP00000007626	ENSG00000186340
ENSGACP00000007694	
ENSGACP00000007698	
ENSGACP00000007706	
ENSGACP00000007628	ENSG00000143333
ENSGACP00000007628	ENSG00000135824
ENSGACP00000007635	ENSG00000143333
ENSGACP00000007635	ENSG00000135824
ENSGACP00000007636	ENSG00000119616
ENSGACP00000007629	ENSG00000225697
ENSGACP00000007622	
ENSGACP00000007633	ENSG00000158195
ENSGACP00000007637	ENSG00000158195
ENSGACP00000007627	ENSG00000163331
ENSGACP00000007644	ENSG00000163041
ENSGACP00000007634	ENSG00000144283
ENSGACP00000007669	ENSG00000026652
ENSGACP00000007641	ENSG00000074416
ENSGACP00000007646	ENSG00000171561
ENSGACP00000007649	ENSG00000131471
ENSGACP00000007649	ENSG00000131480
ENSGACP00000007654	ENSG00000131471
ENSGACP00000007654	ENSG00000131480
ENSGACP00000007675	ENSG00000139610
ENSGACP00000007639	ENSG00000162670
ENSGACP00000007647	ENSG00000153237
ENSGACP00000007651	ENSG00000153237
ENSGACP00000007671	ENSG00000119682
ENSGACP00000007640	
ENSGACP00000007648	ENSG00000142765
ENSGACP00000007680	ENSG00000162670
ENSGACP00000007689	ENSG00000162670
ENSGACP00000007645	ENSG00000114302
ENSGACP00000007660	
ENSGACP00000007659	ENSG00000129158
ENSGACP00000007650	
ENSGACP00000007653	ENSG00000186792
ENSGACP00000007657	ENSG00000171561
ENSGACP00000007661	ENSG00000171561
ENSGACP00000007666	ENSG00000171561
ENSGACP00000007674	ENSG00000171561
ENSGACP00000007681	ENSG00000171561
ENSGACP00000007652	ENSG00000034239
ENSGACP00000007682	ENSG00000282218
ENSGACP00000007682	ENSG00000047932
ENSGACP00000007683	ENSG00000282218
ENSGACP00000007683	ENSG00000047932
ENSGACP00000007693	ENSG00000282218
ENSGACP00000007693	ENSG00000047932
ENSGACP00000007655	ENSG00000007001
ENSGACP00000007664	ENSG00000007001
ENSGACP00000007665	ENSG00000127993
ENSGACP00000007673	ENSG00000127993
ENSGACP00000007656	ENSG00000243477
ENSGACP00000007658	
ENSGACP00000007662	
ENSGACP00000007667	ENSG00000179262
ENSGACP00000007663	ENSG00000129159
ENSGACP00000007670	
ENSGACP00000007672	
ENSGACP00000007668	ENSG00000145020
ENSGACP00000007711	ENSG00000110651
ENSGACP00000007677	ENSG00000115170
ENSGACP00000007678	ENSG00000131653
ENSGACP00000007684	ENSG00000214706
ENSGACP00000007692	ENSG00000214706
ENSGACP00000007687	ENSG00000119681
ENSGACP00000007676	
ENSGACP00000007718	ENSG00000135423
ENSGACP00000007679	
ENSGACP00000007685	ENSG00000123612
ENSGACP00000007690	ENSG00000123612
ENSGACP00000007688	ENSG00000269547
ENSGACP00000007688	ENSG00000104835
ENSGACP00000007686	ENSG00000171561
ENSGACP00000007702	ENSG00000171561
ENSGACP00000007695	ENSG00000167971
ENSGACP00000007700	ENSG00000167971
ENSGACP00000007707	ENSG00000127074
ENSGACP00000007715	ENSG00000127074
ENSGACP00000007697	ENSG00000115165
ENSGACP00000007703	ENSG00000140675
ENSGACP00000007717	ENSG00000009830
ENSGACP00000007728	ENSG00000009830
ENSGACP00000007708	ENSG00000134824
ENSGACP00000007708	ENSG00000149485
ENSGACP00000007708	ENSG00000221968
ENSGACP00000007710	ENSG00000111877
ENSGACP00000007701	
ENSGACP00000007714	ENSG00000141127
ENSGACP00000007725	ENSG00000153234
ENSGACP00000007722	ENSG00000135750
ENSGACP00000007720	
ENSGACP00000007740	
ENSGACP00000007756	
ENSGACP00000007759	
ENSGACP00000007713	ENSG00000177051
ENSGACP00000007730	ENSG00000155849
ENSGACP00000007735	ENSG00000155849
ENSGACP00000007709	
ENSGACP00000007752	ENSG00000115042
ENSGACP00000007752	ENSG00000144199
ENSGACP00000007769	ENSG00000115042
ENSGACP00000007769	ENSG00000144199
ENSGACP00000007774	ENSG00000115042
ENSGACP00000007774	ENSG00000144199
ENSGACP00000007721	
ENSGACP00000007712	
ENSGACP00000007726	ENSG00000185002
ENSGACP00000007716	
ENSGACP00000007719	
ENSGACP00000007727	ENSG00000184363
ENSGACP00000007739	ENSG00000123815
ENSGACP00000007746	ENSG00000123815
ENSGACP00000007732	ENSG00000108819
ENSGACP00000007723	ENSG00000116741
ENSGACP00000007729	ENSG00000116741
ENSGACP00000007724	
ENSGACP00000007747	ENSG00000135437
ENSGACP00000007734	ENSG00000183780
ENSGACP00000007731	
ENSGACP00000007736	ENSG00000162989
ENSGACP00000007733	ENSG00000170162
ENSGACP00000007745	ENSG00000185187
ENSGACP00000007751	ENSG00000116750
ENSGACP00000007738	ENSG00000105707
ENSGACP00000007744	ENSG00000205659
ENSGACP00000007750	ENSG00000153048
ENSGACP00000007794	ENSG00000198670
ENSGACP00000007794	ENSG00000122194
ENSGACP00000007806	ENSG00000198670
ENSGACP00000007806	ENSG00000122194
ENSGACP00000007814	ENSG00000198670
ENSGACP00000007814	ENSG00000122194
ENSGACP00000007742	
ENSGACP00000007764	ENSG00000144278
ENSGACP00000007770	ENSG00000144278
ENSGACP00000007743	ENSG00000164610
ENSGACP00000007785	ENSG00000010319
ENSGACP00000007792	ENSG00000010319
ENSGACP00000007741	ENSG00000260428
ENSGACP00000007841	ENSG00000105679
ENSGACP00000007868	ENSG00000105679
ENSGACP00000007877	ENSG00000105679
ENSGACP00000007883	ENSG00000105679
ENSGACP00000007768	ENSG00000059588
ENSGACP00000007748	ENSG00000141428
ENSGACP00000007749	ENSG00000141428
ENSGACP00000007753	ENSG00000119614
ENSGACP00000007766	ENSG00000119614
ENSGACP00000007772	ENSG00000185101
ENSGACP00000007776	ENSG00000185101
ENSGACP00000007758	ENSG00000105245
ENSGACP00000007755	ENSG00000258311
ENSGACP00000007755	ENSG00000135441
ENSGACP00000007757	ENSG00000122390
ENSGACP00000007761	ENSG00000122390
ENSGACP00000007754	
ENSGACP00000007760	ENSG00000023572
ENSGACP00000007765	ENSG00000023572
ENSGACP00000007762	ENSG00000259075
ENSGACP00000007762	ENSG00000257594
ENSGACP00000007777	ENSG00000078747
ENSGACP00000007763	
ENSGACP00000007767	
ENSGACP00000007787	
ENSGACP00000007779	ENSG00000213918
ENSGACP00000007802	ENSG00000213918
ENSGACP00000007782	ENSG00000119514
ENSGACP00000007778	ENSG00000011332
ENSGACP00000007771	ENSG00000162630
ENSGACP00000007775	ENSG00000183379
ENSGACP00000007791	
ENSGACP00000007801	
ENSGACP00000007773	ENSG00000177519
ENSGACP00000007781	
ENSGACP00000007788	ENSG00000186281
ENSGACP00000007783	ENSG00000172575
ENSGACP00000007786	ENSG00000171714
ENSGACP00000007780	ENSG00000149218
ENSGACP00000007796	ENSG00000101417
ENSGACP00000007797	ENSG00000283528
ENSGACP00000007797	ENSG00000170379
ENSGACP00000007797	ENSG00000198420
ENSGACP00000007804	ENSG00000283528
ENSGACP00000007804	ENSG00000170379
ENSGACP00000007804	ENSG00000198420
ENSGACP00000007809	ENSG00000283528
ENSGACP00000007809	ENSG00000170379
ENSGACP00000007809	ENSG00000198420
ENSGACP00000007816	ENSG00000283528
ENSGACP00000007816	ENSG00000170379
ENSGACP00000007816	ENSG00000198420
ENSGACP00000007812	ENSG00000082269
ENSGACP00000007819	ENSG00000082269
ENSGACP00000007784	
ENSGACP00000007810	ENSG00000136928
ENSGACP00000007803	ENSG00000128917
ENSGACP00000007790	ENSG00000173714
ENSGACP00000007793	ENSG00000173714
ENSGACP00000007789	
ENSGACP00000007800	ENSG00000091664
ENSGACP00000007795	
ENSGACP00000007827	ENSG00000108846
ENSGACP00000007835	ENSG00000108846
ENSGACP00000007815	ENSG00000158050
ENSGACP00000007798	ENSG00000113811
ENSGACP00000007808	
ENSGACP00000007840	ENSG00000113812
ENSGACP00000007853	ENSG00000113812
ENSGACP00000007864	ENSG00000113812
ENSGACP00000007805	ENSG00000183161
ENSGACP00000007833	ENSG00000167969
ENSGACP00000007836	ENSG00000167969
ENSGACP00000007813	ENSG00000148935
ENSGACP00000007820	ENSG00000128965
ENSGACP00000007821	ENSG00000128965
ENSGACP00000007817	ENSG00000066279
ENSGACP00000007825	ENSG00000064655
ENSGACP00000007826	ENSG00000134759
ENSGACP00000007832	ENSG00000157827
ENSGACP00000007843	ENSG00000134343
ENSGACP00000007823	ENSG00000175003
ENSGACP00000007823	ENSG00000112499
ENSGACP00000007822	ENSG00000164976
ENSGACP00000007829	ENSG00000039650
ENSGACP00000007818	ENSG00000066279
ENSGACP00000007831	ENSG00000024526
ENSGACP00000007855	ENSG00000112280
ENSGACP00000007830	ENSG00000104140
ENSGACP00000007834	ENSG00000104140
ENSGACP00000007824	
ENSGACP00000007873	ENSG00000175003
ENSGACP00000007873	ENSG00000112499
ENSGACP00000007846	ENSG00000022277
ENSGACP00000007837	ENSG00000113318
ENSGACP00000007849	ENSG00000113318
ENSGACP00000007839	ENSG00000119326
ENSGACP00000007852	ENSG00000243649
ENSGACP00000007852	ENSG00000244255
ENSGACP00000007865	ENSG00000243649
ENSGACP00000007865	ENSG00000244255
ENSGACP00000007844	ENSG00000116745
ENSGACP00000007842	
ENSGACP00000007838	ENSG00000165861
ENSGACP00000007857	
ENSGACP00000007872	
ENSGACP00000007845	
ENSGACP00000007854	ENSG00000205683
ENSGACP00000007862	ENSG00000205683
ENSGACP00000007851	ENSG00000119328
ENSGACP00000007858	ENSG00000119328
ENSGACP00000007856	ENSG00000183255
ENSGACP00000007860	ENSG00000183255
ENSGACP00000007848	
ENSGACP00000007859	
ENSGACP00000007847	ENSG00000176971
ENSGACP00000007850	ENSG00000124091
ENSGACP00000007861	
ENSGACP00000007863	ENSG00000136504
ENSGACP00000007881	ENSG00000087510
ENSGACP00000007871	ENSG00000113319
ENSGACP00000007878	
ENSGACP00000007876	ENSG00000155926
ENSGACP00000007921	ENSG00000137942
ENSGACP00000007928	ENSG00000137942
ENSGACP00000007867	
ENSGACP00000007866	ENSG00000269404
ENSGACP00000007866	ENSG00000142539
ENSGACP00000007870	ENSG00000269404
ENSGACP00000007870	ENSG00000142539
ENSGACP00000007885	ENSG00000182732
ENSGACP00000007889	ENSG00000182732
ENSGACP00000007879	ENSG00000161618
ENSGACP00000007887	ENSG00000161618
ENSGACP00000007869	
ENSGACP00000007882	ENSG00000163521
ENSGACP00000007890	ENSG00000163521
ENSGACP00000007875	ENSG00000235718
ENSGACP00000007900	ENSG00000016391
ENSGACP00000007888	ENSG00000198901
ENSGACP00000007892	ENSG00000198901
ENSGACP00000007874	ENSG00000118231
ENSGACP00000007874	ENSG00000163254
ENSGACP00000007874	ENSG00000182187
ENSGACP00000007874	ENSG00000168582
ENSGACP00000007912	ENSG00000131730
ENSGACP00000007926	ENSG00000131730
ENSGACP00000007884	ENSG00000104415
ENSGACP00000007880	ENSG00000167799
ENSGACP00000007886	ENSG00000118231
ENSGACP00000007886	ENSG00000163254
ENSGACP00000007886	ENSG00000182187
ENSGACP00000007886	ENSG00000168582
ENSGACP00000007943	ENSG00000168216
ENSGACP00000007894	ENSG00000132481
ENSGACP00000007899	ENSG00000132481
ENSGACP00000007906	ENSG00000132481
ENSGACP00000007980	ENSG00000149654
ENSGACP00000007891	ENSG00000105677
ENSGACP00000007903	ENSG00000104419
ENSGACP00000007948	ENSG00000059573
ENSGACP00000007893	
ENSGACP00000007896	ENSG00000197555
ENSGACP00000007917	ENSG00000105398
ENSGACP00000007917	ENSG00000088002
ENSGACP00000007923	ENSG00000105398
ENSGACP00000007923	ENSG00000088002
ENSGACP00000007902	ENSG00000166855
ENSGACP00000007905	
ENSGACP00000007914	
ENSGACP00000007898	ENSG00000176153
ENSGACP00000007907	
ENSGACP00000007909	
ENSGACP00000007904	ENSG00000188886
ENSGACP00000007911	ENSG00000188886
ENSGACP00000007901	ENSG00000139998
ENSGACP00000007920	ENSG00000157388
ENSGACP00000007916	ENSG00000125952
ENSGACP00000007922	ENSG00000125952
ENSGACP00000007910	ENSG00000137869
ENSGACP00000007918	
ENSGACP00000007919	
ENSGACP00000007908	
ENSGACP00000007925	ENSG00000149591
ENSGACP00000007934	ENSG00000149591
ENSGACP00000007945	ENSG00000149591
ENSGACP00000007915	
ENSGACP00000007913	ENSG00000120436
ENSGACP00000007924	ENSG00000081014
ENSGACP00000007954	ENSG00000175806
ENSGACP00000007931	
ENSGACP00000007985	ENSG00000073792
ENSGACP00000007987	ENSG00000073792
ENSGACP00000007990	ENSG00000073792
ENSGACP00000007927	ENSG00000144635
ENSGACP00000007930	ENSG00000100652
ENSGACP00000007932	
ENSGACP00000007935	ENSG00000272886
ENSGACP00000007929	ENSG00000069966
ENSGACP00000007933	ENSG00000145708
ENSGACP00000007940	ENSG00000196353
ENSGACP00000007942	ENSG00000137936
ENSGACP00000007937	ENSG00000100647
ENSGACP00000007936	ENSG00000123144
ENSGACP00000007952	ENSG00000182606
ENSGACP00000007955	ENSG00000182606
ENSGACP00000007938	ENSG00000171540
ENSGACP00000007946	ENSG00000163931
ENSGACP00000007939	ENSG00000157741
ENSGACP00000007941	ENSG00000150667
ENSGACP00000007950	ENSG00000085365
ENSGACP00000007958	ENSG00000085365
ENSGACP00000007944	ENSG00000157741
ENSGACP00000007949	ENSG00000157741
ENSGACP00000007951	ENSG00000157741
ENSGACP00000007957	ENSG00000137801
ENSGACP00000007961	ENSG00000114686
ENSGACP00000007963	ENSG00000114686
ENSGACP00000007947	
ENSGACP00000007956	ENSG00000160613
ENSGACP00000007979	ENSG00000135298
ENSGACP00000007953	
ENSGACP00000007966	ENSG00000163755
ENSGACP00000007960	ENSG00000141744
ENSGACP00000007962	ENSG00000141744
ENSGACP00000007967	ENSG00000168028
ENSGACP00000007984	ENSG00000168028
ENSGACP00000007995	ENSG00000168028
ENSGACP00000007973	
ENSGACP00000007982	
ENSGACP00000007986	
ENSGACP00000007991	ENSG00000138002
ENSGACP00000007977	ENSG00000168038
ENSGACP00000007972	ENSG00000186318
ENSGACP00000007975	ENSG00000183760
ENSGACP00000007964	ENSG00000145685
ENSGACP00000007981	ENSG00000197535
ENSGACP00000008003	ENSG00000197535
ENSGACP00000007965	ENSG00000131771
ENSGACP00000007969	
ENSGACP00000007968	ENSG00000171532
ENSGACP00000007970	ENSG00000171532
ENSGACP00000008015	ENSG00000132840
ENSGACP00000008015	ENSG00000145692
ENSGACP00000008021	ENSG00000132840
ENSGACP00000008021	ENSG00000145692
ENSGACP00000008058	ENSG00000132840
ENSGACP00000008058	ENSG00000145692
ENSGACP00000007988	ENSG00000163728
ENSGACP00000007993	ENSG00000163728
ENSGACP00000007974	ENSG00000114646
ENSGACP00000007976	ENSG00000114646
ENSGACP00000007978	ENSG00000114646
ENSGACP00000007971	
ENSGACP00000007996	ENSG00000125686
ENSGACP00000008005	ENSG00000118137
ENSGACP00000008019	ENSG00000118137
ENSGACP00000007983	ENSG00000184984
ENSGACP00000008001	ENSG00000173473
ENSGACP00000007992	ENSG00000168036
ENSGACP00000007994	ENSG00000124201
ENSGACP00000007998	ENSG00000124201
ENSGACP00000008008	
ENSGACP00000008037	ENSG00000198838
ENSGACP00000007989	
ENSGACP00000008002	ENSG00000130305
ENSGACP00000008007	ENSG00000163900
ENSGACP00000007997	ENSG00000106560
ENSGACP00000007997	ENSG00000171115
ENSGACP00000007997	ENSG00000213203
ENSGACP00000007997	ENSG00000281887
ENSGACP00000007997	ENSG00000133561
ENSGACP00000007997	ENSG00000179144
ENSGACP00000007997	ENSG00000133574
ENSGACP00000007997	ENSG00000196329
ENSGACP00000008000	ENSG00000162078
ENSGACP00000008000	ENSG00000174992
ENSGACP00000008020	ENSG00000144659
ENSGACP00000008038	ENSG00000084774
ENSGACP00000008048	ENSG00000084774
ENSGACP00000007999	
ENSGACP00000008009	ENSG00000141750
ENSGACP00000008006	ENSG00000125875
ENSGACP00000008010	ENSG00000111912
ENSGACP00000008025	ENSG00000114416
ENSGACP00000008029	ENSG00000114416
ENSGACP00000008004	ENSG00000101057
ENSGACP00000008011	ENSG00000034533
ENSGACP00000008012	ENSG00000101057
ENSGACP00000008018	ENSG00000125826
ENSGACP00000008013	ENSG00000113790
ENSGACP00000008023	ENSG00000137876
ENSGACP00000008054	ENSG00000108298
ENSGACP00000008089	ENSG00000108298
ENSGACP00000008039	ENSG00000066651
ENSGACP00000008014	ENSG00000188107
ENSGACP00000008030	ENSG00000122550
ENSGACP00000008026	ENSG00000101049
ENSGACP00000008027	ENSG00000101049
ENSGACP00000008016	ENSG00000187068
ENSGACP00000008017	
ENSGACP00000008024	ENSG00000181322
ENSGACP00000008022	ENSG00000118482
ENSGACP00000008031	ENSG00000110274
ENSGACP00000008036	ENSG00000110274
ENSGACP00000008028	ENSG00000125967
ENSGACP00000008034	ENSG00000100345
ENSGACP00000008046	
ENSGACP00000008062	
ENSGACP00000008050	ENSG00000166450
ENSGACP00000008032	ENSG00000138375
ENSGACP00000008040	ENSG00000138375
ENSGACP00000008033	ENSG00000185513
ENSGACP00000008035	ENSG00000078699
ENSGACP00000008041	ENSG00000078699
ENSGACP00000008063	ENSG00000205981
ENSGACP00000008049	ENSG00000122591
ENSGACP00000008053	ENSG00000122591
ENSGACP00000008057	ENSG00000122591
ENSGACP00000008069	ENSG00000122591
ENSGACP00000008042	
ENSGACP00000008076	ENSG00000149577
ENSGACP00000008084	ENSG00000149577
ENSGACP00000008044	ENSG00000146374
ENSGACP00000008043	ENSG00000100348
ENSGACP00000008045	ENSG00000144583
ENSGACP00000008051	ENSG00000144583
ENSGACP00000008047	ENSG00000101400
ENSGACP00000008077	ENSG00000124193
ENSGACP00000008087	ENSG00000124193
ENSGACP00000008092	ENSG00000124193
ENSGACP00000008055	
ENSGACP00000008061	
ENSGACP00000008066	ENSG00000248905
ENSGACP00000008070	ENSG00000248905
ENSGACP00000008052	ENSG00000146701
ENSGACP00000008056	ENSG00000124191
ENSGACP00000008107	ENSG00000142173
ENSGACP00000008064	ENSG00000181827
ENSGACP00000008068	ENSG00000181827
ENSGACP00000008060	
ENSGACP00000008065	
ENSGACP00000008059	ENSG00000118518
ENSGACP00000008079	ENSG00000007341
ENSGACP00000008083	ENSG00000007341
ENSGACP00000008085	ENSG00000007341
ENSGACP00000008071	ENSG00000241360
ENSGACP00000008075	ENSG00000241360
ENSGACP00000008086	ENSG00000093144
ENSGACP00000008093	ENSG00000093144
ENSGACP00000008177	ENSG00000123136
ENSGACP00000008190	ENSG00000123136
ENSGACP00000008073	ENSG00000112232
ENSGACP00000008067	
ENSGACP00000008072	ENSG00000181449
ENSGACP00000008081	ENSG00000140262
ENSGACP00000008078	
ENSGACP00000008074	ENSG00000166923
ENSGACP00000008100	ENSG00000058063
ENSGACP00000008118	ENSG00000146143
ENSGACP00000008131	ENSG00000146143
ENSGACP00000008080	
ENSGACP00000008091	ENSG00000145626
ENSGACP00000008091	ENSG00000168671
ENSGACP00000008098	ENSG00000136237
ENSGACP00000008127	ENSG00000159251
ENSGACP00000008095	ENSG00000128849
ENSGACP00000008090	
ENSGACP00000008104	ENSG00000160584
ENSGACP00000008094	ENSG00000163794
ENSGACP00000008105	ENSG00000119927
ENSGACP00000008097	ENSG00000143079
ENSGACP00000008101	ENSG00000143079
ENSGACP00000008110	ENSG00000152582
ENSGACP00000008099	ENSG00000125977
ENSGACP00000008096	
ENSGACP00000008121	ENSG00000115204
ENSGACP00000008112	ENSG00000103569
ENSGACP00000008103	ENSG00000255330
ENSGACP00000008103	ENSG00000214338
ENSGACP00000008106	ENSG00000101421
ENSGACP00000008108	ENSG00000101421
ENSGACP00000008102	ENSG00000261210
ENSGACP00000008124	ENSG00000171385
ENSGACP00000008128	ENSG00000171385
ENSGACP00000008115	ENSG00000078070
ENSGACP00000008192	
ENSGACP00000008221	
ENSGACP00000008227	
ENSGACP00000008258	
ENSGACP00000008113	ENSG00000118402
ENSGACP00000008123	ENSG00000118402
ENSGACP00000008109	ENSG00000149582
ENSGACP00000008111	
ENSGACP00000008137	ENSG00000079246
ENSGACP00000008149	ENSG00000079246
ENSGACP00000008143	ENSG00000124164
ENSGACP00000008114	
ENSGACP00000008125	ENSG00000167925
ENSGACP00000008134	ENSG00000167925
ENSGACP00000008117	ENSG00000113594
ENSGACP00000008119	ENSG00000137845
ENSGACP00000008116	
ENSGACP00000008120	ENSG00000149573
ENSGACP00000008133	ENSG00000113889
ENSGACP00000008140	ENSG00000113889
ENSGACP00000008122	ENSG00000148019
ENSGACP00000008126	ENSG00000160588
ENSGACP00000008136	ENSG00000198690
ENSGACP00000008138	ENSG00000218823
ENSGACP00000008138	ENSG00000090060
ENSGACP00000008130	ENSG00000148019
ENSGACP00000008146	ENSG00000141391
ENSGACP00000008129	
ENSGACP00000008135	ENSG00000197852
ENSGACP00000008132	
ENSGACP00000008156	ENSG00000129596
ENSGACP00000008141	ENSG00000185565
ENSGACP00000008155	ENSG00000112210
ENSGACP00000008144	ENSG00000089558
ENSGACP00000008153	ENSG00000116473
ENSGACP00000008167	ENSG00000116473
ENSGACP00000008173	ENSG00000116473
ENSGACP00000008139	
ENSGACP00000008142	
ENSGACP00000008151	ENSG00000178425
ENSGACP00000008159	ENSG00000121879
ENSGACP00000008145	ENSG00000144847
ENSGACP00000008147	ENSG00000140254
ENSGACP00000008147	ENSG00000140274
ENSGACP00000008186	ENSG00000087460
ENSGACP00000008189	ENSG00000087460
ENSGACP00000008148	
ENSGACP00000008152	ENSG00000156804
ENSGACP00000008178	ENSG00000108774
ENSGACP00000008183	ENSG00000108774
ENSGACP00000008204	ENSG00000108774
ENSGACP00000008181	ENSG00000140279
ENSGACP00000008181	ENSG00000137857
ENSGACP00000008196	ENSG00000140279
ENSGACP00000008196	ENSG00000137857
ENSGACP00000008150	
ENSGACP00000008158	ENSG00000163449
ENSGACP00000008160	
ENSGACP00000008174	ENSG00000175946
ENSGACP00000008180	ENSG00000175946
ENSGACP00000008191	ENSG00000175946
ENSGACP00000008157	ENSG00000123500
ENSGACP00000008172	ENSG00000112208
ENSGACP00000008161	ENSG00000150938
ENSGACP00000008162	ENSG00000111817
ENSGACP00000008205	ENSG00000177879
ENSGACP00000008187	ENSG00000141959
ENSGACP00000008164	
ENSGACP00000008165	ENSG00000172667
ENSGACP00000008163	
ENSGACP00000008171	ENSG00000123545
ENSGACP00000008166	
ENSGACP00000008168	
ENSGACP00000008176	
ENSGACP00000008169	
ENSGACP00000008184	ENSG00000198720
ENSGACP00000008170	ENSG00000137880
ENSGACP00000008182	ENSG00000104129
ENSGACP00000008175	ENSG00000112218
ENSGACP00000008179	
ENSGACP00000008208	ENSG00000134375
ENSGACP00000008224	ENSG00000134375
ENSGACP00000008206	
ENSGACP00000008185	ENSG00000112200
ENSGACP00000008188	
ENSGACP00000008195	ENSG00000108576
ENSGACP00000008248	ENSG00000151914
ENSGACP00000008197	ENSG00000203485
ENSGACP00000008193	
ENSGACP00000008198	ENSG00000073803
ENSGACP00000008213	
ENSGACP00000008194	ENSG00000168672
ENSGACP00000008203	ENSG00000154864
ENSGACP00000008199	ENSG00000156831
ENSGACP00000008201	ENSG00000156831
ENSGACP00000008202	ENSG00000156831
ENSGACP00000008223	ENSG00000108578
ENSGACP00000008230	ENSG00000108578
ENSGACP00000008214	ENSG00000104067
ENSGACP00000008218	ENSG00000104067
ENSGACP00000008216	ENSG00000142185
ENSGACP00000008200	
ENSGACP00000008317	ENSG00000185100
ENSGACP00000008207	ENSG00000187595
ENSGACP00000008212	
ENSGACP00000008217	
ENSGACP00000008209	ENSG00000145781
ENSGACP00000008215	ENSG00000075711
ENSGACP00000008210	ENSG00000187595
ENSGACP00000008211	ENSG00000092421
ENSGACP00000008220	ENSG00000168259
ENSGACP00000008219	ENSG00000092421
ENSGACP00000008231	ENSG00000123143
ENSGACP00000008222	ENSG00000075711
ENSGACP00000008247	ENSG00000101166
ENSGACP00000008229	ENSG00000142185
ENSGACP00000008225	ENSG00000140284
ENSGACP00000008249	ENSG00000131473
ENSGACP00000008232	ENSG00000163975
ENSGACP00000008226	ENSG00000163431
ENSGACP00000008234	ENSG00000198892
ENSGACP00000008238	ENSG00000198892
ENSGACP00000008241	ENSG00000155744
ENSGACP00000008242	ENSG00000132359
ENSGACP00000008233	
ENSGACP00000008237	ENSG00000173486
ENSGACP00000008243	ENSG00000173486
ENSGACP00000008235	
ENSGACP00000008253	ENSG00000090674
ENSGACP00000008267	ENSG00000156958
ENSGACP00000008287	ENSG00000182197
ENSGACP00000008288	ENSG00000182197
ENSGACP00000008246	ENSG00000003402
ENSGACP00000008254	ENSG00000110002
ENSGACP00000008244	ENSG00000270170
ENSGACP00000008263	ENSG00000170935
ENSGACP00000008263	ENSG00000114503
ENSGACP00000008250	ENSG00000118412
ENSGACP00000008280	ENSG00000160305
ENSGACP00000008286	ENSG00000160305
ENSGACP00000008257	ENSG00000184459
ENSGACP00000008294	ENSG00000132631
ENSGACP00000008294	ENSG00000133835
ENSGACP00000008251	ENSG00000135355
ENSGACP00000008252	ENSG00000178502
ENSGACP00000008256	ENSG00000112182
ENSGACP00000008266	ENSG00000141698
ENSGACP00000008272	ENSG00000141698
ENSGACP00000008260	ENSG00000181029
ENSGACP00000008259	
ENSGACP00000008323	ENSG00000087460
ENSGACP00000008331	ENSG00000087460
ENSGACP00000008270	ENSG00000124749
ENSGACP00000008264	ENSG00000135341
ENSGACP00000008262	
ENSGACP00000008261	ENSG00000105829
ENSGACP00000008277	ENSG00000110002
ENSGACP00000008284	ENSG00000110002
ENSGACP00000008265	ENSG00000161031
ENSGACP00000008269	ENSG00000161031
ENSGACP00000008273	ENSG00000127928
ENSGACP00000008273	ENSG00000127920
ENSGACP00000008271	ENSG00000101442
ENSGACP00000008292	ENSG00000152910
ENSGACP00000008292	ENSG00000106714
ENSGACP00000008292	ENSG00000154529
ENSGACP00000008292	ENSG00000283378
ENSGACP00000008301	ENSG00000152910
ENSGACP00000008301	ENSG00000106714
ENSGACP00000008301	ENSG00000154529
ENSGACP00000008301	ENSG00000283378
ENSGACP00000008285	ENSG00000260170
ENSGACP00000008285	ENSG00000137767
ENSGACP00000008291	ENSG00000260170
ENSGACP00000008291	ENSG00000137767
ENSGACP00000008297	ENSG00000260170
ENSGACP00000008297	ENSG00000137767
ENSGACP00000008275	
ENSGACP00000008274	
ENSGACP00000008276	ENSG00000185633
ENSGACP00000008282	ENSG00000105825
ENSGACP00000008283	ENSG00000105825
ENSGACP00000008278	ENSG00000160951
ENSGACP00000008281	ENSG00000112175
ENSGACP00000008366	ENSG00000141756
ENSGACP00000008368	ENSG00000141756
ENSGACP00000008381	ENSG00000141756
ENSGACP00000008293	ENSG00000135333
ENSGACP00000008299	ENSG00000135333
ENSGACP00000008304	ENSG00000135333
ENSGACP00000008306	ENSG00000135333
ENSGACP00000008279	ENSG00000182379
ENSGACP00000008289	ENSG00000185482
ENSGACP00000008316	ENSG00000146151
ENSGACP00000008320	ENSG00000146151
ENSGACP00000008326	ENSG00000004948
ENSGACP00000008290	
ENSGACP00000008300	
ENSGACP00000008313	ENSG00000164754
ENSGACP00000008296	
ENSGACP00000008307	ENSG00000179115
ENSGACP00000008312	ENSG00000155980
ENSGACP00000008302	ENSG00000184838
ENSGACP00000008336	ENSG00000137770
