Protein stable ID	Human gene stable ID
ENSAMXP00000005167	
ENSAMXP00000005168	
ENSAMXP00000005169	ENSG00000130988
ENSAMXP00000005170	ENSG00000117523
ENSAMXP00000005177	ENSG00000092068
ENSAMXP00000005182	ENSG00000215305
ENSAMXP00000005171	ENSG00000076258
ENSAMXP00000005171	ENSG00000131781
ENSAMXP00000005171	ENSG00000007933
ENSAMXP00000005171	ENSG00000094963
ENSAMXP00000005171	ENSG00000010932
ENSAMXP00000005172	ENSG00000076258
ENSAMXP00000005172	ENSG00000131781
ENSAMXP00000005172	ENSG00000007933
ENSAMXP00000005172	ENSG00000094963
ENSAMXP00000005172	ENSG00000010932
ENSAMXP00000005173	ENSG00000205808
ENSAMXP00000005174	ENSG00000117592
ENSAMXP00000005176	
ENSAMXP00000005178	
ENSAMXP00000005180	
ENSAMXP00000005179	ENSG00000129559
ENSAMXP00000005181	ENSG00000117560
ENSAMXP00000005183	ENSG00000116199
ENSAMXP00000005186	ENSG00000100938
ENSAMXP00000005184	ENSG00000152430
ENSAMXP00000005185	ENSG00000100097
ENSAMXP00000005188	
ENSAMXP00000005189	ENSG00000115919
ENSAMXP00000005196	ENSG00000116191
ENSAMXP00000005190	ENSG00000137500
ENSAMXP00000005192	
ENSAMXP00000005193	ENSG00000198000
ENSAMXP00000005194	ENSG00000123496
ENSAMXP00000005195	ENSG00000188312
ENSAMXP00000005199	ENSG00000130224
ENSAMXP00000005197	ENSG00000116194
ENSAMXP00000005198	ENSG00000162377
ENSAMXP00000005200	ENSG00000203995
ENSAMXP00000005200	ENSG00000162378
ENSAMXP00000005237	ENSG00000106809
ENSAMXP00000005201	
ENSAMXP00000005202	ENSG00000137038
ENSAMXP00000005203	
ENSAMXP00000005204	ENSG00000071051
ENSAMXP00000005205	ENSG00000179115
ENSAMXP00000005207	
ENSAMXP00000005206	
ENSAMXP00000005208	
ENSAMXP00000005209	
ENSAMXP00000005210	ENSG00000135372
ENSAMXP00000005223	ENSG00000213676
ENSAMXP00000005211	ENSG00000110075
ENSAMXP00000005214	
ENSAMXP00000005212	
ENSAMXP00000005213	
ENSAMXP00000005215	
ENSAMXP00000005216	ENSG00000132842
ENSAMXP00000005217	ENSG00000124602
ENSAMXP00000005234	
ENSAMXP00000005218	ENSG00000204444
ENSAMXP00000005220	ENSG00000143158
ENSAMXP00000005221	
ENSAMXP00000005219	
ENSAMXP00000005222	
ENSAMXP00000005225	ENSG00000197580
ENSAMXP00000005224	
ENSAMXP00000005226	
ENSAMXP00000005227	ENSG00000011201
ENSAMXP00000005249	
ENSAMXP00000005228	
ENSAMXP00000005229	
ENSAMXP00000005251	ENSG00000269547
ENSAMXP00000005251	ENSG00000104835
ENSAMXP00000005231	
ENSAMXP00000005230	
ENSAMXP00000005232	
ENSAMXP00000005233	
ENSAMXP00000005243	ENSG00000121310
ENSAMXP00000005238	ENSG00000162006
ENSAMXP00000005236	ENSG00000162040
ENSAMXP00000005338	ENSG00000159063
ENSAMXP00000005239	
ENSAMXP00000005235	ENSG00000106049
ENSAMXP00000005240	
ENSAMXP00000005241	
ENSAMXP00000005247	ENSG00000226979
ENSAMXP00000005247	ENSG00000232810
ENSAMXP00000005245	ENSG00000115641
ENSAMXP00000005242	ENSG00000135372
ENSAMXP00000005244	ENSG00000119787
ENSAMXP00000005246	
ENSAMXP00000005248	ENSG00000131725
ENSAMXP00000005250	
ENSAMXP00000005264	ENSG00000168477
ENSAMXP00000005253	ENSG00000077152
ENSAMXP00000005252	ENSG00000124602
ENSAMXP00000005255	ENSG00000106038
ENSAMXP00000005254	ENSG00000164970
ENSAMXP00000005256	
ENSAMXP00000005257	ENSG00000162763
ENSAMXP00000005262	ENSG00000127083
ENSAMXP00000005265	ENSG00000267303
ENSAMXP00000005265	ENSG00000161847
ENSAMXP00000005258	ENSG00000204681
ENSAMXP00000005277	ENSG00000119812
ENSAMXP00000005263	ENSG00000125319
ENSAMXP00000005259	ENSG00000162337
ENSAMXP00000005260	
ENSAMXP00000005261	ENSG00000119787
ENSAMXP00000005305	
ENSAMXP00000005272	ENSG00000135974
ENSAMXP00000005273	ENSG00000124006
ENSAMXP00000005278	ENSG00000082196
ENSAMXP00000005278	ENSG00000273294
ENSAMXP00000005266	ENSG00000134215
ENSAMXP00000005267	ENSG00000003096
ENSAMXP00000005267	ENSG00000198642
ENSAMXP00000005268	ENSG00000143198
ENSAMXP00000005287	
ENSAMXP00000005269	ENSG00000175137
ENSAMXP00000005270	
ENSAMXP00000005271	ENSG00000063322
ENSAMXP00000005289	ENSG00000133067
ENSAMXP00000005274	ENSG00000106031
ENSAMXP00000005292	ENSG00000065150
ENSAMXP00000005292	ENSG00000137040
ENSAMXP00000005275	
ENSAMXP00000005276	ENSG00000261884
ENSAMXP00000005276	ENSG00000205220
ENSAMXP00000005279	
ENSAMXP00000005280	ENSG00000131446
ENSAMXP00000005282	ENSG00000142534
ENSAMXP00000005299	ENSG00000075891
ENSAMXP00000005285	ENSG00000132763
ENSAMXP00000005281	
ENSAMXP00000005284	ENSG00000106819
ENSAMXP00000005283	ENSG00000005073
ENSAMXP00000005286	
ENSAMXP00000005291	ENSG00000132275
ENSAMXP00000005288	
ENSAMXP00000005290	
ENSAMXP00000005294	ENSG00000173894
ENSAMXP00000005295	ENSG00000124006
ENSAMXP00000005293	ENSG00000157570
ENSAMXP00000005298	ENSG00000153551
ENSAMXP00000005296	ENSG00000117174
ENSAMXP00000005297	
ENSAMXP00000005333	ENSG00000138131
ENSAMXP00000005300	
ENSAMXP00000005302	ENSG00000162631
ENSAMXP00000005301	ENSG00000170500
ENSAMXP00000005303	ENSG00000170417
ENSAMXP00000005304	
ENSAMXP00000005310	
ENSAMXP00000005306	ENSG00000151948
ENSAMXP00000005307	ENSG00000204560
ENSAMXP00000005328	ENSG00000152689
ENSAMXP00000005311	ENSG00000087088
ENSAMXP00000005308	
ENSAMXP00000005309	
ENSAMXP00000005312	
ENSAMXP00000005374	ENSG00000124571
ENSAMXP00000005313	
ENSAMXP00000005314	ENSG00000115526
ENSAMXP00000005315	
ENSAMXP00000005316	ENSG00000197046
ENSAMXP00000005332	ENSG00000179532
ENSAMXP00000005317	
ENSAMXP00000005327	ENSG00000186393
ENSAMXP00000005327	ENSG00000171446
ENSAMXP00000005327	ENSG00000171346
ENSAMXP00000005327	ENSG00000167916
ENSAMXP00000005327	ENSG00000128422
ENSAMXP00000005327	ENSG00000204897
ENSAMXP00000005327	ENSG00000186395
ENSAMXP00000005327	ENSG00000186832
ENSAMXP00000005327	ENSG00000171345
ENSAMXP00000005327	ENSG00000171401
ENSAMXP00000005327	ENSG00000187242
ENSAMXP00000005327	ENSG00000173908
ENSAMXP00000005327	ENSG00000186847
ENSAMXP00000005330	ENSG00000186393
ENSAMXP00000005330	ENSG00000171446
ENSAMXP00000005330	ENSG00000171346
ENSAMXP00000005330	ENSG00000167916
ENSAMXP00000005330	ENSG00000128422
ENSAMXP00000005330	ENSG00000204897
ENSAMXP00000005330	ENSG00000186395
ENSAMXP00000005330	ENSG00000186832
ENSAMXP00000005330	ENSG00000171345
ENSAMXP00000005330	ENSG00000171401
ENSAMXP00000005330	ENSG00000187242
ENSAMXP00000005330	ENSG00000173908
ENSAMXP00000005330	ENSG00000186847
ENSAMXP00000005329	ENSG00000178028
ENSAMXP00000005378	ENSG00000106823
ENSAMXP00000005318	ENSG00000135953
ENSAMXP00000005319	
ENSAMXP00000005320	ENSG00000257184
ENSAMXP00000005320	ENSG00000078399
ENSAMXP00000005331	ENSG00000117408
ENSAMXP00000005321	ENSG00000087088
ENSAMXP00000005322	ENSG00000079150
ENSAMXP00000005323	ENSG00000101911
ENSAMXP00000005324	
ENSAMXP00000005325	
ENSAMXP00000005326	ENSG00000107872
ENSAMXP00000005336	
ENSAMXP00000005339	ENSG00000106018
ENSAMXP00000005334	ENSG00000196126
ENSAMXP00000005334	ENSG00000179344
ENSAMXP00000005334	ENSG00000223865
ENSAMXP00000005334	ENSG00000198502
ENSAMXP00000005334	ENSG00000241106
ENSAMXP00000005334	ENSG00000248993
ENSAMXP00000005334	ENSG00000232629
ENSAMXP00000005334	ENSG00000242574
ENSAMXP00000005335	ENSG00000106004
ENSAMXP00000005415	ENSG00000171502
ENSAMXP00000005337	
ENSAMXP00000005340	ENSG00000006062
ENSAMXP00000005341	
ENSAMXP00000005363	ENSG00000180251
ENSAMXP00000005363	ENSG00000115616
ENSAMXP00000005353	
ENSAMXP00000005354	
ENSAMXP00000005347	ENSG00000169836
ENSAMXP00000005342	
ENSAMXP00000005343	ENSG00000166595
ENSAMXP00000005345	ENSG00000178921
ENSAMXP00000005344	ENSG00000007171
ENSAMXP00000005350	ENSG00000187147
ENSAMXP00000005355	ENSG00000049323
ENSAMXP00000005366	ENSG00000059915
ENSAMXP00000005346	
ENSAMXP00000005348	ENSG00000054611
ENSAMXP00000005358	ENSG00000196126
ENSAMXP00000005358	ENSG00000179344
ENSAMXP00000005358	ENSG00000223865
ENSAMXP00000005358	ENSG00000198502
ENSAMXP00000005358	ENSG00000241106
ENSAMXP00000005358	ENSG00000248993
ENSAMXP00000005358	ENSG00000232629
ENSAMXP00000005358	ENSG00000242574
ENSAMXP00000005349	
ENSAMXP00000005351	ENSG00000266202
ENSAMXP00000005351	ENSG00000232859
ENSAMXP00000005352	ENSG00000198814
ENSAMXP00000005352	ENSG00000196475
ENSAMXP00000005352	ENSG00000229894
ENSAMXP00000005360	ENSG00000166592
ENSAMXP00000005356	ENSG00000177707
ENSAMXP00000005357	ENSG00000105997
ENSAMXP00000005357	ENSG00000120093
ENSAMXP00000005357	ENSG00000128652
ENSAMXP00000005367	ENSG00000186566
ENSAMXP00000005359	ENSG00000164039
ENSAMXP00000005361	
ENSAMXP00000005417	ENSG00000138472
ENSAMXP00000005364	ENSG00000100422
ENSAMXP00000005362	ENSG00000143774
ENSAMXP00000005365	ENSG00000087095
ENSAMXP00000005439	ENSG00000017260
ENSAMXP00000005380	ENSG00000015171
ENSAMXP00000005383	ENSG00000015171
ENSAMXP00000005368	ENSG00000113845
ENSAMXP00000005373	ENSG00000214717
ENSAMXP00000005369	
ENSAMXP00000005370	ENSG00000145354
ENSAMXP00000005371	ENSG00000105996
ENSAMXP00000005372	ENSG00000204257
ENSAMXP00000005384	ENSG00000166589
ENSAMXP00000005375	ENSG00000198520
ENSAMXP00000005376	
ENSAMXP00000005377	ENSG00000117598
ENSAMXP00000005401	ENSG00000134709
ENSAMXP00000005379	ENSG00000075240
ENSAMXP00000005388	ENSG00000262633
ENSAMXP00000005388	ENSG00000108433
ENSAMXP00000005381	ENSG00000108256
ENSAMXP00000005382	ENSG00000163389
ENSAMXP00000005385	ENSG00000105991
ENSAMXP00000005386	ENSG00000099960
ENSAMXP00000005419	ENSG00000107581
ENSAMXP00000005420	ENSG00000107581
ENSAMXP00000005390	ENSG00000184047
ENSAMXP00000005387	ENSG00000132781
ENSAMXP00000005389	
ENSAMXP00000005406	ENSG00000143514
ENSAMXP00000005410	ENSG00000163541
ENSAMXP00000005399	ENSG00000117600
ENSAMXP00000005392	ENSG00000075275
ENSAMXP00000005391	ENSG00000118729
ENSAMXP00000005393	ENSG00000151240
ENSAMXP00000005405	ENSG00000168748
ENSAMXP00000005394	
ENSAMXP00000005396	
ENSAMXP00000005395	ENSG00000158955
ENSAMXP00000005397	
ENSAMXP00000005398	ENSG00000173218
ENSAMXP00000005404	ENSG00000137269
ENSAMXP00000005400	ENSG00000127080
ENSAMXP00000005402	ENSG00000174332
ENSAMXP00000005403	ENSG00000183513
ENSAMXP00000005407	ENSG00000272822
ENSAMXP00000005414	ENSG00000176170
ENSAMXP00000005423	ENSG00000100416
ENSAMXP00000005418	ENSG00000110169
ENSAMXP00000005416	ENSG00000099260
ENSAMXP00000005408	ENSG00000134716
ENSAMXP00000005409	
ENSAMXP00000005412	ENSG00000140263
ENSAMXP00000005411	ENSG00000120049
ENSAMXP00000005413	
ENSAMXP00000005434	ENSG00000071073
ENSAMXP00000005486	ENSG00000166535
ENSAMXP00000005422	ENSG00000157216
ENSAMXP00000005421	ENSG00000167880
ENSAMXP00000005425	ENSG00000014919
ENSAMXP00000005424	
ENSAMXP00000005429	ENSG00000034053
ENSAMXP00000005427	ENSG00000100362
ENSAMXP00000005447	ENSG00000277363
ENSAMXP00000005435	ENSG00000163644
ENSAMXP00000005426	ENSG00000198771
ENSAMXP00000005436	ENSG00000137710
ENSAMXP00000005428	ENSG00000282827
ENSAMXP00000005428	ENSG00000164053
ENSAMXP00000005451	ENSG00000170801
ENSAMXP00000005430	ENSG00000130734
ENSAMXP00000005438	ENSG00000167720
ENSAMXP00000005440	ENSG00000054803
ENSAMXP00000005431	ENSG00000119929
ENSAMXP00000005441	ENSG00000134716
ENSAMXP00000005443	ENSG00000134716
ENSAMXP00000005445	ENSG00000156869
ENSAMXP00000005432	ENSG00000124370
ENSAMXP00000005446	ENSG00000183741
ENSAMXP00000005433	ENSG00000023839
ENSAMXP00000005450	ENSG00000105613
ENSAMXP00000005437	ENSG00000119720
ENSAMXP00000005442	ENSG00000196872
ENSAMXP00000005444	
ENSAMXP00000005448	ENSG00000144034
ENSAMXP00000005457	ENSG00000124383
ENSAMXP00000005453	ENSG00000170153
ENSAMXP00000005455	ENSG00000149289
ENSAMXP00000005449	ENSG00000100246
ENSAMXP00000005452	ENSG00000134716
ENSAMXP00000005454	ENSG00000175548
ENSAMXP00000005454	ENSG00000139133
ENSAMXP00000005464	ENSG00000269891
ENSAMXP00000005464	ENSG00000213390
ENSAMXP00000005456	ENSG00000184922
ENSAMXP00000005465	ENSG00000158411
ENSAMXP00000005458	ENSG00000013364
ENSAMXP00000005459	ENSG00000172007
ENSAMXP00000005460	ENSG00000198892
ENSAMXP00000005461	ENSG00000134716
ENSAMXP00000005466	
ENSAMXP00000005462	ENSG00000164162
ENSAMXP00000005463	ENSG00000115598
ENSAMXP00000005463	ENSG00000115594
ENSAMXP00000005491	ENSG00000162688
ENSAMXP00000005467	ENSG00000108788
ENSAMXP00000005468	ENSG00000013364
ENSAMXP00000005472	ENSG00000164933
ENSAMXP00000005469	ENSG00000164163
ENSAMXP00000005471	ENSG00000196872
ENSAMXP00000005470	
ENSAMXP00000005475	ENSG00000273155
ENSAMXP00000005475	ENSG00000241962
ENSAMXP00000005475	ENSG00000185414
ENSAMXP00000005487	ENSG00000164134
ENSAMXP00000005473	ENSG00000164163
ENSAMXP00000005485	ENSG00000131470
ENSAMXP00000005474	ENSG00000135951
ENSAMXP00000005482	ENSG00000134716
ENSAMXP00000005484	ENSG00000134716
ENSAMXP00000005476	
ENSAMXP00000005478	ENSG00000143228
ENSAMXP00000005477	ENSG00000164932
ENSAMXP00000005479	ENSG00000164164
ENSAMXP00000005481	ENSG00000115514
ENSAMXP00000005480	
ENSAMXP00000005483	
ENSAMXP00000005488	
ENSAMXP00000005490	ENSG00000164796
ENSAMXP00000005496	ENSG00000065613
ENSAMXP00000005489	
ENSAMXP00000005493	
ENSAMXP00000005492	
ENSAMXP00000005494	ENSG00000110841
ENSAMXP00000005495	ENSG00000126524
ENSAMXP00000005498	ENSG00000161681
ENSAMXP00000005604	ENSG00000139687
ENSAMXP00000005497	ENSG00000141699
ENSAMXP00000005514	ENSG00000135945
ENSAMXP00000005506	ENSG00000187860
ENSAMXP00000005500	ENSG00000153132
ENSAMXP00000005499	
ENSAMXP00000005557	ENSG00000139117
ENSAMXP00000005501	ENSG00000104228
ENSAMXP00000005502	
ENSAMXP00000005503	ENSG00000100243
ENSAMXP00000005504	
ENSAMXP00000005505	
ENSAMXP00000005507	ENSG00000153130
ENSAMXP00000005508	
ENSAMXP00000005509	
ENSAMXP00000005510	ENSG00000134716
ENSAMXP00000005511	ENSG00000250673
ENSAMXP00000005515	
ENSAMXP00000005521	ENSG00000147536
ENSAMXP00000005512	ENSG00000099995
ENSAMXP00000005513	ENSG00000172780
ENSAMXP00000005516	ENSG00000164951
ENSAMXP00000005520	ENSG00000122557
ENSAMXP00000005517	ENSG00000162745
ENSAMXP00000005526	ENSG00000196782
ENSAMXP00000005518	ENSG00000120519
ENSAMXP00000005519	ENSG00000134716
ENSAMXP00000005523	ENSG00000106628
ENSAMXP00000005522	
ENSAMXP00000005569	ENSG00000065618
ENSAMXP00000005524	ENSG00000081721
ENSAMXP00000005528	
ENSAMXP00000005525	ENSG00000134716
ENSAMXP00000005529	ENSG00000135940
ENSAMXP00000005527	
ENSAMXP00000005546	ENSG00000197275
ENSAMXP00000005546	ENSG00000265817
ENSAMXP00000005535	ENSG00000104228
ENSAMXP00000005530	ENSG00000167311
ENSAMXP00000005530	ENSG00000111339
ENSAMXP00000005530	ENSG00000129744
ENSAMXP00000005530	ENSG00000156219
ENSAMXP00000005540	
ENSAMXP00000005538	
ENSAMXP00000005547	ENSG00000106624
ENSAMXP00000005531	
ENSAMXP00000005555	ENSG00000102606
ENSAMXP00000005560	ENSG00000102606
ENSAMXP00000005553	ENSG00000008405
ENSAMXP00000005532	ENSG00000166881
ENSAMXP00000005533	
ENSAMXP00000005534	
ENSAMXP00000005536	ENSG00000167311
ENSAMXP00000005536	ENSG00000111339
ENSAMXP00000005536	ENSG00000129744
ENSAMXP00000005536	ENSG00000156219
ENSAMXP00000005539	ENSG00000273171
ENSAMXP00000005539	ENSG00000116690
ENSAMXP00000005537	
ENSAMXP00000005543	ENSG00000123353
ENSAMXP00000005542	ENSG00000136279
ENSAMXP00000005541	
ENSAMXP00000005544	ENSG00000167311
ENSAMXP00000005544	ENSG00000111339
ENSAMXP00000005544	ENSG00000129744
ENSAMXP00000005544	ENSG00000156219
ENSAMXP00000005545	ENSG00000188403
ENSAMXP00000005545	ENSG00000282651
ENSAMXP00000005545	ENSG00000211950
ENSAMXP00000005545	ENSG00000211945
ENSAMXP00000005545	ENSG00000277282
ENSAMXP00000005545	ENSG00000281179
ENSAMXP00000005545	ENSG00000211935
ENSAMXP00000005545	ENSG00000211973
ENSAMXP00000005545	ENSG00000282122
ENSAMXP00000005545	ENSG00000211934
ENSAMXP00000005545	ENSG00000211966
ENSAMXP00000005545	ENSG00000211979
ENSAMXP00000005545	ENSG00000211968
ENSAMXP00000005545	ENSG00000281990
ENSAMXP00000005545	ENSG00000278782
ENSAMXP00000005545	ENSG00000211961
ENSAMXP00000005545	ENSG00000211962
ENSAMXP00000005545	ENSG00000280411
ENSAMXP00000005545	ENSG00000270505
ENSAMXP00000005548	ENSG00000135473
ENSAMXP00000005567	ENSG00000128050
ENSAMXP00000005549	ENSG00000152284
ENSAMXP00000005550	ENSG00000182405
ENSAMXP00000005563	ENSG00000168454
ENSAMXP00000005563	ENSG00000204193
ENSAMXP00000005563	ENSG00000136810
ENSAMXP00000005551	ENSG00000240682
ENSAMXP00000005551	ENSG00000261796
ENSAMXP00000005556	
ENSAMXP00000005552	ENSG00000115459
ENSAMXP00000005640	ENSG00000033867
ENSAMXP00000005564	ENSG00000182400
ENSAMXP00000005554	ENSG00000152291
ENSAMXP00000005596	ENSG00000047410
ENSAMXP00000005558	ENSG00000147465
ENSAMXP00000005559	
ENSAMXP00000005561	ENSG00000124356
ENSAMXP00000005562	ENSG00000187969
ENSAMXP00000005562	ENSG00000169714
ENSAMXP00000005568	
ENSAMXP00000005565	ENSG00000151136
ENSAMXP00000005566	
ENSAMXP00000005570	ENSG00000119321
ENSAMXP00000005571	
ENSAMXP00000005572	ENSG00000144218
ENSAMXP00000005573	ENSG00000144218
ENSAMXP00000005574	ENSG00000132155
ENSAMXP00000005579	ENSG00000175324
ENSAMXP00000005581	ENSG00000128059
ENSAMXP00000005594	ENSG00000164944
ENSAMXP00000005577	ENSG00000148841
ENSAMXP00000005575	ENSG00000173208
ENSAMXP00000005586	ENSG00000106853
ENSAMXP00000005576	
ENSAMXP00000005578	ENSG00000161914
ENSAMXP00000005578	ENSG00000267477
ENSAMXP00000005585	ENSG00000196199
ENSAMXP00000005580	
ENSAMXP00000005582	ENSG00000185933
ENSAMXP00000005583	ENSG00000151229
ENSAMXP00000005584	ENSG00000173928
ENSAMXP00000005588	ENSG00000156735
ENSAMXP00000005587	
ENSAMXP00000005598	ENSG00000088325
ENSAMXP00000005599	ENSG00000088325
ENSAMXP00000005590	
ENSAMXP00000005589	ENSG00000148843
ENSAMXP00000005593	ENSG00000187266
ENSAMXP00000005592	ENSG00000104833
ENSAMXP00000005595	ENSG00000165591
ENSAMXP00000005591	ENSG00000133878
ENSAMXP00000005602	
ENSAMXP00000005600	ENSG00000100218
ENSAMXP00000005597	ENSG00000105514
ENSAMXP00000005601	ENSG00000104413
ENSAMXP00000005603	ENSG00000158815
ENSAMXP00000005610	ENSG00000148835
ENSAMXP00000005628	ENSG00000132950
ENSAMXP00000005628	ENSG00000121741
ENSAMXP00000005619	ENSG00000157426
ENSAMXP00000005612	ENSG00000157181
ENSAMXP00000005607	ENSG00000105518
ENSAMXP00000005605	ENSG00000158856
ENSAMXP00000005606	ENSG00000095203
ENSAMXP00000005624	ENSG00000107140
ENSAMXP00000005611	ENSG00000101306
ENSAMXP00000005617	ENSG00000180264
ENSAMXP00000005608	ENSG00000095203
ENSAMXP00000005609	ENSG00000130165
ENSAMXP00000005613	
ENSAMXP00000005616	
ENSAMXP00000005633	
ENSAMXP00000005615	ENSG00000070159
ENSAMXP00000005614	ENSG00000173915
ENSAMXP00000005618	
ENSAMXP00000005620	ENSG00000116703
ENSAMXP00000005621	
ENSAMXP00000005626	ENSG00000197077
ENSAMXP00000005626	ENSG00000149115
ENSAMXP00000005622	ENSG00000105520
ENSAMXP00000005623	ENSG00000109265
ENSAMXP00000005629	ENSG00000050426
ENSAMXP00000005625	
ENSAMXP00000005627	ENSG00000130643
ENSAMXP00000005645	ENSG00000148200
ENSAMXP00000005635	ENSG00000073756
ENSAMXP00000005630	
ENSAMXP00000005631	
ENSAMXP00000005632	ENSG00000165475
ENSAMXP00000005642	
ENSAMXP00000005647	
ENSAMXP00000005648	
ENSAMXP00000005634	ENSG00000170627
ENSAMXP00000005655	ENSG00000174799
ENSAMXP00000005639	ENSG00000244752
ENSAMXP00000005637	ENSG00000032742
ENSAMXP00000005636	
ENSAMXP00000005638	ENSG00000123358
ENSAMXP00000005641	
ENSAMXP00000005643	ENSG00000107821
ENSAMXP00000005644	ENSG00000172458
ENSAMXP00000005646	ENSG00000156162
ENSAMXP00000005654	ENSG00000161835
ENSAMXP00000005649	ENSG00000138641
ENSAMXP00000005650	ENSG00000120798
ENSAMXP00000005651	ENSG00000121351
ENSAMXP00000005653	ENSG00000150456
ENSAMXP00000005652	ENSG00000147443
ENSAMXP00000005671	ENSG00000116711
ENSAMXP00000005656	
ENSAMXP00000005657	
ENSAMXP00000005658	
ENSAMXP00000005659	ENSG00000173801
ENSAMXP00000005661	
ENSAMXP00000005660	
ENSAMXP00000005662	ENSG00000188732
ENSAMXP00000005663	ENSG00000162613
ENSAMXP00000005664	ENSG00000184752
ENSAMXP00000005728	ENSG00000150768
ENSAMXP00000005677	
ENSAMXP00000005665	ENSG00000145506
ENSAMXP00000005672	ENSG00000140367
ENSAMXP00000005667	ENSG00000169105
ENSAMXP00000005666	ENSG00000138641
ENSAMXP00000005669	
ENSAMXP00000005668	ENSG00000168546
ENSAMXP00000005821	ENSG00000075975
ENSAMXP00000005670	
ENSAMXP00000005673	ENSG00000169193
ENSAMXP00000005674	ENSG00000133874
ENSAMXP00000005675	ENSG00000168661
ENSAMXP00000005675	ENSG00000196670
ENSAMXP00000005675	ENSG00000182903
ENSAMXP00000005675	ENSG00000196350
ENSAMXP00000005675	ENSG00000196967
ENSAMXP00000005675	ENSG00000267041
ENSAMXP00000005675	ENSG00000204611
ENSAMXP00000005675	ENSG00000197497
ENSAMXP00000005675	ENSG00000213973
ENSAMXP00000005675	ENSG00000197937
ENSAMXP00000005675	ENSG00000213799
ENSAMXP00000005675	ENSG00000196247
ENSAMXP00000005675	ENSG00000170949
ENSAMXP00000005675	ENSG00000196437
ENSAMXP00000005675	ENSG00000090612
ENSAMXP00000005675	ENSG00000186448
ENSAMXP00000005675	ENSG00000160321
ENSAMXP00000005675	ENSG00000196267
ENSAMXP00000005675	ENSG00000167232
ENSAMXP00000005675	ENSG00000274349
ENSAMXP00000005675	ENSG00000197566
ENSAMXP00000005675	ENSG00000096654
ENSAMXP00000005675	ENSG00000197050
ENSAMXP00000005675	ENSG00000187187
ENSAMXP00000005675	ENSG00000197608
ENSAMXP00000005676	ENSG00000169126
ENSAMXP00000005689	ENSG00000121350
ENSAMXP00000005678	ENSG00000090989
ENSAMXP00000005710	ENSG00000132953
ENSAMXP00000005681	ENSG00000136870
ENSAMXP00000005713	ENSG00000065357
ENSAMXP00000005679	ENSG00000168546
ENSAMXP00000005680	ENSG00000138640
ENSAMXP00000005685	ENSG00000162704
ENSAMXP00000005683	
ENSAMXP00000005682	
ENSAMXP00000005684	
ENSAMXP00000005695	ENSG00000153404
ENSAMXP00000005692	ENSG00000164548
ENSAMXP00000005690	ENSG00000116117
ENSAMXP00000005686	
ENSAMXP00000005687	
ENSAMXP00000005688	
ENSAMXP00000005691	ENSG00000109255
ENSAMXP00000005693	
ENSAMXP00000005694	
ENSAMXP00000005698	
ENSAMXP00000005696	
ENSAMXP00000005697	ENSG00000061337
ENSAMXP00000005700	
ENSAMXP00000005699	ENSG00000134852
ENSAMXP00000005714	ENSG00000138629
ENSAMXP00000005712	ENSG00000104228
ENSAMXP00000005701	
ENSAMXP00000005702	ENSG00000144410
ENSAMXP00000005703	
ENSAMXP00000005704	ENSG00000140284
ENSAMXP00000005705	
ENSAMXP00000005721	ENSG00000171540
ENSAMXP00000005711	ENSG00000156471
ENSAMXP00000005706	ENSG00000080561
ENSAMXP00000005707	ENSG00000135097
ENSAMXP00000005709	ENSG00000179387
ENSAMXP00000005716	ENSG00000116679
ENSAMXP00000005708	ENSG00000171604
ENSAMXP00000005715	ENSG00000154975
ENSAMXP00000005726	ENSG00000111224
ENSAMXP00000005732	
ENSAMXP00000005723	
ENSAMXP00000005717	ENSG00000137177
ENSAMXP00000005719	ENSG00000224982
ENSAMXP00000005718	ENSG00000103855
ENSAMXP00000005720	ENSG00000181852
ENSAMXP00000005729	ENSG00000150457
ENSAMXP00000005722	ENSG00000052795
ENSAMXP00000005735	ENSG00000109424
ENSAMXP00000005725	
ENSAMXP00000005727	
ENSAMXP00000005724	ENSG00000101220
ENSAMXP00000005750	ENSG00000115414
ENSAMXP00000005730	ENSG00000121481
ENSAMXP00000005731	ENSG00000137177
ENSAMXP00000005733	
ENSAMXP00000005753	ENSG00000171747
ENSAMXP00000005734	
ENSAMXP00000005737	ENSG00000144635
ENSAMXP00000005736	ENSG00000102309
ENSAMXP00000005738	
ENSAMXP00000005739	
ENSAMXP00000005741	ENSG00000135842
ENSAMXP00000005740	ENSG00000188690
ENSAMXP00000005746	ENSG00000111725
ENSAMXP00000005748	ENSG00000111725
ENSAMXP00000005742	
ENSAMXP00000005743	ENSG00000128951
ENSAMXP00000005744	ENSG00000068366
ENSAMXP00000005745	
ENSAMXP00000005751	ENSG00000165480
ENSAMXP00000005747	
ENSAMXP00000005828	ENSG00000186648
ENSAMXP00000005752	ENSG00000154485
ENSAMXP00000005749	
ENSAMXP00000005755	ENSG00000111859
ENSAMXP00000005798	
ENSAMXP00000005778	
ENSAMXP00000005987	
ENSAMXP00000005754	ENSG00000214309
ENSAMXP00000005791	ENSG00000109436
ENSAMXP00000005774	ENSG00000171530
ENSAMXP00000005760	ENSG00000168661
ENSAMXP00000005760	ENSG00000196670
ENSAMXP00000005760	ENSG00000182903
ENSAMXP00000005760	ENSG00000196350
ENSAMXP00000005760	ENSG00000196967
ENSAMXP00000005760	ENSG00000267041
ENSAMXP00000005760	ENSG00000204611
