Protein stable ID	Human gene stable ID
ENSONIP00000007481	ENSG00000102908
ENSONIP00000007482	ENSG00000102908
ENSONIP00000007483	ENSG00000164690
ENSONIP00000007484	ENSG00000164690
ENSONIP00000007485	ENSG00000146232
ENSONIP00000007486	ENSG00000272442
ENSONIP00000007486	ENSG00000178233
ENSONIP00000007487	ENSG00000146221
ENSONIP00000007488	ENSG00000105982
ENSONIP00000007489	ENSG00000105982
ENSONIP00000007490	ENSG00000112130
ENSONIP00000007491	ENSG00000112130
ENSONIP00000007492	
ENSONIP00000007493	
ENSONIP00000007494	
ENSONIP00000007495	
ENSONIP00000007496	ENSG00000132693
ENSONIP00000007496	ENSG00000132703
ENSONIP00000007497	ENSG00000105983
ENSONIP00000007498	ENSG00000132693
ENSONIP00000007498	ENSG00000132703
ENSONIP00000007499	ENSG00000186063
ENSONIP00000007500	ENSG00000186063
ENSONIP00000007501	ENSG00000132693
ENSONIP00000007501	ENSG00000132703
ENSONIP00000007502	
ENSONIP00000007503	ENSG00000127954
ENSONIP00000007504	ENSG00000146909
ENSONIP00000007505	ENSG00000274183
ENSONIP00000007505	ENSG00000277858
ENSONIP00000007505	ENSG00000277745
ENSONIP00000007506	ENSG00000104866
ENSONIP00000007507	ENSG00000154305
ENSONIP00000007508	ENSG00000154305
ENSONIP00000007509	ENSG00000130675
ENSONIP00000007510	ENSG00000130675
ENSONIP00000007511	ENSG00000122694
ENSONIP00000007512	ENSG00000163170
ENSONIP00000007513	ENSG00000086504
ENSONIP00000007514	ENSG00000086504
ENSONIP00000007515	ENSG00000136274
ENSONIP00000007516	ENSG00000166509
ENSONIP00000007517	ENSG00000009335
ENSONIP00000007518	ENSG00000009335
ENSONIP00000007519	ENSG00000136270
ENSONIP00000007520	ENSG00000170242
ENSONIP00000007521	
ENSONIP00000007522	
ENSONIP00000007523	ENSG00000143498
ENSONIP00000007524	ENSG00000105675
ENSONIP00000007525	ENSG00000160013
ENSONIP00000007526	
ENSONIP00000007527	ENSG00000213889
ENSONIP00000007528	ENSG00000050165
ENSONIP00000007529	ENSG00000143507
ENSONIP00000007530	ENSG00000136630
ENSONIP00000007531	ENSG00000133816
ENSONIP00000007532	ENSG00000133816
ENSONIP00000007533	ENSG00000125744
ENSONIP00000007534	ENSG00000213699
ENSONIP00000007535	ENSG00000172404
ENSONIP00000007535	ENSG00000179407
ENSONIP00000007535	ENSG00000105993
ENSONIP00000007536	ENSG00000172404
ENSONIP00000007536	ENSG00000179407
ENSONIP00000007536	ENSG00000105993
ENSONIP00000007537	
ENSONIP00000007538	ENSG00000171303
ENSONIP00000007539	ENSG00000167578
ENSONIP00000007539	ENSG00000171570
ENSONIP00000007540	ENSG00000167578
ENSONIP00000007540	ENSG00000171570
ENSONIP00000007541	ENSG00000197594
ENSONIP00000007542	ENSG00000155093
ENSONIP00000007543	ENSG00000146918
ENSONIP00000007544	ENSG00000146918
ENSONIP00000007545	ENSG00000187079
ENSONIP00000007546	ENSG00000187079
ENSONIP00000007547	ENSG00000042753
ENSONIP00000007548	ENSG00000042753
ENSONIP00000007549	ENSG00000105339
ENSONIP00000007550	ENSG00000117868
ENSONIP00000007551	ENSG00000117868
ENSONIP00000007552	ENSG00000160007
ENSONIP00000007553	ENSG00000160007
ENSONIP00000007554	ENSG00000022567
ENSONIP00000007555	ENSG00000148925
ENSONIP00000007556	ENSG00000164674
ENSONIP00000007557	ENSG00000204882
ENSONIP00000007558	ENSG00000204882
ENSONIP00000007559	ENSG00000130748
ENSONIP00000007560	ENSG00000268797
ENSONIP00000007560	ENSG00000269858
ENSONIP00000007561	ENSG00000110328
ENSONIP00000007562	ENSG00000185000
ENSONIP00000007563	ENSG00000126870
ENSONIP00000007564	ENSG00000126870
ENSONIP00000007565	ENSG00000092820
ENSONIP00000007566	ENSG00000092820
ENSONIP00000007567	ENSG00000105281
ENSONIP00000007568	
ENSONIP00000007569	
ENSONIP00000007570	ENSG00000110321
ENSONIP00000007571	ENSG00000237700
ENSONIP00000007571	ENSG00000187545
ENSONIP00000007571	ENSG00000120952
ENSONIP00000007571	ENSG00000204478
ENSONIP00000007571	ENSG00000116721
ENSONIP00000007571	ENSG00000279804
ENSONIP00000007571	ENSG00000274764
ENSONIP00000007571	ENSG00000204481
ENSONIP00000007571	ENSG00000204501
ENSONIP00000007571	ENSG00000243073
ENSONIP00000007571	ENSG00000204479
ENSONIP00000007571	ENSG00000116726
ENSONIP00000007571	ENSG00000239810
ENSONIP00000007571	ENSG00000185686
ENSONIP00000007571	ENSG00000204510
ENSONIP00000007571	ENSG00000232423
ENSONIP00000007571	ENSG00000204480
ENSONIP00000007571	ENSG00000229571
ENSONIP00000007571	ENSG00000279169
ENSONIP00000007571	ENSG00000160959
ENSONIP00000007571	ENSG00000182330
ENSONIP00000007571	ENSG00000270601
ENSONIP00000007571	ENSG00000204505
ENSONIP00000007571	ENSG00000280267
ENSONIP00000007572	ENSG00000267140
ENSONIP00000007572	ENSG00000153391
ENSONIP00000007573	ENSG00000130363
ENSONIP00000007574	ENSG00000204740
ENSONIP00000007575	ENSG00000141429
ENSONIP00000007576	ENSG00000164691
ENSONIP00000007577	ENSG00000090372
ENSONIP00000007578	ENSG00000120594
ENSONIP00000007579	
ENSONIP00000007580	ENSG00000066027
ENSONIP00000007581	ENSG00000198730
ENSONIP00000007582	ENSG00000106771
ENSONIP00000007583	ENSG00000106771
ENSONIP00000007584	ENSG00000105287
ENSONIP00000007585	ENSG00000260230
ENSONIP00000007586	
ENSONIP00000007587	ENSG00000164695
ENSONIP00000007588	ENSG00000119523
ENSONIP00000007589	ENSG00000119508
ENSONIP00000007590	ENSG00000104231
ENSONIP00000007591	ENSG00000143476
ENSONIP00000007592	
ENSONIP00000007593	ENSG00000179632
ENSONIP00000007594	ENSG00000179632
ENSONIP00000007595	ENSG00000106608
ENSONIP00000007596	ENSG00000072952
ENSONIP00000007597	ENSG00000072952
ENSONIP00000007598	ENSG00000177103
ENSONIP00000007599	ENSG00000136874
ENSONIP00000007600	ENSG00000143493
ENSONIP00000007601	ENSG00000165997
ENSONIP00000007602	ENSG00000023318
ENSONIP00000007603	ENSG00000023318
ENSONIP00000007604	ENSG00000241058
ENSONIP00000007605	ENSG00000133805
ENSONIP00000007606	ENSG00000165995
ENSONIP00000007607	ENSG00000165995
ENSONIP00000007608	ENSG00000123684
ENSONIP00000007609	ENSG00000119509
ENSONIP00000007610	ENSG00000119509
ENSONIP00000007611	ENSG00000117650
ENSONIP00000007612	ENSG00000136891
ENSONIP00000007613	ENSG00000148926
ENSONIP00000007614	ENSG00000133812
ENSONIP00000007615	ENSG00000133812
ENSONIP00000007616	ENSG00000137731
ENSONIP00000007616	ENSG00000255245
ENSONIP00000007616	ENSG00000137726
ENSONIP00000007617	ENSG00000170385
ENSONIP00000007618	ENSG00000198570
ENSONIP00000007619	
ENSONIP00000007620	ENSG00000137747
ENSONIP00000007621	ENSG00000137747
ENSONIP00000007622	ENSG00000112077
ENSONIP00000007623	
ENSONIP00000007624	ENSG00000244462
ENSONIP00000007625	ENSG00000244462
ENSONIP00000007626	ENSG00000164953
ENSONIP00000007627	ENSG00000164953
ENSONIP00000007628	
ENSONIP00000007629	ENSG00000148482
ENSONIP00000007630	ENSG00000137648
ENSONIP00000007631	ENSG00000164951
ENSONIP00000007632	ENSG00000260314
ENSONIP00000007633	ENSG00000079112
ENSONIP00000007634	ENSG00000020922
ENSONIP00000007635	ENSG00000020922
ENSONIP00000007636	ENSG00000124812
ENSONIP00000007637	
ENSONIP00000007638	
ENSONIP00000007639	ENSG00000133789
ENSONIP00000007640	ENSG00000164949
ENSONIP00000007641	ENSG00000197275
ENSONIP00000007641	ENSG00000265817
ENSONIP00000007642	ENSG00000197275
ENSONIP00000007642	ENSG00000265817
ENSONIP00000007643	ENSG00000115216
ENSONIP00000007644	ENSG00000205339
ENSONIP00000007645	ENSG00000164944
ENSONIP00000007646	ENSG00000164944
ENSONIP00000007647	ENSG00000148483
ENSONIP00000007648	ENSG00000165996
ENSONIP00000007649	ENSG00000092529
ENSONIP00000007650	ENSG00000092529
ENSONIP00000007651	ENSG00000166037
ENSONIP00000007652	
ENSONIP00000007653	ENSG00000104413
ENSONIP00000007654	ENSG00000158270
ENSONIP00000007655	ENSG00000158270
ENSONIP00000007656	ENSG00000135905
ENSONIP00000007657	ENSG00000166471
ENSONIP00000007658	ENSG00000184014
ENSONIP00000007659	ENSG00000184014
ENSONIP00000007660	ENSG00000079101
ENSONIP00000007661	ENSG00000095203
ENSONIP00000007662	ENSG00000176890
ENSONIP00000007663	ENSG00000070159
ENSONIP00000007664	ENSG00000070159
ENSONIP00000007665	ENSG00000132199
ENSONIP00000007666	ENSG00000132199
ENSONIP00000007667	ENSG00000103994
ENSONIP00000007668	ENSG00000103994
ENSONIP00000007669	ENSG00000175356
ENSONIP00000007670	ENSG00000175356
ENSONIP00000007671	ENSG00000258289
ENSONIP00000007672	ENSG00000176105
ENSONIP00000007673	ENSG00000156030
ENSONIP00000007674	ENSG00000156030
ENSONIP00000007675	ENSG00000103310
ENSONIP00000007676	ENSG00000103310
ENSONIP00000007677	
ENSONIP00000007678	
ENSONIP00000007679	ENSG00000101574
ENSONIP00000007680	ENSG00000101574
ENSONIP00000007681	ENSG00000175348
ENSONIP00000007682	ENSG00000175348
ENSONIP00000007683	ENSG00000101596
ENSONIP00000007684	ENSG00000166444
ENSONIP00000007685	
ENSONIP00000007686	ENSG00000198945
ENSONIP00000007687	ENSG00000198945
ENSONIP00000007688	ENSG00000103310
ENSONIP00000007689	ENSG00000103310
ENSONIP00000007690	ENSG00000132205
ENSONIP00000007691	ENSG00000101577
ENSONIP00000007692	ENSG00000255152
ENSONIP00000007692	ENSG00000204410
ENSONIP00000007693	ENSG00000166436
ENSONIP00000007694	ENSG00000101605
ENSONIP00000007695	ENSG00000101605
ENSONIP00000007696	ENSG00000168779
ENSONIP00000007697	ENSG00000178053
ENSONIP00000007698	ENSG00000183891
ENSONIP00000007699	ENSG00000130413
ENSONIP00000007700	ENSG00000132031
ENSONIP00000007701	ENSG00000166407
ENSONIP00000007702	ENSG00000068697
ENSONIP00000007703	ENSG00000166405
ENSONIP00000007704	ENSG00000111671
ENSONIP00000007705	ENSG00000101608
ENSONIP00000007705	ENSG00000118680
ENSONIP00000007706	ENSG00000196126
ENSONIP00000007706	ENSG00000179344
ENSONIP00000007706	ENSG00000223865
ENSONIP00000007706	ENSG00000198502
ENSONIP00000007706	ENSG00000241106
ENSONIP00000007706	ENSG00000248993
ENSONIP00000007706	ENSG00000232629
ENSONIP00000007706	ENSG00000242574
ENSONIP00000007707	ENSG00000166402
ENSONIP00000007708	ENSG00000063322
ENSONIP00000007709	ENSG00000063322
ENSONIP00000007710	ENSG00000055917
ENSONIP00000007711	ENSG00000055917
ENSONIP00000007712	ENSG00000124279
ENSONIP00000007713	ENSG00000204257
ENSONIP00000007714	ENSG00000086065
ENSONIP00000007715	ENSG00000133818
ENSONIP00000007716	ENSG00000137713
ENSONIP00000007717	ENSG00000148468
ENSONIP00000007718	ENSG00000129083
ENSONIP00000007719	ENSG00000152465
ENSONIP00000007720	ENSG00000082556
ENSONIP00000007721	ENSG00000084674
ENSONIP00000007722	ENSG00000147509
ENSONIP00000007723	ENSG00000005469
ENSONIP00000007724	ENSG00000120992
ENSONIP00000007725	ENSG00000084674
ENSONIP00000007726	ENSG00000137547
ENSONIP00000007727	ENSG00000152270
ENSONIP00000007728	ENSG00000152270
ENSONIP00000007729	
ENSONIP00000007730	
ENSONIP00000007731	ENSG00000005471
ENSONIP00000007731	ENSG00000085563
ENSONIP00000007732	
ENSONIP00000007733	ENSG00000106608
ENSONIP00000007734	ENSG00000164736
ENSONIP00000007735	ENSG00000104237
ENSONIP00000007736	
ENSONIP00000007737	ENSG00000170145
ENSONIP00000007738	ENSG00000170145
ENSONIP00000007739	ENSG00000006715
ENSONIP00000007740	ENSG00000186104
ENSONIP00000007741	ENSG00000175868
ENSONIP00000007742	ENSG00000110693
ENSONIP00000007743	ENSG00000110693
ENSONIP00000007744	ENSG00000204381
ENSONIP00000007745	ENSG00000106536
ENSONIP00000007746	ENSG00000106536
ENSONIP00000007747	
ENSONIP00000007748	
ENSONIP00000007749	
ENSONIP00000007750	
ENSONIP00000007751	ENSG00000241127
ENSONIP00000007752	
ENSONIP00000007753	ENSG00000149292
ENSONIP00000007754	ENSG00000154124
ENSONIP00000007755	ENSG00000154122
ENSONIP00000007756	ENSG00000170209
ENSONIP00000007757	ENSG00000170209
ENSONIP00000007758	ENSG00000166689
ENSONIP00000007759	ENSG00000166689
ENSONIP00000007760	ENSG00000105784
ENSONIP00000007761	ENSG00000136997
ENSONIP00000007762	
ENSONIP00000007763	ENSG00000153310
ENSONIP00000007764	ENSG00000075303
ENSONIP00000007765	ENSG00000075303
ENSONIP00000007766	ENSG00000101210
ENSONIP00000007767	ENSG00000101210
ENSONIP00000007768	ENSG00000166257
ENSONIP00000007769	ENSG00000070081
ENSONIP00000007770	ENSG00000064199
ENSONIP00000007771	ENSG00000153317
ENSONIP00000007772	ENSG00000153317
ENSONIP00000007773	ENSG00000165478
ENSONIP00000007774	ENSG00000165478
ENSONIP00000007775	ENSG00000006634
ENSONIP00000007776	ENSG00000006634
ENSONIP00000007777	ENSG00000135387
ENSONIP00000007778	ENSG00000008277
ENSONIP00000007779	ENSG00000008277
ENSONIP00000007780	ENSG00000160191
ENSONIP00000007781	
ENSONIP00000007782	ENSG00000052850
ENSONIP00000007783	ENSG00000184232
ENSONIP00000007784	ENSG00000159184
ENSONIP00000007785	ENSG00000159184
ENSONIP00000007786	ENSG00000170689
ENSONIP00000007787	ENSG00000151348
ENSONIP00000007788	ENSG00000181264
ENSONIP00000007789	ENSG00000120068
ENSONIP00000007790	ENSG00000196914
ENSONIP00000007791	ENSG00000196914
ENSONIP00000007792	
ENSONIP00000007793	
ENSONIP00000007794	
ENSONIP00000007795	ENSG00000182742
ENSONIP00000007796	ENSG00000105997
ENSONIP00000007796	ENSG00000120093
ENSONIP00000007796	ENSG00000128652
ENSONIP00000007797	ENSG00000105997
ENSONIP00000007797	ENSG00000120093
ENSONIP00000007797	ENSG00000128652
ENSONIP00000007798	ENSG00000173917
ENSONIP00000007799	ENSG00000108468
ENSONIP00000007800	
ENSONIP00000007801	ENSG00000086102
ENSONIP00000007802	ENSG00000157224
ENSONIP00000007803	ENSG00000157224
ENSONIP00000007804	ENSG00000134780
ENSONIP00000007805	ENSG00000082014
ENSONIP00000007806	ENSG00000105793
ENSONIP00000007807	ENSG00000243279
ENSONIP00000007808	ENSG00000005243
ENSONIP00000007809	ENSG00000149532
ENSONIP00000007810	ENSG00000149532
ENSONIP00000007811	ENSG00000149532
ENSONIP00000007812	ENSG00000149403
ENSONIP00000007813	ENSG00000164823
ENSONIP00000007814	ENSG00000164823
ENSONIP00000007815	
ENSONIP00000007816	ENSG00000167985
ENSONIP00000007816	ENSG00000256591
ENSONIP00000007817	ENSG00000104320
ENSONIP00000007818	ENSG00000104320
ENSONIP00000007819	ENSG00000159217
ENSONIP00000007820	ENSG00000033050
ENSONIP00000007821	ENSG00000011347
ENSONIP00000007822	ENSG00000034053
ENSONIP00000007823	ENSG00000164889
ENSONIP00000007824	ENSG00000131242
ENSONIP00000007825	ENSG00000248712
ENSONIP00000007826	ENSG00000110395
ENSONIP00000007827	ENSG00000140263
ENSONIP00000007828	ENSG00000121058
ENSONIP00000007829	ENSG00000121058
ENSONIP00000007830	ENSG00000215183
ENSONIP00000007831	
ENSONIP00000007832	
ENSONIP00000007833	ENSG00000159445
ENSONIP00000007833	ENSG00000196407
ENSONIP00000007834	ENSG00000159445
ENSONIP00000007834	ENSG00000196407
ENSONIP00000007835	ENSG00000167014
ENSONIP00000007836	ENSG00000076706
ENSONIP00000007837	ENSG00000076706
ENSONIP00000007838	ENSG00000104067
ENSONIP00000007839	ENSG00000143365
ENSONIP00000007840	ENSG00000121064
ENSONIP00000007841	ENSG00000121064
ENSONIP00000007842	ENSG00000167280
ENSONIP00000007843	ENSG00000167280
ENSONIP00000007844	ENSG00000143369
ENSONIP00000007845	ENSG00000143369
ENSONIP00000007846	ENSG00000143398
ENSONIP00000007847	ENSG00000141551
ENSONIP00000007848	ENSG00000223953
ENSONIP00000007849	ENSG00000118058
ENSONIP00000007850	ENSG00000104059
ENSONIP00000007851	ENSG00000104059
ENSONIP00000007852	ENSG00000104059
ENSONIP00000007853	ENSG00000141526
ENSONIP00000007854	ENSG00000159352
ENSONIP00000007855	ENSG00000166734
ENSONIP00000007856	ENSG00000166734
ENSONIP00000007857	ENSG00000169718
ENSONIP00000007858	
ENSONIP00000007859	
ENSONIP00000007860	
ENSONIP00000007861	
ENSONIP00000007862	ENSG00000185189
ENSONIP00000007863	ENSG00000137770
ENSONIP00000007864	ENSG00000172236
ENSONIP00000007864	ENSG00000183292
ENSONIP00000007864	ENSG00000197253
ENSONIP00000007864	ENSG00000184761
ENSONIP00000007864	ENSG00000095917
ENSONIP00000007865	ENSG00000143373
ENSONIP00000007866	
ENSONIP00000007867	ENSG00000261832
ENSONIP00000007867	ENSG00000188603
ENSONIP00000007868	ENSG00000104131
ENSONIP00000007869	ENSG00000149923
ENSONIP00000007870	ENSG00000179950
ENSONIP00000007871	
ENSONIP00000007872	ENSG00000006534
ENSONIP00000007872	ENSG00000132746
ENSONIP00000007873	ENSG00000143515
ENSONIP00000007874	ENSG00000143515
ENSONIP00000007875	ENSG00000138615
ENSONIP00000007876	ENSG00000138615
ENSONIP00000007877	ENSG00000180900
ENSONIP00000007878	ENSG00000174498
ENSONIP00000007879	ENSG00000174498
ENSONIP00000007880	ENSG00000110344
ENSONIP00000007881	ENSG00000125656
ENSONIP00000007882	
ENSONIP00000007883	ENSG00000174021
ENSONIP00000007884	
ENSONIP00000007885	ENSG00000142453
ENSONIP00000007886	ENSG00000142453
ENSONIP00000007887	
ENSONIP00000007888	
ENSONIP00000007889	ENSG00000091527
ENSONIP00000007890	
ENSONIP00000007891	
ENSONIP00000007892	ENSG00000144868
ENSONIP00000007893	ENSG00000143595
ENSONIP00000007894	ENSG00000163781
ENSONIP00000007895	ENSG00000163781
ENSONIP00000007896	ENSG00000130244
ENSONIP00000007897	ENSG00000130244
ENSONIP00000007898	ENSG00000130733
ENSONIP00000007899	ENSG00000143612
ENSONIP00000007900	ENSG00000142444
ENSONIP00000007901	ENSG00000105499
ENSONIP00000007902	ENSG00000143367
ENSONIP00000007903	ENSG00000143367
ENSONIP00000007904	ENSG00000168661
ENSONIP00000007904	ENSG00000196670
ENSONIP00000007904	ENSG00000182903
ENSONIP00000007904	ENSG00000196350
ENSONIP00000007904	ENSG00000196967
ENSONIP00000007904	ENSG00000267041
ENSONIP00000007904	ENSG00000204611
ENSONIP00000007904	ENSG00000197497
ENSONIP00000007904	ENSG00000213973
ENSONIP00000007904	ENSG00000197937
ENSONIP00000007904	ENSG00000213799
ENSONIP00000007904	ENSG00000196247
ENSONIP00000007904	ENSG00000170949
ENSONIP00000007904	ENSG00000196437
ENSONIP00000007904	ENSG00000090612
ENSONIP00000007904	ENSG00000186448
ENSONIP00000007904	ENSG00000160321
ENSONIP00000007904	ENSG00000196267
ENSONIP00000007904	ENSG00000167232
ENSONIP00000007904	ENSG00000274349
ENSONIP00000007904	ENSG00000197566
ENSONIP00000007904	ENSG00000096654
ENSONIP00000007904	ENSG00000197050
ENSONIP00000007904	ENSG00000187187
ENSONIP00000007904	ENSG00000197608
ENSONIP00000007905	ENSG00000105499
ENSONIP00000007906	ENSG00000105499
ENSONIP00000007907	ENSG00000165782
ENSONIP00000007908	ENSG00000143375
ENSONIP00000007909	ENSG00000143375
ENSONIP00000007910	ENSG00000138246
ENSONIP00000007911	ENSG00000138246
ENSONIP00000007912	
ENSONIP00000007913	
ENSONIP00000007914	ENSG00000154975
ENSONIP00000007915	ENSG00000154975
ENSONIP00000007916	ENSG00000134602
ENSONIP00000007917	ENSG00000167910
ENSONIP00000007918	ENSG00000125691
ENSONIP00000007919	ENSG00000125691
ENSONIP00000007920	ENSG00000154162
ENSONIP00000007921	ENSG00000154162
ENSONIP00000007922	ENSG00000169291
ENSONIP00000007923	ENSG00000160716
ENSONIP00000007924	ENSG00000165694
ENSONIP00000007925	ENSG00000165694
ENSONIP00000007926	ENSG00000126733
ENSONIP00000007927	
ENSONIP00000007928	ENSG00000196754
ENSONIP00000007928	ENSG00000196420
ENSONIP00000007928	ENSG00000188015
ENSONIP00000007928	ENSG00000196154
ENSONIP00000007928	ENSG00000197956
ENSONIP00000007929	
ENSONIP00000007930	
ENSONIP00000007931	
ENSONIP00000007932	
ENSONIP00000007933	ENSG00000073584
ENSONIP00000007934	ENSG00000073584
ENSONIP00000007935	ENSG00000163818
ENSONIP00000007936	ENSG00000163818
ENSONIP00000007937	ENSG00000160691
ENSONIP00000007938	ENSG00000137161
ENSONIP00000007939	ENSG00000173585
ENSONIP00000007940	ENSG00000074047
ENSONIP00000007941	ENSG00000074047
ENSONIP00000007942	
ENSONIP00000007943	ENSG00000072315
ENSONIP00000007944	ENSG00000160688
ENSONIP00000007945	ENSG00000108852
ENSONIP00000007946	ENSG00000108852
ENSONIP00000007947	ENSG00000243364
ENSONIP00000007948	ENSG00000243364
ENSONIP00000007949	ENSG00000143590
ENSONIP00000007949	ENSG00000251246
ENSONIP00000007950	ENSG00000143590
ENSONIP00000007950	ENSG00000251246
ENSONIP00000007951	ENSG00000169242
ENSONIP00000007952	ENSG00000131096
ENSONIP00000007953	
ENSONIP00000007954	
ENSONIP00000007955	
ENSONIP00000007956	
ENSONIP00000007957	ENSG00000170786
ENSONIP00000007958	ENSG00000169241
ENSONIP00000007959	ENSG00000214279
ENSONIP00000007959	ENSG00000177575
ENSONIP00000007959	ENSG00000177675
ENSONIP00000007960	ENSG00000214279
ENSONIP00000007960	ENSG00000177575
ENSONIP00000007960	ENSG00000177675
ENSONIP00000007961	ENSG00000112739
ENSONIP00000007962	ENSG00000163462
ENSONIP00000007963	ENSG00000131759
ENSONIP00000007964	ENSG00000181195
ENSONIP00000007965	ENSG00000104369
ENSONIP00000007966	
ENSONIP00000007967	ENSG00000168994
ENSONIP00000007968	ENSG00000123064
ENSONIP00000007969	
ENSONIP00000007970	
ENSONIP00000007971	
ENSONIP00000007972	ENSG00000197747
ENSONIP00000007972	ENSG00000163191
ENSONIP00000007973	ENSG00000143376
ENSONIP00000007974	ENSG00000166479
ENSONIP00000007975	ENSG00000106605
ENSONIP00000007976	ENSG00000204257
ENSONIP00000007977	
ENSONIP00000007978	ENSG00000196126
ENSONIP00000007978	ENSG00000179344
ENSONIP00000007978	ENSG00000223865
ENSONIP00000007978	ENSG00000198502
ENSONIP00000007978	ENSG00000241106
ENSONIP00000007978	ENSG00000248993
ENSONIP00000007978	ENSG00000232629
ENSONIP00000007978	ENSG00000242574
ENSONIP00000007979	
ENSONIP00000007980	
ENSONIP00000007981	
ENSONIP00000007982	ENSG00000174469
ENSONIP00000007983	ENSG00000071991
ENSONIP00000007984	
ENSONIP00000007985	
ENSONIP00000007986	
ENSONIP00000007987	ENSG00000160710
ENSONIP00000007988	ENSG00000143603
ENSONIP00000007989	
ENSONIP00000007990	ENSG00000081138
ENSONIP00000007991	ENSG00000137574
ENSONIP00000007992	ENSG00000143545
ENSONIP00000007993	ENSG00000008283
ENSONIP00000007994	ENSG00000167904
ENSONIP00000007995	ENSG00000160767
ENSONIP00000007996	ENSG00000160752
ENSONIP00000007997	ENSG00000160752
ENSONIP00000007998	ENSG00000108840
ENSONIP00000007999	ENSG00000108840
ENSONIP00000008000	ENSG00000206579
ENSONIP00000008001	ENSG00000259529
ENSONIP00000008001	ENSG00000092098
ENSONIP00000008002	ENSG00000140832
ENSONIP00000008003	ENSG00000140832
ENSONIP00000008004	ENSG00000140832
ENSONIP00000008005	ENSG00000081913
ENSONIP00000008006	ENSG00000133731
ENSONIP00000008007	ENSG00000152217
ENSONIP00000008008	ENSG00000182674
ENSONIP00000008009	ENSG00000172404
ENSONIP00000008009	ENSG00000179407
ENSONIP00000008009	ENSG00000105993
ENSONIP00000008010	ENSG00000132676
ENSONIP00000008011	ENSG00000136205
ENSONIP00000008012	ENSG00000180104
ENSONIP00000008013	ENSG00000133731
ENSONIP00000008014	ENSG00000109743
ENSONIP00000008014	ENSG00000004468
ENSONIP00000008015	ENSG00000177628
ENSONIP00000008016	ENSG00000109743
ENSONIP00000008016	ENSG00000004468
ENSONIP00000008017	ENSG00000108733
ENSONIP00000008018	ENSG00000183580
ENSONIP00000008019	ENSG00000146674
ENSONIP00000008020	
ENSONIP00000008021	
ENSONIP00000008022	ENSG00000108821
ENSONIP00000008023	ENSG00000108821
ENSONIP00000008024	
ENSONIP00000008025	ENSG00000265491
ENSONIP00000008026	ENSG00000146678
ENSONIP00000008027	ENSG00000186141
ENSONIP00000008028	ENSG00000065883
ENSONIP00000008029	ENSG00000065883
ENSONIP00000008030	ENSG00000184672
ENSONIP00000008031	ENSG00000164742
ENSONIP00000008032	ENSG00000164742
ENSONIP00000008033	ENSG00000143127
ENSONIP00000008034	ENSG00000143127
ENSONIP00000008035	
ENSONIP00000008036	ENSG00000176731
ENSONIP00000008037	ENSG00000104267
ENSONIP00000008037	ENSG00000185015
ENSONIP00000008037	ENSG00000164879
ENSONIP00000008037	ENSG00000133742
ENSONIP00000008038	ENSG00000104267
ENSONIP00000008038	ENSG00000185015
ENSONIP00000008038	ENSG00000164879
ENSONIP00000008038	ENSG00000133742
ENSONIP00000008039	ENSG00000104267
ENSONIP00000008039	ENSG00000185015
ENSONIP00000008039	ENSG00000164879
ENSONIP00000008039	ENSG00000133742
ENSONIP00000008040	
ENSONIP00000008041	ENSG00000124523
ENSONIP00000008042	ENSG00000136758
ENSONIP00000008043	ENSG00000136758
ENSONIP00000008044	ENSG00000112137
ENSONIP00000008045	ENSG00000145979
ENSONIP00000008046	ENSG00000105483
ENSONIP00000008047	ENSG00000120539
ENSONIP00000008048	ENSG00000120539
ENSONIP00000008049	ENSG00000096696
ENSONIP00000008050	
ENSONIP00000008051	ENSG00000143320
ENSONIP00000008052	
ENSONIP00000008053	
ENSONIP00000008054	ENSG00000118298
ENSONIP00000008055	ENSG00000118298
ENSONIP00000008056	
ENSONIP00000008057	
ENSONIP00000008058	
ENSONIP00000008059	ENSG00000137266
ENSONIP00000008060	ENSG00000137274
ENSONIP00000008061	ENSG00000117360
ENSONIP00000008062	
ENSONIP00000008063	
ENSONIP00000008064	ENSG00000106608
ENSONIP00000008065	ENSG00000136754
ENSONIP00000008066	ENSG00000136754
ENSONIP00000008067	ENSG00000137265
ENSONIP00000008068	ENSG00000112685
ENSONIP00000008069	ENSG00000163125
ENSONIP00000008070	
ENSONIP00000008071	ENSG00000143374
ENSONIP00000008072	
ENSONIP00000008073	
ENSONIP00000008074	
ENSONIP00000008075	ENSG00000148459
ENSONIP00000008076	ENSG00000164379
ENSONIP00000008077	
ENSONIP00000008078	
ENSONIP00000008079	ENSG00000112699
ENSONIP00000008080	ENSG00000077420
ENSONIP00000008081	ENSG00000077420
ENSONIP00000008082	ENSG00000143382
ENSONIP00000008083	ENSG00000145949
ENSONIP00000008084	
ENSONIP00000008085	ENSG00000021355
ENSONIP00000008086	ENSG00000021355
ENSONIP00000008087	ENSG00000021355
ENSONIP00000008088	ENSG00000136451
ENSONIP00000008089	ENSG00000136451
ENSONIP00000008090	ENSG00000136750
ENSONIP00000008091	
ENSONIP00000008092	ENSG00000181610
ENSONIP00000008093	
ENSONIP00000008094	ENSG00000167080
ENSONIP00000008095	ENSG00000167080
ENSONIP00000008096	ENSG00000159409
ENSONIP00000008097	ENSG00000066248
ENSONIP00000008098	ENSG00000167080
