Protein stable ID	Human gene stable ID
ENSTNIP00000011158	ENSG00000144406
ENSTNIP00000001664	ENSG00000144406
ENSTNIP00000008397	ENSG00000109180
ENSTNIP00000002860	ENSG00000109180
ENSTNIP00000006724	ENSG00000109180
ENSTNIP00000009766	ENSG00000154511
ENSTNIP00000001651	
ENSTNIP00000001481	
ENSTNIP00000014693	ENSG00000213445
ENSTNIP00000001470	ENSG00000175344
ENSTNIP00000001470	ENSG00000166664
ENSTNIP00000021488	ENSG00000175344
ENSTNIP00000021488	ENSG00000166664
ENSTNIP00000011157	
ENSTNIP00000017438	ENSG00000225190
ENSTNIP00000017829	ENSG00000157870
ENSTNIP00000018981	ENSG00000177084
ENSTNIP00000011156	ENSG00000115361
ENSTNIP00000009767	ENSG00000143033
ENSTNIP00000006725	
ENSTNIP00000008398	ENSG00000262660
ENSTNIP00000008398	ENSG00000183048
ENSTNIP00000004038	ENSG00000142606
ENSTNIP00000017828	ENSG00000142606
ENSTNIP00000000996	ENSG00000142606
ENSTNIP00000000452	ENSG00000197776
ENSTNIP00000015089	ENSG00000139146
ENSTNIP00000002339	ENSG00000122483
ENSTNIP00000003086	ENSG00000122483
ENSTNIP00000018172	ENSG00000116299
ENSTNIP00000008399	
ENSTNIP00000008400	ENSG00000157765
ENSTNIP00000020459	
ENSTNIP00000014694	ENSG00000172977
ENSTNIP00000011155	ENSG00000168530
ENSTNIP00000017437	ENSG00000197776
ENSTNIP00000020458	ENSG00000165501
ENSTNIP00000016586	ENSG00000115353
ENSTNIP00000008401	
ENSTNIP00000011500	ENSG00000227345
ENSTNIP00000019413	ENSG00000118513
ENSTNIP00000009768	ENSG00000006747
ENSTNIP00000008402	ENSG00000139055
ENSTNIP00000000771	ENSG00000139055
ENSTNIP00000012162	ENSG00000182511
ENSTNIP00000015090	ENSG00000087502
ENSTNIP00000011499	ENSG00000197444
ENSTNIP00000017436	ENSG00000002834
ENSTNIP00000020457	ENSG00000165506
ENSTNIP00000001069	
ENSTNIP00000022663	ENSG00000109220
ENSTNIP00000020456	ENSG00000172059
ENSTNIP00000008403	ENSG00000273079
ENSTNIP00000011154	ENSG00000115365
ENSTNIP00000020455	ENSG00000134317
ENSTNIP00000017335	
ENSTNIP00000017336	ENSG00000114115
ENSTNIP00000014695	ENSG00000172350
ENSTNIP00000004026	ENSG00000188687
ENSTNIP00000003525	ENSG00000188687
ENSTNIP00000001444	ENSG00000188687
ENSTNIP00000001686	ENSG00000188687
ENSTNIP00000003323	ENSG00000188687
ENSTNIP00000016585	ENSG00000188687
ENSTNIP00000016584	ENSG00000188687
ENSTNIP00000003269	ENSG00000161381
ENSTNIP00000006737	
ENSTNIP00000017337	ENSG00000183770
ENSTNIP00000015091	ENSG00000187391
ENSTNIP00000017338	ENSG00000051382
ENSTNIP00000020454	ENSG00000151694
ENSTNIP00000011153	
ENSTNIP00000009962	ENSG00000171681
ENSTNIP00000001437	ENSG00000171681
ENSTNIP00000009961	ENSG00000171681
ENSTNIP00000012163	ENSG00000140564
ENSTNIP00000017435	ENSG00000119913
ENSTNIP00000011841	
ENSTNIP00000019412	ENSG00000171408
ENSTNIP00000012164	ENSG00000242866
ENSTNIP00000006852	ENSG00000100167
ENSTNIP00000017434	
ENSTNIP00000012165	ENSG00000141013
ENSTNIP00000018171	ENSG00000198887
ENSTNIP00000000731	
ENSTNIP00000014697	ENSG00000172273
ENSTNIP00000011842	ENSG00000169230
ENSTNIP00000003575	ENSG00000160710
ENSTNIP00000021487	ENSG00000160710
ENSTNIP00000011152	ENSG00000132329
ENSTNIP00000018980	ENSG00000076555
ENSTNIP00000003189	ENSG00000076555
ENSTNIP00000003125	
ENSTNIP00000019411	ENSG00000146410
ENSTNIP00000011151	ENSG00000144909
ENSTNIP00000015092	
ENSTNIP00000020453	ENSG00000134330
ENSTNIP00000002596	ENSG00000141013
ENSTNIP00000015093	ENSG00000181072
ENSTNIP00000012166	
ENSTNIP00000017433	ENSG00000197142
ENSTNIP00000009769	ENSG00000116729
ENSTNIP00000019410	
ENSTNIP00000011498	ENSG00000070748
ENSTNIP00000011497	ENSG00000070748
ENSTNIP00000020452	
ENSTNIP00000012167	ENSG00000103042
ENSTNIP00000020451	ENSG00000119203
ENSTNIP00000002594	ENSG00000119203
ENSTNIP00000014698	ENSG00000172269
ENSTNIP00000017827	ENSG00000028137
ENSTNIP00000015094	ENSG00000158467
ENSTNIP00000017339	ENSG00000132326
ENSTNIP00000017826	ENSG00000116525
ENSTNIP00000011843	ENSG00000213347
ENSTNIP00000000928	ENSG00000173638
ENSTNIP00000004796	ENSG00000143603
ENSTNIP00000019409	ENSG00000135525
ENSTNIP00000021485	ENSG00000143545
ENSTNIP00000000859	ENSG00000160094
ENSTNIP00000017825	ENSG00000160094
ENSTNIP00000008216	ENSG00000183569
ENSTNIP00000008215	ENSG00000183569
ENSTNIP00000019408	ENSG00000198729
ENSTNIP00000011150	
ENSTNIP00000011149	ENSG00000163466
ENSTNIP00000019407	ENSG00000009765
ENSTNIP00000011844	ENSG00000146067
ENSTNIP00000012168	ENSG00000125166
ENSTNIP00000000417	ENSG00000125166
ENSTNIP00000002798	ENSG00000172375
ENSTNIP00000014699	ENSG00000172375
ENSTNIP00000017824	ENSG00000184389
ENSTNIP00000009770	ENSG00000172380
ENSTNIP00000017340	ENSG00000144485
ENSTNIP00000012169	ENSG00000172137
ENSTNIP00000009771	ENSG00000116717
ENSTNIP00000017823	ENSG00000142227
ENSTNIP00000011845	ENSG00000183258
ENSTNIP00000019406	ENSG00000025796
ENSTNIP00000002229	ENSG00000198125
ENSTNIP00000008217	ENSG00000198125
ENSTNIP00000021484	ENSG00000160752
ENSTNIP00000014700	ENSG00000188486
ENSTNIP00000014701	ENSG00000019144
ENSTNIP00000003806	
ENSTNIP00000015095	ENSG00000186591
ENSTNIP00000009772	
ENSTNIP00000017341	ENSG00000135932
ENSTNIP00000021483	ENSG00000160753
ENSTNIP00000001551	ENSG00000160753
ENSTNIP00000017822	ENSG00000105523
ENSTNIP00000011148	
ENSTNIP00000018170	
ENSTNIP00000017821	ENSG00000132467
ENSTNIP00000003729	ENSG00000132467
ENSTNIP00000011496	ENSG00000187714
ENSTNIP00000011495	ENSG00000148604
ENSTNIP00000018169	ENSG00000163362
ENSTNIP00000020450	ENSG00000119185
ENSTNIP00000009773	ENSG00000117481
ENSTNIP00000000437	ENSG00000100162
ENSTNIP00000021481	ENSG00000132676
ENSTNIP00000002968	ENSG00000198755
ENSTNIP00000002269	
ENSTNIP00000011846	ENSG00000113763
ENSTNIP00000015096	ENSG00000128607
ENSTNIP00000015097	ENSG00000128607
ENSTNIP00000012170	ENSG00000180917
ENSTNIP00000008218	
ENSTNIP00000000938	ENSG00000151693
ENSTNIP00000000106	ENSG00000151693
ENSTNIP00000020449	ENSG00000151693
ENSTNIP00000003370	ENSG00000166482
ENSTNIP00000003755	ENSG00000169136
ENSTNIP00000014703	ENSG00000169136
ENSTNIP00000001500	ENSG00000196923
ENSTNIP00000011847	ENSG00000196923
ENSTNIP00000011494	ENSG00000148602
ENSTNIP00000012171	ENSG00000166558
ENSTNIP00000002764	ENSG00000166558
ENSTNIP00000009775	ENSG00000140451
ENSTNIP00000007179	ENSG00000168135
ENSTNIP00000017432	ENSG00000151150
ENSTNIP00000017342	ENSG00000135916
ENSTNIP00000014704	ENSG00000163482
ENSTNIP00000021480	ENSG00000177628
ENSTNIP00000014705	ENSG00000166106
ENSTNIP00000003233	ENSG00000166106
ENSTNIP00000003799	ENSG00000204033
ENSTNIP00000011147	
ENSTNIP00000015098	
ENSTNIP00000012172	ENSG00000168286
ENSTNIP00000011493	ENSG00000148600
ENSTNIP00000000986	ENSG00000148600
ENSTNIP00000019405	ENSG00000146285
ENSTNIP00000012173	ENSG00000141098
ENSTNIP00000007180	ENSG00000005513
ENSTNIP00000002672	ENSG00000005513
ENSTNIP00000001707	ENSG00000005513
ENSTNIP00000003015	ENSG00000162981
ENSTNIP00000017820	ENSG00000127125
ENSTNIP00000012174	ENSG00000103051
ENSTNIP00000019404	ENSG00000151779
ENSTNIP00000014706	ENSG00000120451
ENSTNIP00000009776	
ENSTNIP00000017431	ENSG00000131482
ENSTNIP00000011492	ENSG00000122863
ENSTNIP00000017819	ENSG00000198815
ENSTNIP00000000320	ENSG00000117407
ENSTNIP00000009777	ENSG00000126091
ENSTNIP00000009778	ENSG00000126091
ENSTNIP00000009386	ENSG00000126091
ENSTNIP00000007181	ENSG00000104889
ENSTNIP00000014707	ENSG00000197580
ENSTNIP00000002409	ENSG00000075891
ENSTNIP00000022652	ENSG00000075891
ENSTNIP00000011491	ENSG00000075891
ENSTNIP00000017343	ENSG00000112812
	
ENSTNIP00000021479	ENSG00000003056
ENSTNIP00000011848	ENSG00000175416
ENSTNIP00000011131	ENSG00000050327
ENSTNIP00000000278	ENSG00000179921
ENSTNIP00000011146	ENSG00000127837
ENSTNIP00000011130	ENSG00000139112
ENSTNIP00000015099	ENSG00000142082
ENSTNIP00000011849	ENSG00000175202
ENSTNIP00000011849	ENSG00000146066
ENSTNIP00000018979	ENSG00000139445
ENSTNIP00000011850	ENSG00000131503
ENSTNIP00000011850	ENSG00000254996
ENSTNIP00000011850	ENSG00000132466
ENSTNIP00000018168	ENSG00000112039
ENSTNIP00000019403	ENSG00000079785
ENSTNIP00000017430	ENSG00000131482
ENSTNIP00000007183	ENSG00000105613
ENSTNIP00000001317	ENSG00000105613
ENSTNIP00000011129	
ENSTNIP00000011128	ENSG00000165125
ENSTNIP00000011128	ENSG00000127412
ENSTNIP00000014708	ENSG00000154127
ENSTNIP00000015100	ENSG00000111785
ENSTNIP00000018167	ENSG00000112033
ENSTNIP00000020448	ENSG00000143797
ENSTNIP00000003404	ENSG00000105341
ENSTNIP00000017344	ENSG00000105341
ENSTNIP00000017818	ENSG00000116731
ENSTNIP00000018978	ENSG00000174527
ENSTNIP00000017346	
ENSTNIP00000017345	
ENSTNIP00000017348	ENSG00000163041
ENSTNIP00000017817	ENSG00000189337
ENSTNIP00000017349	
ENSTNIP00000000138	ENSG00000068024
ENSTNIP00000011145	ENSG00000068024
ENSTNIP00000014709	ENSG00000158769
ENSTNIP00000017429	ENSG00000131467
ENSTNIP00000012175	ENSG00000087258
ENSTNIP00000017350	
ENSTNIP00000016239	
ENSTNIP00000017815	ENSG00000171729
ENSTNIP00000013987	ENSG00000066135
ENSTNIP00000017814	ENSG00000157933
ENSTNIP00000011490	ENSG00000107874
ENSTNIP00000002067	ENSG00000134313
ENSTNIP00000003481	ENSG00000134313
ENSTNIP00000020447	ENSG00000134313
ENSTNIP00000004030	ENSG00000134313
ENSTNIP00000001668	ENSG00000134313
ENSTNIP00000007184	ENSG00000130734
ENSTNIP00000009385	ENSG00000127220
ENSTNIP00000017813	ENSG00000149527
ENSTNIP00000015101	ENSG00000111783
ENSTNIP00000014710	ENSG00000150907
ENSTNIP00000016583	ENSG00000100095
ENSTNIP00000013988	ENSG00000130312
ENSTNIP00000011489	ENSG00000166135
ENSTNIP00000018166	ENSG00000023892
ENSTNIP00000017351	
ENSTNIP00000013989	ENSG00000074855
ENSTNIP00000001003	ENSG00000102738
ENSTNIP00000014711	ENSG00000102738
ENSTNIP00000011851	ENSG00000126945
ENSTNIP00000011851	ENSG00000169045
ENSTNIP00000003946	ENSG00000102871
ENSTNIP00000012176	ENSG00000102871
ENSTNIP00000007185	
ENSTNIP00000011852	ENSG00000176783
ENSTNIP00000011488	ENSG00000075290
ENSTNIP00000014712	ENSG00000106290
ENSTNIP00000017352	ENSG00000269547
ENSTNIP00000017352	ENSG00000104835
ENSTNIP00000012177	ENSG00000087263
ENSTNIP00000017428	ENSG00000188554
ENSTNIP00000017427	ENSG00000188554
ENSTNIP00000018165	ENSG00000152556
ENSTNIP00000017601	ENSG00000152556
ENSTNIP00000017812	
ENSTNIP00000013990	
ENSTNIP00000001499	
ENSTNIP00000012140	ENSG00000106123
ENSTNIP00000011127	ENSG00000106123
ENSTNIP00000013991	ENSG00000160113
ENSTNIP00000015102	ENSG00000013503
ENSTNIP00000004053	ENSG00000013503
ENSTNIP00000002814	ENSG00000145284
ENSTNIP00000017811	ENSG00000096070
ENSTNIP00000000970	
ENSTNIP00000012178	ENSG00000167005
ENSTNIP00000018977	ENSG00000110906
ENSTNIP00000013992	
ENSTNIP00000017353	
ENSTNIP00000000227	ENSG00000177051
ENSTNIP00000017810	ENSG00000103111
ENSTNIP00000017354	ENSG00000123815
ENSTNIP00000011144	ENSG00000101911
ENSTNIP00000011853	ENSG00000113070
ENSTNIP00000014713	ENSG00000106404
ENSTNIP00000018976	ENSG00000151148
ENSTNIP00000011854	ENSG00000145916
ENSTNIP00000012179	
ENSTNIP00000002421	
ENSTNIP00000016582	ENSG00000133454
ENSTNIP00000011487	ENSG00000188917
ENSTNIP00000013993	ENSG00000099330
ENSTNIP00000018975	
ENSTNIP00000017809	ENSG00000168237
ENSTNIP00000011486	ENSG00000148719
ENSTNIP00000013994	ENSG00000105642
ENSTNIP00000019402	ENSG00000198399
ENSTNIP00000002749	ENSG00000198399
ENSTNIP00000012180	ENSG00000102974
ENSTNIP00000017808	ENSG00000164091
ENSTNIP00000014714	
ENSTNIP00000017426	ENSG00000184988
ENSTNIP00000002472	ENSG00000184988
ENSTNIP00000017425	ENSG00000108861
ENSTNIP00000011485	ENSG00000168209
ENSTNIP00000020446	ENSG00000115738
ENSTNIP00000002692	ENSG00000145911
ENSTNIP00000000214	ENSG00000176896
ENSTNIP00000011484	ENSG00000107742
ENSTNIP00000017424	ENSG00000167941
ENSTNIP00000004351	ENSG00000123595
ENSTNIP00000020445	ENSG00000151692
ENSTNIP00000015103	
ENSTNIP00000017423	ENSG00000005102
ENSTNIP00000011855	
ENSTNIP00000018974	ENSG00000139428
ENSTNIP00000011143	ENSG00000046653
ENSTNIP00000018973	ENSG00000110921
ENSTNIP00000006751	ENSG00000175832
ENSTNIP00000017355	ENSG00000105245
ENSTNIP00000015104	ENSG00000110841
ENSTNIP00000013995	
ENSTNIP00000013996	
ENSTNIP00000007186	ENSG00000130164
ENSTNIP00000011856	
ENSTNIP00000020444	ENSG00000134321
ENSTNIP00000013997	ENSG00000233927
ENSTNIP00000022722	ENSG00000265491
ENSTNIP00000003092	ENSG00000167772
ENSTNIP00000013998	ENSG00000167772
ENSTNIP00000003942	ENSG00000167772
ENSTNIP00000011483	ENSG00000156521
ENSTNIP00000018972	ENSG00000139438
ENSTNIP00000001544	ENSG00000139438
ENSTNIP00000011482	ENSG00000079332
ENSTNIP00000003573	ENSG00000046647
ENSTNIP00000012181	ENSG00000039523
ENSTNIP00000018971	ENSG00000111199
ENSTNIP00000018164	ENSG00000161813
ENSTNIP00000015105	
ENSTNIP00000011142	ENSG00000091972
ENSTNIP00000012182	ENSG00000105053
ENSTNIP00000002152	ENSG00000105053
ENSTNIP00000020443	ENSG00000134326
ENSTNIP00000011141	ENSG00000275895
ENSTNIP00000011141	ENSG00000160201
ENSTNIP00000017356	
ENSTNIP00000022721	ENSG00000186141
ENSTNIP00000011481	ENSG00000180817
ENSTNIP00000014715	ENSG00000125434
ENSTNIP00000015106	ENSG00000029153
ENSTNIP00000013999	ENSG00000142002
ENSTNIP00000017357	
ENSTNIP00000020442	ENSG00000176887
ENSTNIP00000000299	ENSG00000176887
ENSTNIP00000016581	ENSG00000173020
ENSTNIP00000011857	ENSG00000197043
ENSTNIP00000017358	ENSG00000011332
ENSTNIP00000006752	ENSG00000176749
ENSTNIP00000014716	ENSG00000129255
ENSTNIP00000018163	ENSG00000177981
ENSTNIP00000019401	
ENSTNIP00000012183	ENSG00000069974
ENSTNIP00000020441	ENSG00000118004
ENSTNIP00000001666	
ENSTNIP00000019400	ENSG00000116906
ENSTNIP00000006753	ENSG00000108671
ENSTNIP00000022720	ENSG00000143127
ENSTNIP00000022710	ENSG00000143127
ENSTNIP00000005940	ENSG00000126351
ENSTNIP00000017807	ENSG00000114737
ENSTNIP00000000040	ENSG00000274276
ENSTNIP00000000040	ENSG00000160200
ENSTNIP00000011140	ENSG00000274276
ENSTNIP00000011140	ENSG00000160200
ENSTNIP00000017806	ENSG00000114735
ENSTNIP00000014717	ENSG00000273331
ENSTNIP00000014717	ENSG00000145107
ENSTNIP00000001833	ENSG00000273331
ENSTNIP00000001833	ENSG00000145107
ENSTNIP00000018162	ENSG00000267281
ENSTNIP00000018162	ENSG00000170653
ENSTNIP00000018970	ENSG00000139433
ENSTNIP00000020440	ENSG00000196586
ENSTNIP00000007187	ENSG00000129354
ENSTNIP00000017805	ENSG00000114388
ENSTNIP00000012184	ENSG00000069943
ENSTNIP00000012185	ENSG00000163346
ENSTNIP00000012185	ENSG00000260916
ENSTNIP00000014718	ENSG00000120329
ENSTNIP00000014718	ENSG00000102743
ENSTNIP00000018969	ENSG00000139437
ENSTNIP00000000917	ENSG00000138326
ENSTNIP00000017359	ENSG00000149218
ENSTNIP00000017360	ENSG00000039650
ENSTNIP00000018161	ENSG00000066084
ENSTNIP00000000574	ENSG00000066084
ENSTNIP00000014000	ENSG00000115268
ENSTNIP00000017804	ENSG00000004838
ENSTNIP00000007188	ENSG00000129355
ENSTNIP00000012187	ENSG00000166450
ENSTNIP00000012186	ENSG00000166450
ENSTNIP00000004464	ENSG00000169047
ENSTNIP00000014719	ENSG00000169047
ENSTNIP00000019399	ENSG00000134324
ENSTNIP00000014720	ENSG00000132518
ENSTNIP00000007189	ENSG00000171017
ENSTNIP00000018968	
ENSTNIP00000017803	ENSG00000068028
ENSTNIP00000015107	ENSG00000179520
ENSTNIP00000007190	ENSG00000079999
ENSTNIP00000003636	
ENSTNIP00000017361	ENSG00000283528
ENSTNIP00000017361	ENSG00000170379
ENSTNIP00000017361	ENSG00000198420
ENSTNIP00000008807	ENSG00000108379
ENSTNIP00000016827	ENSG00000059804
ENSTNIP00000016827	ENSG00000173262
ENSTNIP00000002491	ENSG00000237110
ENSTNIP00000002491	ENSG00000146385
ENSTNIP00000002491	ENSG00000135569
ENSTNIP00000002491	ENSG00000146383
ENSTNIP00000003943	ENSG00000237110
ENSTNIP00000003943	ENSG00000146385
ENSTNIP00000003943	ENSG00000135569
ENSTNIP00000003943	ENSG00000146383
ENSTNIP00000011139	ENSG00000156239
ENSTNIP00000003070	ENSG00000156239
ENSTNIP00000003020	ENSG00000156239
ENSTNIP00000017802	ENSG00000068001
ENSTNIP00000007191	
	
	
ENSTNIP00000008806	ENSG00000073969
ENSTNIP00000008878	ENSG00000162367
ENSTNIP00000000700	ENSG00000162367
ENSTNIP00000017801	ENSG00000007402
ENSTNIP00000018967	ENSG00000076513
ENSTNIP00000016580	ENSG00000196431
ENSTNIP00000010946	ENSG00000126267
ENSTNIP00000008879	
ENSTNIP00000003054	ENSG00000159131
ENSTNIP00000011138	ENSG00000159131
ENSTNIP00000015108	ENSG00000012504
ENSTNIP00000008880	ENSG00000100292
ENSTNIP00000010945	ENSG00000105538
ENSTNIP00000012188	ENSG00000069869
ENSTNIP00000003613	ENSG00000069869
ENSTNIP00000017362	ENSG00000243649
ENSTNIP00000017362	ENSG00000244255
ENSTNIP00000011858	ENSG00000145901
ENSTNIP00000014001	ENSG00000064666
ENSTNIP00000003711	
ENSTNIP00000018966	
ENSTNIP00000002738	ENSG00000179922
ENSTNIP00000002738	ENSG00000197483
ENSTNIP00000008881	ENSG00000123091
ENSTNIP00000018160	ENSG00000196876
ENSTNIP00000001606	ENSG00000196876
ENSTNIP00000023040	ENSG00000196876
ENSTNIP00000019398	ENSG00000092978
ENSTNIP00000015109	
ENSTNIP00000015110	ENSG00000276380
ENSTNIP00000015110	ENSG00000177889
ENSTNIP00000006634	ENSG00000008441
ENSTNIP00000010944	ENSG00000090971
ENSTNIP00000006563	ENSG00000008441
ENSTNIP00000019397	
ENSTNIP00000001609	
ENSTNIP00000001718	ENSG00000147869
ENSTNIP00000001718	ENSG00000179284
ENSTNIP00000008819	ENSG00000147869
ENSTNIP00000008819	ENSG00000179284
ENSTNIP00000010943	ENSG00000111732
ENSTNIP00000002420	ENSG00000224586
ENSTNIP00000002420	ENSG00000211445
ENSTNIP00000002420	ENSG00000198704
ENSTNIP00000019396	ENSG00000096080
ENSTNIP00000002934	ENSG00000132912
ENSTNIP00000011859	ENSG00000132912
ENSTNIP00000000641	
ENSTNIP00000001742	
ENSTNIP00000015111	ENSG00000173598
ENSTNIP00000015111	ENSG00000177144
ENSTNIP00000015111	ENSG00000122824
ENSTNIP00000015111	ENSG00000196368
ENSTNIP00000003358	ENSG00000172426
ENSTNIP00000010942	ENSG00000089818
ENSTNIP00000008805	ENSG00000108671
ENSTNIP00000020439	ENSG00000112706
ENSTNIP00000011480	ENSG00000108175
ENSTNIP00000014721	
ENSTNIP00000019395	ENSG00000196187
ENSTNIP00000016579	ENSG00000100122
ENSTNIP00000011137	ENSG00000154654
ENSTNIP00000000421	ENSG00000154654
ENSTNIP00000020438	ENSG00000135317
ENSTNIP00000004465	ENSG00000135317
ENSTNIP00000008818	ENSG00000105514
ENSTNIP00000015112	ENSG00000102189
ENSTNIP00000014002	ENSG00000141979
ENSTNIP00000014002	ENSG00000105085
ENSTNIP00000017363	ENSG00000235718
ENSTNIP00000017364	ENSG00000167799
ENSTNIP00000010940	
ENSTNIP00000003461	ENSG00000132481
ENSTNIP00000017365	ENSG00000132481
ENSTNIP00000008817	ENSG00000179598
ENSTNIP00000010939	ENSG00000063245
ENSTNIP00000014003	ENSG00000105662
ENSTNIP00000008816	ENSG00000130165
ENSTNIP00000000707	
ENSTNIP00000011860	ENSG00000048140
ENSTNIP00000005198	ENSG00000105520
ENSTNIP00000011479	
ENSTNIP00000018965	ENSG00000167037
ENSTNIP00000012189	ENSG00000181827
ENSTNIP00000011478	ENSG00000165424
ENSTNIP00000015113	ENSG00000187510
ENSTNIP00000012190	ENSG00000151575
ENSTNIP00000011477	ENSG00000122359
ENSTNIP00000014722	ENSG00000146828
ENSTNIP00000015114	ENSG00000123104
ENSTNIP00000011136	ENSG00000169379
ENSTNIP00000010938	ENSG00000065970
ENSTNIP00000014004	ENSG00000130513
ENSTNIP00000012191	ENSG00000138587
ENSTNIP00000014005	ENSG00000099308
ENSTNIP00000002326	ENSG00000099308
ENSTNIP00000000794	
ENSTNIP00000014997	
ENSTNIP00000014998	
ENSTNIP00000010937	ENSG00000063241
ENSTNIP00000003385	ENSG00000063241
ENSTNIP00000002540	
	
ENSTNIP00000017366	ENSG00000149591
ENSTNIP00000000297	ENSG00000149591
ENSTNIP00000012192	ENSG00000137871
ENSTNIP00000012192	ENSG00000275004
ENSTNIP00000012192	ENSG00000169548
ENSTNIP00000012192	ENSG00000056277
ENSTNIP00000001997	ENSG00000134864
ENSTNIP00000019394	ENSG00000184486
ENSTNIP00000012193	ENSG00000140262
ENSTNIP00000012194	ENSG00000140262
ENSTNIP00000019393	ENSG00000146267
ENSTNIP00000000597	ENSG00000152767
ENSTNIP00000011135	ENSG00000152767
ENSTNIP00000010936	ENSG00000145782
ENSTNIP00000022735	ENSG00000176658
ENSTNIP00000018964	ENSG00000257218
ENSTNIP00000018964	ENSG00000111780
ENSTNIP00000010935	
ENSTNIP00000014723	ENSG00000172354
ENSTNIP00000018963	ENSG00000187608
ENSTNIP00000018962	ENSG00000176894
ENSTNIP00000019392	ENSG00000112237
ENSTNIP00000010934	
ENSTNIP00000011861	ENSG00000152034
ENSTNIP00000011475	ENSG00000151208
ENSTNIP00000011476	ENSG00000151208
ENSTNIP00000020437	ENSG00000135316
ENSTNIP00000018961	ENSG00000076248
ENSTNIP00000017800	ENSG00000114779
ENSTNIP00000010933	ENSG00000173581
ENSTNIP00000011862	ENSG00000044115
ENSTNIP00000017367	ENSG00000160613
ENSTNIP00000017798	ENSG00000173531
ENSTNIP00000009328	ENSG00000173531
ENSTNIP00000015115	ENSG00000123096
ENSTNIP00000010932	
ENSTNIP00000010931	ENSG00000063244
ENSTNIP00000015116	ENSG00000123095
ENSTNIP00000018960	ENSG00000189046
ENSTNIP00000014724	ENSG00000141503
ENSTNIP00000018959	ENSG00000135093
ENSTNIP00000011134	
ENSTNIP00000014006	ENSG00000105647
ENSTNIP00000014006	ENSG00000268173
ENSTNIP00000011133	
ENSTNIP00000012195	ENSG00000128849
ENSTNIP00000011474	ENSG00000156113
ENSTNIP00000000309	ENSG00000156113
ENSTNIP00000003542	ENSG00000156113
ENSTNIP00000011473	ENSG00000156113
ENSTNIP00000003253	ENSG00000156113
ENSTNIP00000011472	ENSG00000156113
ENSTNIP00000015117	ENSG00000123094
ENSTNIP00000006759	ENSG00000123094
ENSTNIP00000020436	ENSG00000188994
ENSTNIP00000014999	ENSG00000147432
ENSTNIP00000013860	ENSG00000102796
ENSTNIP00000018958	ENSG00000166111
ENSTNIP00000010930	ENSG00000130433
ENSTNIP00000022734	ENSG00000176658
ENSTNIP00000004481	ENSG00000135336
ENSTNIP00000013861	
ENSTNIP00000010929	ENSG00000142408
ENSTNIP00000015118	
ENSTNIP00000002871	ENSG00000159147
ENSTNIP00000011132	ENSG00000159147
ENSTNIP00000017368	ENSG00000186318
ENSTNIP00000008313	ENSG00000074317
ENSTNIP00000015000	ENSG00000147434
ENSTNIP00000004021	ENSG00000147434
ENSTNIP00000015120	ENSG00000172530
ENSTNIP00000008315	ENSG00000146083
ENSTNIP00000015121	ENSG00000159398
ENSTNIP00000015121	ENSG00000172831
ENSTNIP00000015121	ENSG00000198848
ENSTNIP00000015121	ENSG00000172828
ENSTNIP00000018159	ENSG00000261308
ENSTNIP00000014725	ENSG00000129219
ENSTNIP00000012196	ENSG00000137878
ENSTNIP00000012196	ENSG00000263155
ENSTNIP00000001333	ENSG00000159216
ENSTNIP00000021868	ENSG00000159216
ENSTNIP00000018158	ENSG00000166888
ENSTNIP00000018157	ENSG00000166888
ENSTNIP00000010928	ENSG00000105605
ENSTNIP00000012197	ENSG00000128918
ENSTNIP00000017370	ENSG00000118137
ENSTNIP00000018957	ENSG00000110887
ENSTNIP00000012198	ENSG00000103569
ENSTNIP00000015122	ENSG00000103264
ENSTNIP00000018156	ENSG00000135517
ENSTNIP00000016240	ENSG00000159212
ENSTNIP00000014007	ENSG00000216490
ENSTNIP00000020089	
ENSTNIP00000020088	ENSG00000005882
ENSTNIP00000010927	ENSG00000126583
ENSTNIP00000003298	ENSG00000140525
ENSTNIP00000015123	ENSG00000140525
ENSTNIP00000020435	ENSG00000135334
ENSTNIP00000008316	ENSG00000113194
ENSTNIP00000014008	ENSG00000105650
ENSTNIP00000020434	ENSG00000118432
ENSTNIP00000017796	ENSG00000078369
ENSTNIP00000016241	ENSG00000159200
ENSTNIP00000003011	ENSG00000117971
ENSTNIP00000015001	ENSG00000117971
ENSTNIP00000018956	ENSG00000084112
ENSTNIP00000018155	ENSG00000110958
ENSTNIP00000020433	ENSG00000146281
ENSTNIP00000018955	ENSG00000110880
ENSTNIP00000020432	ENSG00000146276
ENSTNIP00000013862	ENSG00000013375
ENSTNIP00000008317	ENSG00000102309
ENSTNIP00000018154	ENSG00000178498
ENSTNIP00000016242	ENSG00000138411
ENSTNIP00000018153	ENSG00000172602
ENSTNIP00000012199	ENSG00000166035
	
ENSTNIP00000015002	ENSG00000137075
ENSTNIP00000015124	ENSG00000140521
ENSTNIP00000020087	ENSG00000198933
ENSTNIP00000018954	
ENSTNIP00000018953	ENSG00000136003
ENSTNIP00000018952	ENSG00000075856
ENSTNIP00000018152	ENSG00000167535
ENSTNIP00000020209	ENSG00000113742
ENSTNIP00000006630	ENSG00000113742
ENSTNIP00000003016	ENSG00000065609
ENSTNIP00000013863	ENSG00000065609
ENSTNIP00000003666	ENSG00000065609
ENSTNIP00000018151	ENSG00000174233
ENSTNIP00000000456	ENSG00000174233
