Protein stable ID	Human gene stable ID
ENSPFOP00000011097	ENSG00000187951
ENSPFOP00000011097	ENSG00000198826
ENSPFOP00000018518	ENSG00000276566
ENSPFOP00000018518	ENSG00000241755
ENSPFOP00000018518	ENSG00000211632
ENSPFOP00000018518	ENSG00000244575
ENSPFOP00000018518	ENSG00000239951
ENSPFOP00000018518	ENSG00000239855
ENSPFOP00000018518	ENSG00000241351
ENSPFOP00000018518	ENSG00000239862
ENSPFOP00000018518	ENSG00000239819
ENSPFOP00000018518	ENSG00000242076
ENSPFOP00000018518	ENSG00000242580
ENSPFOP00000018518	ENSG00000240864
ENSPFOP00000018518	ENSG00000231292
ENSPFOP00000018518	ENSG00000240671
ENSPFOP00000018518	ENSG00000243466
ENSPFOP00000018518	ENSG00000243290
ENSPFOP00000018518	ENSG00000242371
ENSPFOP00000018518	ENSG00000278857
ENSPFOP00000018518	ENSG00000239975
ENSPFOP00000018518	ENSG00000250036
ENSPFOP00000018518	ENSG00000251546
ENSPFOP00000023686	ENSG00000178401
ENSPFOP00000006586	ENSG00000178401
ENSPFOP00000027553	ENSG00000178401
ENSPFOP00000012007	ENSG00000057704
ENSPFOP00000003637	ENSG00000152219
ENSPFOP00000021557	ENSG00000173193
ENSPFOP00000021557	ENSG00000173200
ENSPFOP00000030553	ENSG00000173950
ENSPFOP00000025793	
ENSPFOP00000012698	
ENSPFOP00000027267	ENSG00000204308
ENSPFOP00000003435	ENSG00000204308
ENSPFOP00000031159	ENSG00000139915
ENSPFOP00000001220	ENSG00000116350
ENSPFOP00000028583	ENSG00000116198
ENSPFOP00000002280	ENSG00000116198
ENSPFOP00000024214	ENSG00000237110
ENSPFOP00000024214	ENSG00000146385
ENSPFOP00000024214	ENSG00000135569
ENSPFOP00000024214	ENSG00000146383
ENSPFOP00000006784	
ENSPFOP00000017848	ENSG00000110619
ENSPFOP00000014246	ENSG00000182809
ENSPFOP00000010141	
ENSPFOP00000001627	ENSG00000185271
ENSPFOP00000009242	ENSG00000114854
ENSPFOP00000012206	ENSG00000197181
ENSPFOP00000009762	ENSG00000115446
ENSPFOP00000017863	ENSG00000143970
ENSPFOP00000026925	ENSG00000143970
ENSPFOP00000023368	ENSG00000143970
ENSPFOP00000030319	ENSG00000143970
ENSPFOP00000010872	ENSG00000121067
ENSPFOP00000030589	ENSG00000237110
ENSPFOP00000030589	ENSG00000146385
ENSPFOP00000030589	ENSG00000135569
ENSPFOP00000030589	ENSG00000146383
ENSPFOP00000023676	
ENSPFOP00000011190	ENSG00000084234
ENSPFOP00000023461	ENSG00000084234
ENSPFOP00000021831	ENSG00000104497
ENSPFOP00000000367	ENSG00000076716
ENSPFOP00000025759	ENSG00000076716
ENSPFOP00000019064	
ENSPFOP00000019335	ENSG00000237110
ENSPFOP00000019335	ENSG00000146385
ENSPFOP00000019335	ENSG00000135569
ENSPFOP00000019335	ENSG00000146383
ENSPFOP00000013448	ENSG00000074527
ENSPFOP00000006093	ENSG00000278570
ENSPFOP00000003919	ENSG00000181195
ENSPFOP00000016700	ENSG00000113916
ENSPFOP00000025409	
ENSPFOP00000007025	ENSG00000171680
ENSPFOP00000004014	ENSG00000029725
ENSPFOP00000027637	ENSG00000029725
ENSPFOP00000009774	ENSG00000204913
ENSPFOP00000013405	ENSG00000157703
ENSPFOP00000021340	ENSG00000157703
ENSPFOP00000000166	ENSG00000144036
ENSPFOP00000024451	ENSG00000144036
ENSPFOP00000018226	ENSG00000186638
ENSPFOP00000009367	ENSG00000197771
ENSPFOP00000030383	ENSG00000146278
ENSPFOP00000000044	ENSG00000186918
ENSPFOP00000023341	ENSG00000206561
ENSPFOP00000029908	ENSG00000206561
ENSPFOP00000005597	ENSG00000119514
ENSPFOP00000006543	ENSG00000140015
ENSPFOP00000002348	ENSG00000178127
ENSPFOP00000015540	ENSG00000184226
ENSPFOP00000003451	ENSG00000138617
ENSPFOP00000018554	ENSG00000237110
ENSPFOP00000018554	ENSG00000146385
ENSPFOP00000018554	ENSG00000135569
ENSPFOP00000018554	ENSG00000146383
ENSPFOP00000025958	ENSG00000196408
ENSPFOP00000002388	ENSG00000196408
ENSPFOP00000027184	
ENSPFOP00000003077	
ENSPFOP00000014195	
ENSPFOP00000006001	ENSG00000178878
ENSPFOP00000010036	ENSG00000143575
ENSPFOP00000026032	ENSG00000143575
ENSPFOP00000006000	
ENSPFOP00000023088	
ENSPFOP00000006113	
ENSPFOP00000010065	ENSG00000116957
ENSPFOP00000010882	ENSG00000182575
ENSPFOP00000006267	ENSG00000177239
ENSPFOP00000027312	
ENSPFOP00000021833	
ENSPFOP00000029619	
ENSPFOP00000028617	
ENSPFOP00000028800	
ENSPFOP00000026646	
ENSPFOP00000000584	ENSG00000140798
ENSPFOP00000000584	ENSG00000121270
ENSPFOP00000003479	ENSG00000147679
ENSPFOP00000027059	
ENSPFOP00000027850	
ENSPFOP00000018552	ENSG00000237110
ENSPFOP00000018552	ENSG00000146385
ENSPFOP00000018552	ENSG00000135569
ENSPFOP00000018552	ENSG00000146383
ENSPFOP00000027682	
ENSPFOP00000000936	ENSG00000159263
ENSPFOP00000024161	ENSG00000159263
ENSPFOP00000028804	ENSG00000159263
ENSPFOP00000001698	ENSG00000185271
ENSPFOP00000021842	ENSG00000185271
ENSPFOP00000010146	
ENSPFOP00000017875	ENSG00000163644
ENSPFOP00000001063	ENSG00000182521
ENSPFOP00000016710	ENSG00000163347
ENSPFOP00000010183	
ENSPFOP00000006574	ENSG00000126821
ENSPFOP00000010649	ENSG00000091262
ENSPFOP00000023980	
ENSPFOP00000001043	
ENSPFOP00000000045	ENSG00000140307
ENSPFOP00000026680	
ENSPFOP00000003613	ENSG00000104312
ENSPFOP00000022826	
ENSPFOP00000018391	ENSG00000057663
ENSPFOP00000026371	ENSG00000057663
ENSPFOP00000018403	ENSG00000145375
ENSPFOP00000009279	ENSG00000164086
ENSPFOP00000006014	ENSG00000187051
ENSPFOP00000017144	ENSG00000231256
ENSPFOP00000003455	
ENSPFOP00000001533	ENSG00000066135
ENSPFOP00000030486	ENSG00000066135
ENSPFOP00000007850	ENSG00000118894
ENSPFOP00000007850	ENSG00000145002
ENSPFOP00000007850	ENSG00000186523
ENSPFOP00000007850	ENSG00000158483
ENSPFOP00000009967	ENSG00000023228
ENSPFOP00000009877	ENSG00000108344
ENSPFOP00000012842	ENSG00000173852
ENSPFOP00000012842	ENSG00000177990
ENSPFOP00000003165	ENSG00000060566
ENSPFOP00000015554	ENSG00000152192
ENSPFOP00000014817	
ENSPFOP00000000597	
ENSPFOP00000023875	ENSG00000180644
ENSPFOP00000000376	ENSG00000147257
ENSPFOP00000006889	ENSG00000109046
ENSPFOP00000017887	ENSG00000121680
ENSPFOP00000019984	ENSG00000152518
ENSPFOP00000005995	ENSG00000165475
ENSPFOP00000014522	ENSG00000104133
ENSPFOP00000010652	ENSG00000133393
ENSPFOP00000006030	ENSG00000128311
ENSPFOP00000006030	ENSG00000128309
ENSPFOP00000016714	ENSG00000178772
ENSPFOP00000024321	ENSG00000178772
ENSPFOP00000006140	
ENSPFOP00000002682	ENSG00000186487
ENSPFOP00000026500	ENSG00000111077
ENSPFOP00000001963	ENSG00000111077
ENSPFOP00000001403	ENSG00000184156
ENSPFOP00000011364	ENSG00000149418
ENSPFOP00000000853	
ENSPFOP00000030385	
ENSPFOP00000000216	ENSG00000149476
ENSPFOP00000010154	ENSG00000146250
ENSPFOP00000021914	ENSG00000172340
ENSPFOP00000010786	ENSG00000172340
ENSPFOP00000012429	ENSG00000173273
ENSPFOP00000009565	ENSG00000167964
ENSPFOP00000003770	ENSG00000025434
ENSPFOP00000014317	ENSG00000183826
ENSPFOP00000024668	ENSG00000188342
ENSPFOP00000007709	ENSG00000188342
ENSPFOP00000007531	ENSG00000158158
ENSPFOP00000020860	ENSG00000121743
ENSPFOP00000025492	
ENSPFOP00000007173	ENSG00000162408
ENSPFOP00000028634	ENSG00000146648
ENSPFOP00000005812	ENSG00000146648
ENSPFOP00000003728	ENSG00000164754
ENSPFOP00000029590	ENSG00000232125
ENSPFOP00000019985	ENSG00000152518
ENSPFOP00000018412	ENSG00000170917
ENSPFOP00000011045	ENSG00000141696
ENSPFOP00000000579	ENSG00000149527
ENSPFOP00000010169	ENSG00000112773
ENSPFOP00000018260	ENSG00000137073
ENSPFOP00000030962	ENSG00000159267
ENSPFOP00000002739	ENSG00000196865
ENSPFOP00000016530	ENSG00000087502
ENSPFOP00000000831	
ENSPFOP00000006819	ENSG00000119688
ENSPFOP00000003848	
ENSPFOP00000003300	ENSG00000161082
ENSPFOP00000009283	ENSG00000054796
ENSPFOP00000026514	ENSG00000102445
ENSPFOP00000001888	ENSG00000155657
ENSPFOP00000014337	ENSG00000156639
ENSPFOP00000004019	ENSG00000170786
ENSPFOP00000025956	ENSG00000116754
ENSPFOP00000016729	
ENSPFOP00000001844	ENSG00000165782
ENSPFOP00000006056	
ENSPFOP00000007967	ENSG00000186393
ENSPFOP00000007967	ENSG00000171446
ENSPFOP00000007967	ENSG00000171346
ENSPFOP00000007967	ENSG00000167916
ENSPFOP00000007967	ENSG00000128422
ENSPFOP00000007967	ENSG00000204897
ENSPFOP00000007967	ENSG00000186395
ENSPFOP00000007967	ENSG00000186832
ENSPFOP00000007967	ENSG00000171345
ENSPFOP00000007967	ENSG00000171401
ENSPFOP00000007967	ENSG00000187242
ENSPFOP00000007967	ENSG00000173908
ENSPFOP00000007967	ENSG00000186847
ENSPFOP00000028987	ENSG00000186393
ENSPFOP00000028987	ENSG00000171446
ENSPFOP00000028987	ENSG00000171346
ENSPFOP00000028987	ENSG00000167916
ENSPFOP00000028987	ENSG00000128422
ENSPFOP00000028987	ENSG00000204897
ENSPFOP00000028987	ENSG00000186395
ENSPFOP00000028987	ENSG00000186832
ENSPFOP00000028987	ENSG00000171345
ENSPFOP00000028987	ENSG00000171401
ENSPFOP00000028987	ENSG00000187242
ENSPFOP00000028987	ENSG00000173908
ENSPFOP00000028987	ENSG00000186847
ENSPFOP00000024645	ENSG00000186393
ENSPFOP00000024645	ENSG00000171446
ENSPFOP00000024645	ENSG00000171346
ENSPFOP00000024645	ENSG00000167916
ENSPFOP00000024645	ENSG00000128422
ENSPFOP00000024645	ENSG00000204897
ENSPFOP00000024645	ENSG00000186395
ENSPFOP00000024645	ENSG00000186832
ENSPFOP00000024645	ENSG00000171345
ENSPFOP00000024645	ENSG00000171401
ENSPFOP00000024645	ENSG00000187242
ENSPFOP00000024645	ENSG00000173908
ENSPFOP00000024645	ENSG00000186847
ENSPFOP00000021888	ENSG00000186393
ENSPFOP00000021888	ENSG00000171446
ENSPFOP00000021888	ENSG00000171346
ENSPFOP00000021888	ENSG00000167916
ENSPFOP00000021888	ENSG00000128422
ENSPFOP00000021888	ENSG00000204897
ENSPFOP00000021888	ENSG00000186395
ENSPFOP00000021888	ENSG00000186832
ENSPFOP00000021888	ENSG00000171345
ENSPFOP00000021888	ENSG00000171401
ENSPFOP00000021888	ENSG00000187242
ENSPFOP00000021888	ENSG00000173908
ENSPFOP00000021888	ENSG00000186847
ENSPFOP00000006313	ENSG00000110628
ENSPFOP00000010840	
ENSPFOP00000014863	ENSG00000143376
ENSPFOP00000009907	
ENSPFOP00000005108	ENSG00000104228
ENSPFOP00000025665	ENSG00000198626
ENSPFOP00000006945	ENSG00000085382
ENSPFOP00000017889	ENSG00000149182
ENSPFOP00000021481	
ENSPFOP00000010184	
ENSPFOP00000027476	
ENSPFOP00000027873	
ENSPFOP00000018908	
ENSPFOP00000015560	ENSG00000152193
ENSPFOP00000002496	ENSG00000101745
ENSPFOP00000027901	ENSG00000101745
ENSPFOP00000021913	ENSG00000107796
ENSPFOP00000021913	ENSG00000163017
ENSPFOP00000029914	ENSG00000107796
ENSPFOP00000029914	ENSG00000163017
ENSPFOP00000028145	
ENSPFOP00000016222	ENSG00000273706
ENSPFOP00000010120	ENSG00000143595
ENSPFOP00000001203	ENSG00000261210
ENSPFOP00000000858	ENSG00000183778
ENSPFOP00000006004	ENSG00000204186
ENSPFOP00000029220	ENSG00000007047
ENSPFOP00000018295	ENSG00000007047
ENSPFOP00000007298	ENSG00000204859
ENSPFOP00000005111	
ENSPFOP00000003543	ENSG00000137770
ENSPFOP00000004034	ENSG00000182674
ENSPFOP00000005104	ENSG00000165060
ENSPFOP00000018418	ENSG00000138685
ENSPFOP00000004015	ENSG00000182871
ENSPFOP00000008470	ENSG00000173621
ENSPFOP00000010900	ENSG00000163376
ENSPFOP00000025497	
ENSPFOP00000001736	
ENSPFOP00000006882	ENSG00000139636
ENSPFOP00000009688	ENSG00000198825
ENSPFOP00000027281	ENSG00000104055
ENSPFOP00000027281	ENSG00000166947
ENSPFOP00000027281	ENSG00000166948
ENSPFOP00000027281	ENSG00000125780
ENSPFOP00000027281	ENSG00000159495
ENSPFOP00000003321	
ENSPFOP00000028668	
ENSPFOP00000002294	ENSG00000106049
ENSPFOP00000024656	ENSG00000106049
ENSPFOP00000029616	
ENSPFOP00000007317	ENSG00000162413
ENSPFOP00000020306	ENSG00000183778
ENSPFOP00000002534	ENSG00000128791
ENSPFOP00000017163	ENSG00000180357
ENSPFOP00000023486	ENSG00000127220
ENSPFOP00000001569	ENSG00000127220
ENSPFOP00000026169	ENSG00000127220
ENSPFOP00000030270	ENSG00000104361
ENSPFOP00000012464	ENSG00000104361
ENSPFOP00000006446	ENSG00000074696
ENSPFOP00000010506	ENSG00000154001
ENSPFOP00000027949	ENSG00000154001
ENSPFOP00000000583	ENSG00000157911
ENSPFOP00000007585	ENSG00000125538
ENSPFOP00000022674	
ENSPFOP00000012081	ENSG00000120798
ENSPFOP00000019302	
ENSPFOP00000011082	ENSG00000141385
ENSPFOP00000005426	ENSG00000188687
ENSPFOP00000003685	ENSG00000260170
ENSPFOP00000003685	ENSG00000137767
ENSPFOP00000029283	ENSG00000204186
ENSPFOP00000007974	ENSG00000250571
ENSPFOP00000007974	ENSG00000196152
ENSPFOP00000007974	ENSG00000233757
ENSPFOP00000007974	ENSG00000186446
ENSPFOP00000007974	ENSG00000187607
ENSPFOP00000007974	ENSG00000181638
ENSPFOP00000007974	ENSG00000249459
ENSPFOP00000007974	ENSG00000166526
ENSPFOP00000007974	ENSG00000179965
ENSPFOP00000007974	ENSG00000124613
ENSPFOP00000007974	ENSG00000165512
ENSPFOP00000007974	ENSG00000255104
ENSPFOP00000007974	ENSG00000264668
ENSPFOP00000011256	ENSG00000133392
ENSPFOP00000000451	
ENSPFOP00000023316	ENSG00000167733
ENSPFOP00000022869	ENSG00000118454
ENSPFOP00000018573	ENSG00000214595
ENSPFOP00000027227	ENSG00000104228
ENSPFOP00000006899	ENSG00000139549
ENSPFOP00000014060	
ENSPFOP00000013791	ENSG00000103653
ENSPFOP00000022549	ENSG00000103653
ENSPFOP00000010972	ENSG00000163624
ENSPFOP00000023478	ENSG00000163624
ENSPFOP00000007079	ENSG00000112276
ENSPFOP00000007079	ENSG00000132429
ENSPFOP00000002100	ENSG00000063046
ENSPFOP00000014293	ENSG00000113296
ENSPFOP00000007374	ENSG00000123143
ENSPFOP00000009704	ENSG00000151929
ENSPFOP00000022941	
ENSPFOP00000024785	
ENSPFOP00000005383	
ENSPFOP00000012898	ENSG00000122557
ENSPFOP00000023029	ENSG00000122557
ENSPFOP00000004087	ENSG00000182568
ENSPFOP00000006709	ENSG00000088387
ENSPFOP00000022257	
ENSPFOP00000024942	
ENSPFOP00000027378	
ENSPFOP00000023242	
ENSPFOP00000023825	
ENSPFOP00000001574	ENSG00000130312
ENSPFOP00000025213	
ENSPFOP00000007769	
ENSPFOP00000022019	
ENSPFOP00000002852	ENSG00000198924
ENSPFOP00000014876	ENSG00000163463
ENSPFOP00000027368	
ENSPFOP00000029694	ENSG00000197816
ENSPFOP00000022152	ENSG00000197816
ENSPFOP00000029951	
ENSPFOP00000012941	
ENSPFOP00000025250	ENSG00000167733
ENSPFOP00000002783	ENSG00000171865
ENSPFOP00000002783	ENSG00000255767
ENSPFOP00000029277	ENSG00000171865
ENSPFOP00000029277	ENSG00000255767
ENSPFOP00000003820	ENSG00000164756
ENSPFOP00000023050	ENSG00000164756
ENSPFOP00000001540	ENSG00000132297
ENSPFOP00000005146	
ENSPFOP00000008810	ENSG00000184432
ENSPFOP00000023350	ENSG00000184432
ENSPFOP00000002655	ENSG00000017797
ENSPFOP00000006636	ENSG00000095397
ENSPFOP00000021117	ENSG00000095397
ENSPFOP00000007588	ENSG00000169607
ENSPFOP00000000050	ENSG00000182718
ENSPFOP00000005479	ENSG00000111325
ENSPFOP00000018911	ENSG00000132330
ENSPFOP00000018402	ENSG00000057657
ENSPFOP00000025711	ENSG00000057657
ENSPFOP00000000723	ENSG00000162104
ENSPFOP00000004266	ENSG00000145075
ENSPFOP00000005392	
ENSPFOP00000022770	ENSG00000276566
ENSPFOP00000022770	ENSG00000241755
ENSPFOP00000022770	ENSG00000211632
ENSPFOP00000022770	ENSG00000244575
ENSPFOP00000022770	ENSG00000239951
ENSPFOP00000022770	ENSG00000239855
ENSPFOP00000022770	ENSG00000241351
ENSPFOP00000022770	ENSG00000239862
ENSPFOP00000022770	ENSG00000239819
ENSPFOP00000022770	ENSG00000242076
ENSPFOP00000022770	ENSG00000242580
ENSPFOP00000022770	ENSG00000240864
ENSPFOP00000022770	ENSG00000231292
ENSPFOP00000022770	ENSG00000240671
ENSPFOP00000022770	ENSG00000243466
ENSPFOP00000022770	ENSG00000243290
ENSPFOP00000022770	ENSG00000242371
ENSPFOP00000022770	ENSG00000278857
ENSPFOP00000022770	ENSG00000239975
ENSPFOP00000022770	ENSG00000250036
ENSPFOP00000022770	ENSG00000251546
ENSPFOP00000027860	
ENSPFOP00000010102	ENSG00000180644
ENSPFOP00000010231	ENSG00000118402
ENSPFOP00000010007	ENSG00000221818
ENSPFOP00000018306	ENSG00000104879
ENSPFOP00000007348	ENSG00000162408
ENSPFOP00000010223	
ENSPFOP00000023655	ENSG00000153317
ENSPFOP00000013161	ENSG00000153317
ENSPFOP00000001581	ENSG00000130311
ENSPFOP00000017181	ENSG00000154839
ENSPFOP00000011158	ENSG00000141756
ENSPFOP00000013802	ENSG00000213578
ENSPFOP00000005732	ENSG00000259075
ENSPFOP00000005732	ENSG00000257594
ENSPFOP00000022661	ENSG00000112276
ENSPFOP00000022661	ENSG00000132429
ENSPFOP00000002649	ENSG00000243910
ENSPFOP00000002649	ENSG00000127824
ENSPFOP00000029740	ENSG00000243910
ENSPFOP00000029740	ENSG00000127824
ENSPFOP00000018426	
ENSPFOP00000029380	
ENSPFOP00000028622	ENSG00000276566
ENSPFOP00000028622	ENSG00000241755
ENSPFOP00000028622	ENSG00000211632
ENSPFOP00000028622	ENSG00000244575
ENSPFOP00000028622	ENSG00000239951
ENSPFOP00000028622	ENSG00000239855
ENSPFOP00000028622	ENSG00000241351
ENSPFOP00000028622	ENSG00000239862
ENSPFOP00000028622	ENSG00000239819
ENSPFOP00000028622	ENSG00000242076
ENSPFOP00000028622	ENSG00000242580
ENSPFOP00000028622	ENSG00000240864
ENSPFOP00000028622	ENSG00000231292
ENSPFOP00000028622	ENSG00000240671
ENSPFOP00000028622	ENSG00000243466
ENSPFOP00000028622	ENSG00000243290
ENSPFOP00000028622	ENSG00000242371
ENSPFOP00000028622	ENSG00000278857
ENSPFOP00000028622	ENSG00000239975
ENSPFOP00000028622	ENSG00000250036
ENSPFOP00000028622	ENSG00000251546
ENSPFOP00000023346	ENSG00000174348
ENSPFOP00000016166	ENSG00000174348
ENSPFOP00000005633	ENSG00000139697
ENSPFOP00000022611	ENSG00000139697
ENSPFOP00000024575	
ENSPFOP00000018582	
ENSPFOP00000023995	
ENSPFOP00000001399	ENSG00000126775
ENSPFOP00000026017	ENSG00000126775
ENSPFOP00000011306	ENSG00000072864
ENSPFOP00000027974	ENSG00000146535
ENSPFOP00000023524	ENSG00000146535
ENSPFOP00000026495	ENSG00000177728
ENSPFOP00000012819	ENSG00000177728
ENSPFOP00000021893	ENSG00000140320
ENSPFOP00000029476	ENSG00000140320
ENSPFOP00000024154	ENSG00000140320
ENSPFOP00000028998	ENSG00000140320
ENSPFOP00000008176	ENSG00000189366
ENSPFOP00000008176	ENSG00000033011
ENSPFOP00000008176	ENSG00000251287
ENSPFOP00000010411	ENSG00000143373
ENSPFOP00000025343	ENSG00000143373
ENSPFOP00000002323	ENSG00000106038
ENSPFOP00000001553	ENSG00000125459
ENSPFOP00000027640	ENSG00000125459
ENSPFOP00000002104	
ENSPFOP00000025361	
ENSPFOP00000007380	ENSG00000076984
ENSPFOP00000010975	ENSG00000127419
ENSPFOP00000026388	ENSG00000151778
ENSPFOP00000007777	ENSG00000151778
ENSPFOP00000025740	
ENSPFOP00000022310	
ENSPFOP00000014299	ENSG00000141469
ENSPFOP00000014299	ENSG00000132874
ENSPFOP00000001250	ENSG00000133055
ENSPFOP00000001250	ENSG00000221986
ENSPFOP00000001768	
ENSPFOP00000019067	ENSG00000106546
ENSPFOP00000019067	ENSG00000283321
ENSPFOP00000024715	ENSG00000106546
ENSPFOP00000024715	ENSG00000283321
ENSPFOP00000027769	
ENSPFOP00000029853	
ENSPFOP00000031245	
ENSPFOP00000007978	
ENSPFOP00000021052	
ENSPFOP00000004233	ENSG00000104043
ENSPFOP00000025627	
ENSPFOP00000002855	ENSG00000148735
ENSPFOP00000004099	
ENSPFOP00000018404	ENSG00000160678
ENSPFOP00000023498	ENSG00000124783
ENSPFOP00000005969	ENSG00000124783
ENSPFOP00000018583	ENSG00000237110
ENSPFOP00000018583	ENSG00000146385
ENSPFOP00000018583	ENSG00000135569
ENSPFOP00000018583	ENSG00000146383
ENSPFOP00000029735	ENSG00000197747
ENSPFOP00000029735	ENSG00000163191
ENSPFOP00000014874	ENSG00000197747
ENSPFOP00000014874	ENSG00000163191
ENSPFOP00000002290	ENSG00000204681
ENSPFOP00000021333	ENSG00000204681
ENSPFOP00000005396	
ENSPFOP00000005551	
ENSPFOP00000021363	
ENSPFOP00000008513	ENSG00000179292
ENSPFOP00000030756	ENSG00000198839
ENSPFOP00000014576	ENSG00000198839
ENSPFOP00000002353	ENSG00000106031
ENSPFOP00000009429	ENSG00000101144
ENSPFOP00000027985	ENSG00000101144
ENSPFOP00000001870	
ENSPFOP00000025145	
ENSPFOP00000023756	ENSG00000120729
ENSPFOP00000003310	ENSG00000120729
ENSPFOP00000029202	ENSG00000120729
ENSPFOP00000010594	ENSG00000023608
ENSPFOP00000021881	ENSG00000023608
ENSPFOP00000011326	ENSG00000110218
ENSPFOP00000002675	ENSG00000177963
ENSPFOP00000000518	ENSG00000156531
ENSPFOP00000021261	ENSG00000159352
ENSPFOP00000005747	ENSG00000141428
ENSPFOP00000001013	ENSG00000070770
ENSPFOP00000014320	
ENSPFOP00000025810	ENSG00000100985
ENSPFOP00000001434	ENSG00000203546
ENSPFOP00000001434	ENSG00000129480
ENSPFOP00000018584	ENSG00000237110
ENSPFOP00000018584	ENSG00000146385
ENSPFOP00000018584	ENSG00000135569
ENSPFOP00000018584	ENSG00000146383
ENSPFOP00000022225	
ENSPFOP00000006100	ENSG00000114942
ENSPFOP00000008270	ENSG00000153446
ENSPFOP00000010959	ENSG00000089177
ENSPFOP00000002911	ENSG00000165806
ENSPFOP00000014880	ENSG00000179029
ENSPFOP00000003362	ENSG00000167733
ENSPFOP00000003431	ENSG00000167733
ENSPFOP00000011160	ENSG00000248905
ENSPFOP00000002744	ENSG00000168461
ENSPFOP00000024780	ENSG00000258417
ENSPFOP00000024780	ENSG00000253117
ENSPFOP00000008991	ENSG00000161202
ENSPFOP00000004352	ENSG00000156958
ENSPFOP00000001158	ENSG00000073067
ENSPFOP00000030840	ENSG00000116171
ENSPFOP00000000055	
ENSPFOP00000008157	ENSG00000099365
ENSPFOP00000030622	ENSG00000242265
ENSPFOP00000012887	ENSG00000164532
ENSPFOP00000015909	ENSG00000145675
ENSPFOP00000000720	ENSG00000112079
ENSPFOP00000018586	ENSG00000237110
ENSPFOP00000018586	ENSG00000146385
ENSPFOP00000018586	ENSG00000135569
ENSPFOP00000018586	ENSG00000146383
ENSPFOP00000008172	ENSG00000144741
ENSPFOP00000030381	ENSG00000187164
ENSPFOP00000022417	ENSG00000187164
ENSPFOP00000013886	ENSG00000140474
ENSPFOP00000009931	ENSG00000105963
ENSPFOP00000018449	ENSG00000164113
ENSPFOP00000012583	ENSG00000127415
ENSPFOP00000022545	ENSG00000127415
ENSPFOP00000023175	
ENSPFOP00000003439	ENSG00000174917
ENSPFOP00000007630	ENSG00000105968
ENSPFOP00000025459	ENSG00000005073
ENSPFOP00000012947	ENSG00000185053
ENSPFOP00000000925	ENSG00000243477
ENSPFOP00000029519	ENSG00000253251
ENSPFOP00000018414	
ENSPFOP00000005406	
ENSPFOP00000018589	ENSG00000237110
ENSPFOP00000018589	ENSG00000146385
ENSPFOP00000018589	ENSG00000135569
ENSPFOP00000018589	ENSG00000146383
ENSPFOP00000016186	ENSG00000157184
ENSPFOP00000021939	ENSG00000185559
ENSPFOP00000013301	ENSG00000185559
ENSPFOP00000030881	ENSG00000154930
ENSPFOP00000007093	ENSG00000154930
ENSPFOP00000028889	ENSG00000088386
ENSPFOP00000002831	ENSG00000171863
ENSPFOP00000004528	ENSG00000180104
ENSPFOP00000014607	ENSG00000184903
ENSPFOP00000002384	ENSG00000175137
ENSPFOP00000028601	ENSG00000106948
ENSPFOP00000018592	ENSG00000237110
ENSPFOP00000018592	ENSG00000146385
ENSPFOP00000018592	ENSG00000135569
ENSPFOP00000018592	ENSG00000146383
ENSPFOP00000006948	ENSG00000196535
ENSPFOP00000024732	ENSG00000196535
ENSPFOP00000026327	ENSG00000196535
ENSPFOP00000011000	ENSG00000125870
ENSPFOP00000024529	ENSG00000064763
ENSPFOP00000016638	ENSG00000064763
ENSPFOP00000003698	ENSG00000171720
ENSPFOP00000007907	ENSG00000156103
ENSPFOP00000030441	ENSG00000156103
ENSPFOP00000018322	ENSG00000188505
ENSPFOP00000021960	
ENSPFOP00000009494	
ENSPFOP00000028419	ENSG00000134815
ENSPFOP00000011631	ENSG00000134815
ENSPFOP00000012900	
ENSPFOP00000003509	ENSG00000186767
ENSPFOP00000006295	
ENSPFOP00000006814	ENSG00000134398
ENSPFOP00000023375	
ENSPFOP00000010241	ENSG00000180644
ENSPFOP00000008490	ENSG00000197557
ENSPFOP00000008490	ENSG00000196659
ENSPFOP00000006545	ENSG00000074621
ENSPFOP00000023031	ENSG00000074621
ENSPFOP00000027396	ENSG00000074621
ENSPFOP00000029424	ENSG00000204859
ENSPFOP00000028068	ENSG00000204859
ENSPFOP00000006147	ENSG00000152213
ENSPFOP00000004040	
ENSPFOP00000002281	ENSG00000111057
ENSPFOP00000002802	ENSG00000101558
ENSPFOP00000028077	
ENSPFOP00000031069	ENSG00000116761
ENSPFOP00000007958	ENSG00000003393
ENSPFOP00000005653	ENSG00000183955
ENSPFOP00000010281	ENSG00000255330
ENSPFOP00000010281	ENSG00000214338
ENSPFOP00000011299	ENSG00000141698
ENSPFOP00000004537	
ENSPFOP00000011138	ENSG00000179950
ENSPFOP00000004125	ENSG00000163576
ENSPFOP00000029861	ENSG00000163576
ENSPFOP00000023867	ENSG00000104723
ENSPFOP00000024126	
ENSPFOP00000002394	ENSG00000131446
ENSPFOP00000028945	ENSG00000138101
ENSPFOP00000010217	
ENSPFOP00000022581	
ENSPFOP00000007116	ENSG00000156127
ENSPFOP00000009936	ENSG00000205937
ENSPFOP00000018452	
ENSPFOP00000018594	
ENSPFOP00000013229	ENSG00000101210
ENSPFOP00000028346	
ENSPFOP00000004974	ENSG00000171843
ENSPFOP00000028286	ENSG00000171843
ENSPFOP00000009510	
ENSPFOP00000012618	
ENSPFOP00000008501	
