Protein stable ID	Human gene stable ID
ENSLOCP00000005361	ENSG00000174453
ENSLOCP00000005360	
ENSLOCP00000005367	ENSG00000198646
ENSLOCP00000005364	ENSG00000135378
ENSLOCP00000005399	ENSG00000127463
ENSLOCP00000005366	ENSG00000185236
ENSLOCP00000005370	ENSG00000120341
ENSLOCP00000005388	ENSG00000120341
ENSLOCP00000005403	ENSG00000120341
ENSLOCP00000005371	ENSG00000136297
ENSLOCP00000005382	ENSG00000136297
ENSLOCP00000005372	ENSG00000197816
ENSLOCP00000005369	ENSG00000197046
ENSLOCP00000005387	ENSG00000197046
ENSLOCP00000005375	ENSG00000135932
ENSLOCP00000005373	ENSG00000183230
ENSLOCP00000005376	ENSG00000205863
ENSLOCP00000005376	ENSG00000240654
ENSLOCP00000005385	ENSG00000183833
ENSLOCP00000005381	ENSG00000105429
ENSLOCP00000005377	ENSG00000185561
ENSLOCP00000005396	ENSG00000185561
ENSLOCP00000005379	ENSG00000030419
ENSLOCP00000005397	ENSG00000030419
ENSLOCP00000005378	ENSG00000189046
ENSLOCP00000005444	ENSG00000048028
ENSLOCP00000005467	ENSG00000048028
ENSLOCP00000005384	ENSG00000123358
ENSLOCP00000005383	ENSG00000186714
ENSLOCP00000005394	ENSG00000160293
ENSLOCP00000005412	ENSG00000160293
ENSLOCP00000005391	ENSG00000131067
ENSLOCP00000005386	
ENSLOCP00000005393	ENSG00000185009
ENSLOCP00000005395	ENSG00000135916
ENSLOCP00000005407	ENSG00000157954
ENSLOCP00000005402	ENSG00000154639
ENSLOCP00000005402	ENSG00000277666
ENSLOCP00000005398	ENSG00000161835
ENSLOCP00000005401	ENSG00000182107
ENSLOCP00000005416	ENSG00000182107
ENSLOCP00000005400	
ENSLOCP00000005415	ENSG00000104218
ENSLOCP00000005441	ENSG00000104218
ENSLOCP00000005458	ENSG00000104218
ENSLOCP00000005408	ENSG00000186111
ENSLOCP00000005424	ENSG00000186111
ENSLOCP00000005405	ENSG00000135093
ENSLOCP00000005425	ENSG00000135093
ENSLOCP00000005404	
ENSLOCP00000005411	ENSG00000149100
ENSLOCP00000005406	ENSG00000156110
ENSLOCP00000005410	ENSG00000137100
ENSLOCP00000005409	
ENSLOCP00000005418	
ENSLOCP00000005413	ENSG00000182149
ENSLOCP00000005422	
ENSLOCP00000005414	ENSG00000184574
ENSLOCP00000005417	
ENSLOCP00000005442	ENSG00000178568
ENSLOCP00000005461	ENSG00000178568
ENSLOCP00000005429	ENSG00000065357
ENSLOCP00000005419	ENSG00000154640
ENSLOCP00000005421	ENSG00000116717
ENSLOCP00000005420	
ENSLOCP00000005527	ENSG00000127481
ENSLOCP00000005426	ENSG00000156650
ENSLOCP00000005423	ENSG00000284292
ENSLOCP00000005423	ENSG00000130429
ENSLOCP00000005427	ENSG00000184937
ENSLOCP00000005439	ENSG00000184937
ENSLOCP00000005428	ENSG00000171045
ENSLOCP00000005431	ENSG00000102471
ENSLOCP00000005434	ENSG00000197912
ENSLOCP00000005453	ENSG00000197912
ENSLOCP00000005430	ENSG00000169925
ENSLOCP00000005450	ENSG00000169925
ENSLOCP00000005432	ENSG00000135898
ENSLOCP00000005433	ENSG00000154642
ENSLOCP00000005435	ENSG00000126698
ENSLOCP00000005452	ENSG00000126698
ENSLOCP00000005446	ENSG00000198900
ENSLOCP00000005436	ENSG00000198853
ENSLOCP00000005456	ENSG00000198853
ENSLOCP00000005449	ENSG00000141252
ENSLOCP00000005438	ENSG00000183668
ENSLOCP00000005438	ENSG00000221826
ENSLOCP00000005438	ENSG00000243130
ENSLOCP00000005438	ENSG00000213822
ENSLOCP00000005438	ENSG00000086548
ENSLOCP00000005438	ENSG00000105352
ENSLOCP00000005438	ENSG00000243137
ENSLOCP00000005438	ENSG00000007129
ENSLOCP00000005438	ENSG00000204941
ENSLOCP00000005438	ENSG00000221878
ENSLOCP00000005438	ENSG00000124467
ENSLOCP00000005438	ENSG00000231924
ENSLOCP00000005438	ENSG00000242221
ENSLOCP00000005438	ENSG00000273777
ENSLOCP00000005438	ENSG00000079385
ENSLOCP00000005438	ENSG00000170956
ENSLOCP00000005438	ENSG00000124469
ENSLOCP00000005438	ENSG00000105388
ENSLOCP00000005438	ENSG00000007306
ENSLOCP00000005438	ENSG00000170848
ENSLOCP00000005438	ENSG00000213892
ENSLOCP00000005438	ENSG00000267881
ENSLOCP00000005437	ENSG00000241685
ENSLOCP00000005440	ENSG00000181852
ENSLOCP00000005443	ENSG00000188716
ENSLOCP00000005448	ENSG00000116729
ENSLOCP00000005451	ENSG00000105289
ENSLOCP00000005473	ENSG00000105289
ENSLOCP00000005457	ENSG00000181790
ENSLOCP00000005447	ENSG00000166111
ENSLOCP00000005445	ENSG00000178623
ENSLOCP00000005468	ENSG00000139746
ENSLOCP00000005485	ENSG00000139746
ENSLOCP00000005454	ENSG00000183421
ENSLOCP00000005472	ENSG00000183421
ENSLOCP00000005455	
ENSLOCP00000005459	ENSG00000139579
ENSLOCP00000005479	ENSG00000139579
ENSLOCP00000005460	ENSG00000079393
ENSLOCP00000005462	ENSG00000049449
ENSLOCP00000005464	
ENSLOCP00000005494	
ENSLOCP00000005513	
ENSLOCP00000005463	ENSG00000178623
ENSLOCP00000005470	ENSG00000110887
ENSLOCP00000005484	ENSG00000110887
ENSLOCP00000005465	ENSG00000117505
ENSLOCP00000005466	ENSG00000183688
ENSLOCP00000005474	ENSG00000196363
ENSLOCP00000005474	ENSG00000196981
ENSLOCP00000005492	ENSG00000124181
ENSLOCP00000005475	ENSG00000167522
ENSLOCP00000005481	ENSG00000167522
ENSLOCP00000005477	ENSG00000105409
ENSLOCP00000005471	ENSG00000112304
ENSLOCP00000005469	
ENSLOCP00000005476	ENSG00000215187
ENSLOCP00000005487	ENSG00000121022
ENSLOCP00000005478	
ENSLOCP00000005480	
ENSLOCP00000005483	ENSG00000007372
ENSLOCP00000005507	ENSG00000007372
ENSLOCP00000005489	ENSG00000186350
ENSLOCP00000005505	ENSG00000186350
ENSLOCP00000005509	
ENSLOCP00000005529	
ENSLOCP00000005482	ENSG00000164002
ENSLOCP00000005491	ENSG00000180448
ENSLOCP00000005490	
ENSLOCP00000005486	ENSG00000112308
ENSLOCP00000005488	ENSG00000172724
ENSLOCP00000005506	ENSG00000172724
ENSLOCP00000005495	
ENSLOCP00000005503	ENSG00000149305
ENSLOCP00000005493	ENSG00000112530
ENSLOCP00000005512	ENSG00000112530
ENSLOCP00000005496	ENSG00000105404
ENSLOCP00000005498	ENSG00000156671
ENSLOCP00000005497	ENSG00000139540
ENSLOCP00000005500	ENSG00000259803
ENSLOCP00000005499	
ENSLOCP00000005502	ENSG00000168792
ENSLOCP00000005501	ENSG00000178125
ENSLOCP00000005504	ENSG00000174306
ENSLOCP00000005508	ENSG00000152193
ENSLOCP00000005511	ENSG00000112312
ENSLOCP00000005523	ENSG00000112312
ENSLOCP00000005510	ENSG00000099817
ENSLOCP00000005520	ENSG00000141956
ENSLOCP00000005518	ENSG00000084112
ENSLOCP00000005515	ENSG00000165637
ENSLOCP00000005538	ENSG00000165637
ENSLOCP00000005519	
ENSLOCP00000005514	ENSG00000259399
ENSLOCP00000005514	ENSG00000101084
ENSLOCP00000005535	ENSG00000166736
ENSLOCP00000005516	
ENSLOCP00000005517	ENSG00000160570
ENSLOCP00000005528	ENSG00000139645
ENSLOCP00000005521	
ENSLOCP00000005524	ENSG00000129221
ENSLOCP00000005522	ENSG00000261787
ENSLOCP00000005531	ENSG00000129910
ENSLOCP00000005549	ENSG00000129910
ENSLOCP00000005526	ENSG00000152192
ENSLOCP00000005525	
ENSLOCP00000005530	
ENSLOCP00000005532	ENSG00000167468
ENSLOCP00000005541	ENSG00000167468
ENSLOCP00000005534	ENSG00000109911
ENSLOCP00000005533	
ENSLOCP00000005540	ENSG00000185467
ENSLOCP00000005536	ENSG00000157617
ENSLOCP00000005557	ENSG00000157617
ENSLOCP00000005537	ENSG00000101447
ENSLOCP00000005539	ENSG00000028277
ENSLOCP00000005542	ENSG00000110880
ENSLOCP00000005543	ENSG00000184226
ENSLOCP00000005559	ENSG00000184226
ENSLOCP00000005613	ENSG00000130635
ENSLOCP00000005546	ENSG00000122733
ENSLOCP00000005544	ENSG00000184811
ENSLOCP00000005548	ENSG00000122483
ENSLOCP00000005555	ENSG00000178460
ENSLOCP00000005545	ENSG00000260286
ENSLOCP00000005547	
ENSLOCP00000005550	ENSG00000148950
ENSLOCP00000005551	ENSG00000135469
ENSLOCP00000005554	ENSG00000115365
ENSLOCP00000005552	ENSG00000268041
ENSLOCP00000005552	ENSG00000105722
ENSLOCP00000005558	ENSG00000109906
ENSLOCP00000005553	ENSG00000198742
ENSLOCP00000005567	ENSG00000198742
ENSLOCP00000005581	ENSG00000159423
ENSLOCP00000005600	ENSG00000159423
ENSLOCP00000005621	ENSG00000159423
ENSLOCP00000005562	
ENSLOCP00000005556	ENSG00000126705
ENSLOCP00000005561	ENSG00000108587
ENSLOCP00000005560	
ENSLOCP00000005572	ENSG00000064932
ENSLOCP00000005583	ENSG00000064932
ENSLOCP00000005566	
ENSLOCP00000005598	
ENSLOCP00000005565	ENSG00000145191
ENSLOCP00000005568	ENSG00000111913
ENSLOCP00000005568	ENSG00000282804
ENSLOCP00000005563	ENSG00000110876
ENSLOCP00000005584	ENSG00000110876
ENSLOCP00000005564	ENSG00000079432
ENSLOCP00000005569	ENSG00000143033
ENSLOCP00000005571	ENSG00000176715
ENSLOCP00000005570	ENSG00000168530
ENSLOCP00000005585	ENSG00000168530
ENSLOCP00000005587	ENSG00000083544
ENSLOCP00000005573	
ENSLOCP00000005574	ENSG00000170946
ENSLOCP00000005579	ENSG00000062485
ENSLOCP00000005606	ENSG00000270024
ENSLOCP00000005606	ENSG00000104205
ENSLOCP00000005575	ENSG00000173276
ENSLOCP00000005634	ENSG00000149294
ENSLOCP00000005577	ENSG00000105737
ENSLOCP00000005578	
ENSLOCP00000005576	
ENSLOCP00000005580	ENSG00000154511
ENSLOCP00000005582	ENSG00000181610
ENSLOCP00000005588	
ENSLOCP00000005586	
ENSLOCP00000005591	ENSG00000011275
ENSLOCP00000005607	ENSG00000011275
ENSLOCP00000005589	ENSG00000129993
ENSLOCP00000005605	ENSG00000129993
ENSLOCP00000005592	ENSG00000158195
ENSLOCP00000005612	ENSG00000158195
ENSLOCP00000005590	
ENSLOCP00000005596	ENSG00000177398
ENSLOCP00000005597	ENSG00000144785
ENSLOCP00000005597	ENSG00000257727
ENSLOCP00000005594	ENSG00000119922
ENSLOCP00000005594	ENSG00000152778
ENSLOCP00000005594	ENSG00000185745
ENSLOCP00000005594	ENSG00000204010
ENSLOCP00000005594	ENSG00000119917
ENSLOCP00000005593	ENSG00000204103
ENSLOCP00000005595	
ENSLOCP00000005599	ENSG00000153944
ENSLOCP00000005618	ENSG00000153944
ENSLOCP00000005670	ENSG00000139734
ENSLOCP00000005701	ENSG00000139734
ENSLOCP00000005603	ENSG00000122406
ENSLOCP00000005604	ENSG00000213996
ENSLOCP00000005602	ENSG00000104435
ENSLOCP00000005611	ENSG00000115361
ENSLOCP00000005601	ENSG00000183160
ENSLOCP00000005617	ENSG00000173692
ENSLOCP00000005608	ENSG00000170959
ENSLOCP00000005609	ENSG00000171533
ENSLOCP00000005626	ENSG00000171533
ENSLOCP00000005614	ENSG00000124226
ENSLOCP00000005610	
ENSLOCP00000005615	ENSG00000165644
ENSLOCP00000005640	ENSG00000165644
ENSLOCP00000005623	
ENSLOCP00000005639	
ENSLOCP00000005616	
ENSLOCP00000005620	ENSG00000136003
ENSLOCP00000005622	ENSG00000144445
ENSLOCP00000005619	ENSG00000164683
ENSLOCP00000005624	ENSG00000075618
ENSLOCP00000005627	ENSG00000205022
ENSLOCP00000005644	ENSG00000205022
ENSLOCP00000005633	ENSG00000067208
ENSLOCP00000005625	
ENSLOCP00000005628	ENSG00000175073
ENSLOCP00000005630	ENSG00000066382
ENSLOCP00000005642	ENSG00000066382
ENSLOCP00000005660	ENSG00000066382
ENSLOCP00000005688	ENSG00000066382
ENSLOCP00000005629	ENSG00000174950
ENSLOCP00000005635	ENSG00000105204
ENSLOCP00000005632	ENSG00000187664
ENSLOCP00000005647	ENSG00000187664
ENSLOCP00000005631	
ENSLOCP00000005638	ENSG00000121057
ENSLOCP00000005636	ENSG00000135914
ENSLOCP00000005637	ENSG00000158480
ENSLOCP00000005641	ENSG00000078018
ENSLOCP00000005659	ENSG00000078018
ENSLOCP00000005643	ENSG00000197921
ENSLOCP00000005652	ENSG00000122735
ENSLOCP00000005650	ENSG00000185697
ENSLOCP00000005669	ENSG00000185697
ENSLOCP00000005651	ENSG00000075856
ENSLOCP00000005645	ENSG00000162676
ENSLOCP00000005657	ENSG00000170248
ENSLOCP00000005646	
ENSLOCP00000005662	ENSG00000182985
ENSLOCP00000005683	ENSG00000182985
ENSLOCP00000005648	ENSG00000166391
ENSLOCP00000005679	ENSG00000196712
ENSLOCP00000005649	ENSG00000148219
ENSLOCP00000005656	
ENSLOCP00000005654	ENSG00000009780
ENSLOCP00000005658	ENSG00000161800
ENSLOCP00000005676	ENSG00000161800
ENSLOCP00000005653	ENSG00000188573
ENSLOCP00000005653	ENSG00000105202
ENSLOCP00000005664	ENSG00000114331
ENSLOCP00000005678	ENSG00000114331
ENSLOCP00000005655	
ENSLOCP00000005663	ENSG00000197921
ENSLOCP00000005661	ENSG00000155034
ENSLOCP00000005684	ENSG00000155034
ENSLOCP00000005666	ENSG00000122484
ENSLOCP00000005668	ENSG00000130287
ENSLOCP00000005665	ENSG00000167515
ENSLOCP00000005672	ENSG00000062282
ENSLOCP00000005680	ENSG00000182752
ENSLOCP00000005667	ENSG00000198855
ENSLOCP00000005671	ENSG00000164970
ENSLOCP00000005675	ENSG00000158022
ENSLOCP00000005699	ENSG00000158022
ENSLOCP00000005673	ENSG00000148655
ENSLOCP00000005685	ENSG00000144406
ENSLOCP00000005674	
ENSLOCP00000005687	
ENSLOCP00000005682	ENSG00000197818
ENSLOCP00000005677	
ENSLOCP00000005681	
ENSLOCP00000005704	
ENSLOCP00000005726	
ENSLOCP00000005694	ENSG00000174842
ENSLOCP00000005686	ENSG00000174600
ENSLOCP00000005695	
ENSLOCP00000005705	
ENSLOCP00000005693	ENSG00000141012
ENSLOCP00000005715	ENSG00000147576
ENSLOCP00000005689	ENSG00000184162
ENSLOCP00000005690	ENSG00000157657
ENSLOCP00000005692	
ENSLOCP00000005697	ENSG00000198382
ENSLOCP00000005691	ENSG00000126861
ENSLOCP00000005696	ENSG00000158470
ENSLOCP00000005717	ENSG00000158470
ENSLOCP00000005698	ENSG00000172995
ENSLOCP00000005713	ENSG00000172995
ENSLOCP00000005707	ENSG00000156113
ENSLOCP00000005727	ENSG00000156113
ENSLOCP00000005700	ENSG00000102055
ENSLOCP00000005700	ENSG00000231989
ENSLOCP00000005700	ENSG00000184203
ENSLOCP00000005703	ENSG00000109929
ENSLOCP00000005702	ENSG00000143224
ENSLOCP00000005708	ENSG00000182095
ENSLOCP00000005729	ENSG00000182095
ENSLOCP00000005706	ENSG00000235376
ENSLOCP00000005706	ENSG00000197713
ENSLOCP00000005710	ENSG00000109046
ENSLOCP00000005709	ENSG00000075035
ENSLOCP00000005718	ENSG00000138835
ENSLOCP00000005712	ENSG00000064490
ENSLOCP00000005711	ENSG00000203910
ENSLOCP00000005739	ENSG00000203910
ENSLOCP00000005714	ENSG00000198931
ENSLOCP00000005716	ENSG00000158014
ENSLOCP00000005720	ENSG00000085741
ENSLOCP00000005721	
ENSLOCP00000005738	
ENSLOCP00000005719	ENSG00000129055
ENSLOCP00000005724	ENSG00000110934
ENSLOCP00000005728	
ENSLOCP00000005722	
ENSLOCP00000005748	
ENSLOCP00000005723	
ENSLOCP00000005725	ENSG00000164976
ENSLOCP00000005736	ENSG00000141068
ENSLOCP00000005734	ENSG00000142765
ENSLOCP00000005752	ENSG00000142765
ENSLOCP00000005742	ENSG00000204172
ENSLOCP00000005742	ENSG00000188234
ENSLOCP00000005742	ENSG00000172650
ENSLOCP00000005742	ENSG00000204149
ENSLOCP00000005742	ENSG00000157985
ENSLOCP00000005785	ENSG00000134909
ENSLOCP00000005806	ENSG00000134909
ENSLOCP00000005730	
ENSLOCP00000005731	ENSG00000106780
ENSLOCP00000005732	ENSG00000254901
ENSLOCP00000005733	ENSG00000144681
ENSLOCP00000005743	ENSG00000147573
ENSLOCP00000005763	ENSG00000147573
ENSLOCP00000005735	ENSG00000183798
ENSLOCP00000005750	ENSG00000183798
ENSLOCP00000005737	ENSG00000179399
ENSLOCP00000005758	ENSG00000179399
ENSLOCP00000005781	ENSG00000179399
ENSLOCP00000005740	
ENSLOCP00000005751	
ENSLOCP00000005741	ENSG00000167513
ENSLOCP00000005760	ENSG00000151208
ENSLOCP00000005778	ENSG00000151208
ENSLOCP00000005744	ENSG00000164638
ENSLOCP00000005746	ENSG00000137492
ENSLOCP00000005768	ENSG00000137492
ENSLOCP00000005755	ENSG00000163286
ENSLOCP00000005755	ENSG00000163295
ENSLOCP00000005755	ENSG00000163283
ENSLOCP00000005764	ENSG00000157881
ENSLOCP00000005745	ENSG00000183283
ENSLOCP00000005754	
ENSLOCP00000005747	ENSG00000181634
ENSLOCP00000005749	ENSG00000163673
ENSLOCP00000005756	ENSG00000171916
ENSLOCP00000005756	ENSG00000168961
ENSLOCP00000005756	ENSG00000170298
ENSLOCP00000005753	ENSG00000269035
ENSLOCP00000005753	ENSG00000188051
ENSLOCP00000005757	
ENSLOCP00000005777	
ENSLOCP00000005795	
ENSLOCP00000005766	ENSG00000177054
ENSLOCP00000005772	ENSG00000103335
ENSLOCP00000005789	ENSG00000103335
ENSLOCP00000005759	ENSG00000241468
ENSLOCP00000005762	ENSG00000184271
ENSLOCP00000005765	ENSG00000105668
ENSLOCP00000005761	ENSG00000168505
ENSLOCP00000005770	ENSG00000144535
ENSLOCP00000005769	ENSG00000107223
ENSLOCP00000005773	ENSG00000180891
ENSLOCP00000005767	ENSG00000150477
ENSLOCP00000005771	ENSG00000168016
ENSLOCP00000005792	ENSG00000168016
ENSLOCP00000005810	ENSG00000168016
ENSLOCP00000005775	ENSG00000131043
ENSLOCP00000005774	
ENSLOCP00000005776	ENSG00000064489
ENSLOCP00000005776	ENSG00000213999
ENSLOCP00000005779	
ENSLOCP00000005797	
ENSLOCP00000005780	ENSG00000182177
ENSLOCP00000005798	ENSG00000182177
ENSLOCP00000005782	ENSG00000160917
ENSLOCP00000005799	ENSG00000205268
ENSLOCP00000005819	ENSG00000205268
ENSLOCP00000005790	ENSG00000135457
ENSLOCP00000005783	ENSG00000129170
ENSLOCP00000005805	ENSG00000162490
ENSLOCP00000005784	ENSG00000163273
ENSLOCP00000005787	ENSG00000134779
ENSLOCP00000005794	ENSG00000182541
ENSLOCP00000005786	ENSG00000171159
ENSLOCP00000005788	ENSG00000136451
ENSLOCP00000005791	ENSG00000004777
ENSLOCP00000005796	ENSG00000158636
ENSLOCP00000005793	ENSG00000149231
ENSLOCP00000005808	ENSG00000101161
ENSLOCP00000005822	ENSG00000101161
ENSLOCP00000005800	ENSG00000115053
ENSLOCP00000005817	ENSG00000115053
ENSLOCP00000005802	ENSG00000064545
ENSLOCP00000005812	ENSG00000183098
ENSLOCP00000005801	ENSG00000129173
ENSLOCP00000005804	
ENSLOCP00000005803	ENSG00000248919
ENSLOCP00000005803	ENSG00000106246
ENSLOCP00000005816	ENSG00000248919
ENSLOCP00000005816	ENSG00000106246
ENSLOCP00000005807	ENSG00000110925
ENSLOCP00000005809	ENSG00000148337
ENSLOCP00000005825	ENSG00000148337
ENSLOCP00000005848	ENSG00000148337
ENSLOCP00000005813	ENSG00000174177
ENSLOCP00000005842	ENSG00000196535
ENSLOCP00000005811	ENSG00000137507
ENSLOCP00000005814	ENSG00000172031
ENSLOCP00000005823	ENSG00000122359
ENSLOCP00000005818	ENSG00000100100
ENSLOCP00000005815	
ENSLOCP00000005820	
ENSLOCP00000005843	ENSG00000161638
ENSLOCP00000005824	ENSG00000132321
ENSLOCP00000005821	
ENSLOCP00000005840	ENSG00000080854
ENSLOCP00000005865	ENSG00000080854
ENSLOCP00000005826	ENSG00000181035
ENSLOCP00000005835	ENSG00000166833
ENSLOCP00000005852	ENSG00000166833
ENSLOCP00000005833	ENSG00000177674
ENSLOCP00000005828	ENSG00000076242
ENSLOCP00000005849	ENSG00000076242
ENSLOCP00000005830	ENSG00000151702
ENSLOCP00000005847	ENSG00000151702
ENSLOCP00000005834	ENSG00000137948
ENSLOCP00000005829	ENSG00000158717
ENSLOCP00000005854	ENSG00000158717
ENSLOCP00000005827	ENSG00000156966
ENSLOCP00000005831	ENSG00000149243
ENSLOCP00000005850	ENSG00000080166
ENSLOCP00000005832	ENSG00000106245
ENSLOCP00000005838	ENSG00000066855
ENSLOCP00000005841	ENSG00000101361
ENSLOCP00000005859	ENSG00000101361
ENSLOCP00000005836	
ENSLOCP00000005837	ENSG00000130590
ENSLOCP00000005855	ENSG00000130590
ENSLOCP00000005839	ENSG00000165424
ENSLOCP00000005845	
ENSLOCP00000005844	ENSG00000144476
ENSLOCP00000005846	ENSG00000105676
ENSLOCP00000005851	ENSG00000116237
ENSLOCP00000005858	ENSG00000135931
ENSLOCP00000005872	ENSG00000135931
ENSLOCP00000005864	ENSG00000104442
ENSLOCP00000005857	ENSG00000179761
ENSLOCP00000005860	ENSG00000139610
ENSLOCP00000005870	ENSG00000139610
ENSLOCP00000005863	ENSG00000069702
ENSLOCP00000005876	ENSG00000069702
ENSLOCP00000005853	ENSG00000106244
ENSLOCP00000005856	
ENSLOCP00000005878	
ENSLOCP00000005862	ENSG00000108179
ENSLOCP00000005861	ENSG00000197965
ENSLOCP00000005866	ENSG00000105672
ENSLOCP00000005867	
ENSLOCP00000005869	ENSG00000198612
ENSLOCP00000005868	
ENSLOCP00000005871	ENSG00000129933
ENSLOCP00000005886	ENSG00000129933
ENSLOCP00000005890	ENSG00000158286
ENSLOCP00000005879	ENSG00000093167
ENSLOCP00000005899	ENSG00000093167
ENSLOCP00000005874	ENSG00000196700
ENSLOCP00000005880	ENSG00000152749
ENSLOCP00000005875	
ENSLOCP00000005873	ENSG00000185669
ENSLOCP00000005887	ENSG00000108175
ENSLOCP00000005906	ENSG00000108175
ENSLOCP00000005877	ENSG00000183527
ENSLOCP00000005885	ENSG00000176974
ENSLOCP00000005891	ENSG00000166086
ENSLOCP00000005884	
ENSLOCP00000005893	ENSG00000106976
ENSLOCP00000005910	ENSG00000106976
ENSLOCP00000005895	ENSG00000137073
ENSLOCP00000005896	ENSG00000172817
ENSLOCP00000005913	ENSG00000172817
ENSLOCP00000005889	ENSG00000163359
ENSLOCP00000005881	ENSG00000176422
ENSLOCP00000005882	ENSG00000169900
ENSLOCP00000005882	ENSG00000103490
ENSLOCP00000005883	
ENSLOCP00000005888	ENSG00000109854
ENSLOCP00000005901	ENSG00000109854
ENSLOCP00000005892	ENSG00000097046
ENSLOCP00000005908	ENSG00000097046
ENSLOCP00000005902	ENSG00000062038
ENSLOCP00000005902	ENSG00000039068
ENSLOCP00000005894	
ENSLOCP00000005897	ENSG00000173950
ENSLOCP00000005898	ENSG00000063515
ENSLOCP00000005904	ENSG00000198276
ENSLOCP00000005918	ENSG00000198276
ENSLOCP00000005907	ENSG00000135423
ENSLOCP00000005903	ENSG00000109118
ENSLOCP00000005900	ENSG00000169900
ENSLOCP00000005900	ENSG00000103490
ENSLOCP00000005982	
ENSLOCP00000005905	
ENSLOCP00000005909	ENSG00000115648
ENSLOCP00000005930	ENSG00000115648
ENSLOCP00000005911	ENSG00000158008
ENSLOCP00000005967	ENSG00000151503
ENSLOCP00000005984	ENSG00000151503
ENSLOCP00000005912	ENSG00000198876
ENSLOCP00000005927	ENSG00000198876
ENSLOCP00000005917	ENSG00000116251
ENSLOCP00000005929	ENSG00000116251
ENSLOCP00000005925	ENSG00000144674
ENSLOCP00000005934	ENSG00000144674
ENSLOCP00000005961	ENSG00000144674
ENSLOCP00000005914	ENSG00000041802
ENSLOCP00000005915	ENSG00000167491
ENSLOCP00000005919	ENSG00000157554
ENSLOCP00000005916	ENSG00000105711
ENSLOCP00000005920	ENSG00000185238
ENSLOCP00000005935	ENSG00000185238
ENSLOCP00000005923	ENSG00000100056
ENSLOCP00000005921	ENSG00000062038
ENSLOCP00000005921	ENSG00000039068
ENSLOCP00000005926	ENSG00000135437
ENSLOCP00000005922	ENSG00000138326
ENSLOCP00000005924	ENSG00000176994
ENSLOCP00000005928	ENSG00000167536
ENSLOCP00000005937	ENSG00000178115
ENSLOCP00000005937	ENSG00000261649
ENSLOCP00000005937	ENSG00000186399
ENSLOCP00000005937	ENSG00000273976
ENSLOCP00000005937	ENSG00000167195
ENSLOCP00000005937	ENSG00000175265
ENSLOCP00000005937	ENSG00000159289
ENSLOCP00000005937	ENSG00000184206
ENSLOCP00000005937	ENSG00000197978
ENSLOCP00000005937	ENSG00000188626
ENSLOCP00000005937	ENSG00000277865
ENSLOCP00000005937	ENSG00000277322
ENSLOCP00000005937	ENSG00000153684
ENSLOCP00000005937	ENSG00000261739
ENSLOCP00000005937	ENSG00000179938
ENSLOCP00000005937	ENSG00000278662
ENSLOCP00000005937	ENSG00000215186
ENSLOCP00000005937	ENSG00000261247
ENSLOCP00000005937	ENSG00000167110
ENSLOCP00000005937	ENSG00000261794
ENSLOCP00000005937	ENSG00000174450
ENSLOCP00000005937	ENSG00000183629
ENSLOCP00000005937	ENSG00000249931
ENSLOCP00000005937	ENSG00000206127
ENSLOCP00000005937	ENSG00000232653
ENSLOCP00000005937	ENSG00000215252
ENSLOCP00000005937	ENSG00000140478
ENSLOCP00000005950	ENSG00000178115
ENSLOCP00000005950	ENSG00000261649
ENSLOCP00000005950	ENSG00000186399
ENSLOCP00000005950	ENSG00000273976
ENSLOCP00000005950	ENSG00000167195
ENSLOCP00000005950	ENSG00000175265
ENSLOCP00000005950	ENSG00000159289
ENSLOCP00000005950	ENSG00000184206
ENSLOCP00000005950	ENSG00000197978
ENSLOCP00000005950	ENSG00000188626
ENSLOCP00000005950	ENSG00000277865
ENSLOCP00000005950	ENSG00000277322
ENSLOCP00000005950	ENSG00000153684
ENSLOCP00000005950	ENSG00000261739
ENSLOCP00000005950	ENSG00000179938
ENSLOCP00000005950	ENSG00000278662
ENSLOCP00000005950	ENSG00000215186
ENSLOCP00000005950	ENSG00000261247
ENSLOCP00000005950	ENSG00000167110
ENSLOCP00000005950	ENSG00000261794
ENSLOCP00000005950	ENSG00000174450
ENSLOCP00000005950	ENSG00000183629
ENSLOCP00000005950	ENSG00000249931
ENSLOCP00000005950	ENSG00000206127
ENSLOCP00000005950	ENSG00000232653
ENSLOCP00000005950	ENSG00000215252
ENSLOCP00000005950	ENSG00000140478
ENSLOCP00000005931	
ENSLOCP00000005939	ENSG00000162669
ENSLOCP00000005932	ENSG00000185728
ENSLOCP00000005936	ENSG00000105711
ENSLOCP00000005949	ENSG00000105711
ENSLOCP00000005933	ENSG00000145014
ENSLOCP00000005943	ENSG00000177302
ENSLOCP00000005938	ENSG00000258674
ENSLOCP00000005938	ENSG00000186010
ENSLOCP00000005942	ENSG00000165006
ENSLOCP00000005940	ENSG00000157542
ENSLOCP00000005941	ENSG00000166595
ENSLOCP00000005944	
ENSLOCP00000005945	ENSG00000258311
ENSLOCP00000005945	ENSG00000135441
ENSLOCP00000005959	ENSG00000148606
ENSLOCP00000005946	ENSG00000070413
ENSLOCP00000005985	ENSG00000116254
ENSLOCP00000006007	ENSG00000116254
ENSLOCP00000005947	ENSG00000278619
ENSLOCP00000005958	
ENSLOCP00000005971	
ENSLOCP00000005948	ENSG00000071677
ENSLOCP00000005952	ENSG00000137561
ENSLOCP00000005966	ENSG00000133657
